Transliterated_Comment,sarcasm_label
bina tope ke bhi fad raha hai ...,sarcastic
Dar ki maa ki chut face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
Burj Khalifa se feki jati to bhi gir jati face_with_tears_of_joy baha re video bna ne bale,non-sarcastic
Ye to serial ka seen h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aaja una jaya chanda kee vajaha se pure uttara pradesha ko gaalee mila rahee hai,non-sarcastic
He parabhu ye kya huaa face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kaise loga hai apanee jaana kee bhee fikra naheen inako red_heart,non-sarcastic
eendia அந்த தைரியம் அந்த தைரியம்தான் வீர தமிழச்சி,non-sarcastic
I use to follow him but not now he is biased towards 1 party,non-sarcastic
Fir yahi log bolte hai modiji ane se economy nai badhega person_facepalming_light_skin_tone person_facepalming_light_skin_tone person_facepalming_light_skin_tone aur ham andhbhakt ye educated log face_with_tears_of_joy,sarcastic
Jali na teri face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Aapke saath prank ho gya didi face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aagar iske bap ne condom lagaya hota to ye paida hi nahi hoti,sarcastic
Ye biker randikey bachhe ki galti thi thumbs_up_light_skin_tone folded_hands_medium-light_skin_tone,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Mountain dew डर की maa ki chut rolling_on_the_floor_laughing,non-sarcastic
Tujhya aaichi .......... enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Yeh kya ho rha h face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,sarcastic
please look into this matter folded_hands,non-sarcastic
Le Moot diya teri research pe.. German Shepherd dog_face,sarcastic
jhavata gaadhava aagaavara ghenyaachee kaaya garaja hotee tulaa tujhe jaanan se naheen maarage police saakhare cha paanee tujhyaa gaandivara otoona tulaa laala mugyaa chavalyaa paahije face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Aaj Tak ke channel per Zee news ankeer face_with_tears_of_joy,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bhai apko nahi bola jo dogle hai unke liyea,sarcastic
eendia eendia eendia ee love my india,non-sarcastic
हमें कुछ नही पता face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Dhar de bkl ko bhai brand ladki with b silent face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kya bolu main kya bolu main isko....,non-sarcastic
congress ee.n.d.ia walo ki tou ma chud gayi lelo paise,sarcastic
