Transliterated_Comment,sarcasm_label
"aanghola ""naavaachaa eka prakaara asato he aadhee maahita karoona ghe maga kaaya tee tujhee binabudaachee vaayaphala badabada karata basa.",non-sarcastic
eski maki ch.... d fati condom ki paidaesh hai ye,sarcastic
Ban gye na bewakoof chutiyo rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
"tujhee laayakee aahe kaava , raanda",non-sarcastic
Maa ka choot Allah Hu Akbar Jay Shri Ram red_heart red_heart,non-sarcastic
aanjana reporter cross_mark anjana hindu triangular_flag check_mark,non-sarcastic
jb desh me emergency lgi thi tab congress ne sare vipaksh ko jail me dala tha,non-sarcastic
jab modi je bole the to ap kaha se,sarcastic
Jio kaka face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"A scumbag like you should be brought in by a black man from Canada and made to swaddle, or you are angry with women like you.",non-sarcastic
Proud to be Hindu triangular_flag triangular_flag,non-sarcastic
"wo kya hai na pagal dhruv rathee ko india ke bare me thoda kam malum hai chutiya ko jitna bola jata hai wo utna hi bolta hai, ab kutta thoda kuttagiri nhi kare kya.. rolling_on_the_floor_laughing rolling_on_the_floor_laughing",sarcastic
Am not a fan of bjp or congress .. neutral bat kruga .. jb dhruv rathi itna confident he to wo debate q nhi krta .. kya pata debate se wo or logo ka mindset change kr ske. Jo use galat mante hain wo bh uska side lene lge .. thinking_face,non-sarcastic
bhagwan ap ka bhut bhut thanks muje hindu bnaya triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
aaao gajar muli ki tarah katenge jarurat pari to....,sarcastic
Respect for women but I faced this all MC...... enraged_face,non-sarcastic
Wo sb to thik hai lekin isme gravity Kahan gayi face_with_tears_of_joy,sarcastic
Bas ek congress hand_with_fingers_splayed me sidha ghar ki trf nikl leti,sarcastic
R Han I am proud to be muslim,non-sarcastic
nar sali randi ko do teen kantap mdrchd,sarcastic
India mai Mazdoor ki Kami nahi hogi face_with_tears_of_joy,sarcastic
ye anpadh buddha bahat bolta hai,sarcastic
itihaasa gavaaha hai kaangresa ne isa desha ko kevala barbaada kiyaa hai|,sarcastic
ghaaneradyaa vichaaraanchee ghaaneradee hee baaee face_with_symbols_on_mouth,non-sarcastic
India India enraged_face enraged_face crying_face crying_face,non-sarcastic
Didi ji red_heart red_heart red_heart red_heart,non-sarcastic
dar ki ma ki chu 2 square moai moai,non-sarcastic
tu nhi keli ajun pragati face_with_tears_of_joy,non-sarcastic
neko yaha sab nuslim mahilaye kyu dikh rhi h ....? skull skull skull,sarcastic
