Transliterated_Comment,sarcasm_label
Bikes riders needs to respect traffic rules,non-sarcastic
O bhaii digest nhi ho ra koi inhe rentec do grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,sarcastic
hichee aaee 10 janaa khaalee jaaoona aalee asela tenvhaa hee jhavaadee paidaa jhaalee asela hundred_points,non-sarcastic
Modi ki nazayaz aulad ka respect button face_with_tears_of_joy,sarcastic
sarkar bante hi wada kiya tha abhi bani kaha sarkar,sarcastic
tuzi ata paddhatshir dang* marun sarw hawa kadhnyat yeil,non-sarcastic
"Fir bhi ham log aise hi chup rahenge kyu ham sirf apna Ghar bivi bache meri life bas etne me khush hai , enraged_face enraged_face face_with_symbols_on_mouth face_with_symbols_on_mouth",non-sarcastic
Ullu bano khali tum sab face_with_tears_of_joy,non-sarcastic
wow what a timingg auntyy jii!! I thinkk In your house there is full of gravity face_with_tears_of_joy I also wnt to visit your placee,sarcastic
yeh dekhay bhaicharay walay hindu yo inhay vote dal kar apne dharm ko nicha dikhatay hai,sarcastic
mila gayaa na too to itanaa maara deba saare,sarcastic
Aacha hua me andha hu crying_face crying_face,non-sarcastic
jo galat ho use kya galat sabit karana,non-sarcastic
dhruv ki ma ki ch*t... moai moai moai moai,sarcastic
Teri aur teri ideology ki chaa ki moot skull face_with_tears_of_joy,sarcastic
enraged_face aba enraged_face cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark,non-sarcastic
dream 11 me 49 rupye harne ke bad mera dost,non-sarcastic
Kya dogla aadmi h yeh or news b enraged_face enraged_face thumbs_down_light_skin_tone thumbs_down_light_skin_tone thumbs_down_light_skin_tone thumbs_down_light_skin_tone thumbs_down_light_skin_tone,sarcastic
konti shivi deu ya randi la te kade n zalay,non-sarcastic
aabe chutiya anchor sarkar mai kaha ayi congress ?,sarcastic
bhai media ko fourth piller bola jata hai or tumko dekh kar chinta ho rahi hai itna gir gaya hai godi media jati vad karne ke alava kuch nahi karta hai,non-sarcastic
kya ntlb iske bete bhi iske jese kuch ukhad nhi paenge!!!,non-sarcastic
Abey ek bada sa patthar utha kar maar deta . Sab settle ho jata. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bike wala lorda like kro thumbs_up,sarcastic
le Lo khat khata khat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Why not and Apparently waqf board is also report to govt. Improve your knowledge,non-sarcastic
face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
eendia me dhram ke nam par ag fire ye sale midia wale hai,non-sarcastic
galti karo tum our jale puri duniyaa haan wah rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Ya wahi lachi aworat hai jo apna vote bech ke paysa lene aye hai khata khat khata khat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Wakt board cross_mark jhatu board check_mark_button,non-sarcastic
serni enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Stop spreading hate to gain followers,non-sarcastic
This is not right irrespective of community we are paying tax,non-sarcastic
garv se kaho tum hizde ho,sarcastic
Agarwal family Rajasthani... Accident mdhi gelele Madhya Pradesh che .. rapper Delhi cha.... Bhogat ahet punekar crying_face,non-sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
main kucha boloo.ngaa to vivaada ho jaaegaa,non-sarcastic
thik h bhai koi na labours ki kam h puri ho jayegi skull,non-sarcastic
paishyaa saathee hi pana udhdava thaakare kade gelee mhanaje hee ne pana kutha hamane tumako dekhaa tumene haamako dekhaa jhaalaacha asela naa..... rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing tilaa ghetala udhava thaakare ne mhanoona pakshaata ... kaaya pana vichaara karoo nakaa baran kelaa aahe naa tara ghetalancha asela. manga rolling_on_the_floor_laughing aaee jhaavaadee,sarcastic
face_with_tears_of_joy khata khat pesa Mila h re baba,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Waah ye to hona hi thaa face_with_tears_of_joy,sarcastic
जय श्री राम raising_hands जय श्री राम raising_hands जय श्री राम raising_hands,non-sarcastic
Kuch ni hoga in inse tension mat lo,non-sarcastic
Newton ki mkc pehly video bna lain clown_face,sarcastic
dekh lo educate person ki sarkar ayi to ese hi act pass honge face_with_tears_of_joy,sarcastic
rishta bi kharab kar re bhai ka enraged_face,non-sarcastic
aaaighalya ata kshala boltoy. nigh ata bhog,non-sarcastic
narrative kya set kr rhe ho godi media,sarcastic
Bolte rahena kuch nahi ukhad paoge face_with_tears_of_joy face_with_tears_of_joy,sarcastic
baalaasaahebaannaa hindoo samraata mhanoona yaannee uddhava thaakare yaanche cha**** bharatee kele face_with_tears_of_joy,non-sarcastic
"ye sikha nahee haraama ke pille hai,, jo apane vaaheguru ko bhoola gae unhen baalako kee kurbaanee bhoola gae,,,",non-sarcastic
bjp sb thik kar dega raising_hands,sarcastic
ballu jel se farhar skull moai,non-sarcastic
bhen de lodya kite sade age na aji.,non-sarcastic
