Transliterated_Comment,sarcasm_label
aaee baapa bolataata aamachee mulagee daॉktara banaayalaa gelee aahe face_with_tears_of_joy aani mulagee baghaa,non-sarcastic
Kash tune elvish ke samay bhi aisa kaha hota crying_face crying_face,non-sarcastic
kitna jalta hai kitna chadhta hai muslimon se aaaj ki godi media ko nuslim nam se bahut allergy ho rahi hai are ismein kya hai have area ka baccha jeet kya hai to jation nahin manaenge gaye sal jitne wala aagar charsi nikala nashedi nikala yah media wale bharat desh nein eetni nafrat faila rahe hain sarkar ine logon per action kyon nahin leti hindu nuslim hindu nuslim kya ja raha hai,non-sarcastic
"chup raho bahar ke desh se ate ho, kafir muslaman",sarcastic
main vahaan para hotee to mujhe maranaa manjoora thaa lekina tirange kaa apamaana naheen karane detee,non-sarcastic
Iski bhi jal rhi h.... Bhai.... Kha kha burnol bheje ham.... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Butt p haath…not a good idea… how your wife deal with you?? crying_face,non-sarcastic
Dhruv rathee fire hits BJP very hard crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Ghena ajun udta tir fame sathi clown_face,non-sarcastic
"Mulle clapping_hands rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy clapping_hands clapping_hands clapping_hands clapping_hands ,,,",non-sarcastic
कांग्रेस गारंटी कार्ड भी अल्ला की देन है winking_face_with_tongue rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Dekho bhai crying_face ab ispe kuch bolna chahoge,non-sarcastic
Mem ki gand pe hath per diya face_with_tears_of_joy,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
enraged_face enraged_face enraged_face enraged_face cross_mark crying_face check_mark_button India,non-sarcastic
Pagal ho gaya maulbi beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes,non-sarcastic
eski ma chut phosri vala madarchod kaha gar hai teri ma ka choodh enraged_face,non-sarcastic
Flag kisi b country ka ho pls give respect folded_hands just request,non-sarcastic
