Transliterated_Comment,sarcasm_label
Do everything Dr ki maa ki bhoot face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aacha hua main hindu hu triangular_flag triangular_flag triangular_flag triangular_flag rolling_on_the_floor_laughing,sarcastic
Gaon basa nahin bhikhari pahle a gaye face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Gunda skull skull tattoo wala face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Aur aap kahana kya chahte ho thinking_face thinking_face thinking_face thinking_face thinking_face thinking_face thinking_face,non-sarcastic
India cross_mark cross_mark Türkiye Türkiye Pakistan Pakistan Türkiye Türkiye clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands,non-sarcastic
red_heart India 100 love red_heart red_heart India India,non-sarcastic
Aab aayega na majja bhidu face_with_tears_of_joy face_with_tears_of_joy aab tere or tere bap ke land pr eassay likha jayegaa face_with_tears_of_joy,sarcastic
jahan free mein sab milta hai sabse pahle burke wali puchti hain inko to suhra kata hua de do to vah bhi le legi,sarcastic
aaise ladkiyo ko marte hai ldke tb sb bolte namrdh uthate ladki pr hath ab bolo ky hona chahiye face_with_tears_of_joy,sarcastic
cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark enraged_face,non-sarcastic
jai shri ram folded_hands folded_hands folded_hands folded_hands,non-sarcastic
12 bge ke bad ana lunch time face_with_tears_of_joy,non-sarcastic
tera ghar per aya tha kya atankwadi,sarcastic
triangular_flag folded_hands sanjaya raaoota sadhyaa kaa.ngresa paartee chyaa ishaaryaavartee bolata aahe,sarcastic
dhruv teri jali na check_mark_button skull skull skull skull,sarcastic
तू पण असाच मरणार... enraged_face oncoming_fist,non-sarcastic
Waaaa kya soch ha ba tariiii clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands,non-sarcastic
Hatao aise board ko... cross_mark cross_mark cross_mark cross_mark enraged_face,non-sarcastic
hindu h tbhi bura lag rha hai sharam to tumko ani chaiye jo congress k jhumle me a gye or jati me bat gye or ab yha ake hindu hone ki bat krte ho thodi bhut sharam h ya nhi tumhare ander ya apna iman dharm bhi bech aye congress ko,non-sarcastic
Is BKL ki to face_with_symbols_on_mouth enraged_face,non-sarcastic
Dhruv Rathi ko Taklif to hoga Uska Baap jo hai Kejriwal face_with_tears_of_joy,sarcastic
Matherchod hai sale khalistani bhosdi ke,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing कडक कारवाई झाली पाहिजे face_with_tears_of_joy खूप माज होता ना आता उतरवणार बरोबर face_with_tears_of_joy face_with_tears_of_joy आता मार कोर्टात फेऱ्या face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face cross_mark cross_mark cross_mark,non-sarcastic
ek musalman se hi app ko dr lagta,sarcastic
na bap ne do chaped lagaye hote to aaisa nahi hota,sarcastic
