Transliterated_Comment,sarcasm_label
heechi gaada phaadalee naahee kaa lauka jhavauna jhavau paaya jaata aasela ti pahilee shiuna kahaada,non-sarcastic
acha hua bjp ko he vote diya skull,sarcastic
raama raama baaee tumhaalaa dekheela ... sanskaara raising_hands,non-sarcastic
ye haram ka khane wale ek hi koom ke h,sarcastic
Bolo jay shree ram orange_heart crown triangular_flag,non-sarcastic
Jay shree Ram triangular_flag folded_hands smiling_face_with_hearts flexed_biceps smiling_face_with_sunglasses,non-sarcastic
Bkl India mein mandir sirf govt banate ? clown_face clown_face clown_face sutta fuk ke ayi hai kya tu ?,sarcastic
hyachya aicha dana asla faltu lavdyacha boltyat he shant ka baslay hyala hudkun ghoda lauya,sarcastic
supreema korta ko sanj~naana lenaa chaahie| ye eka taraha kaa rishvata hai| vota ke lie paise diyaa gayaa hai,sarcastic
budhavaara petheta eka no sarvhisa dilee,non-sarcastic
bhai ye vedio jaha ki bhi waha ki police ko tag karo tab pata chalega kiski galti hai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
le moot diya tere kutte jaise muh pe german shepherd,sarcastic
Not everyone with an Urdu name will be supportive towards you or your community just because you support them day in and day out. Stop dreaming about getting their support when the truth is they'll sell you at a count of one. Like they do every single time to while selling their shows. the shows in which they'll make joke on Sunnah of the Deen. they'll do this while living the worst of life like this Munawar Faruqui is doing. he'll make joke on sunnah of marriage but in real life. he first cheated on his wife and they went to have a haram relationship which was totally out in public and even that was not enough for him. so he cheated in that haram relationship as well. Sahi kaha hai kishi ne ki ek baar haram ki aadat lag jaye toh Insaan usmein hi dobta jaata hai. Stop finding your heroes in these urdu names like Munawars. Zakirs. Naveds or Khans and come out of this bubble that their 'success' is the victory of your community. And earlier we come out of this Khushfehmi. the better it'll be for us.,non-sarcastic
Congress detected opinion rejected moai . Now go and sleep and have dream in which you guys won by your socialistic and anti Hindu sentiments neutral_face thumbs_up,sarcastic
tu betaa raathee 4 june ke baada teraa laasta veediyo hogaa check_mark_button ...,sarcastic
Hahahahaha face_with_tears_of_joy rolling_on_the_floor_laughing grinning_face_with_sweat rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing grinning_face_with_sweat Kya media h yr ham logo ki grinning_face_with_sweat face_with_tears_of_joy grinning_face_with_sweat rolling_on_the_floor_laughing grinning_face_with_sweat face_with_tears_of_joy grinning_face_with_sweat rolling_on_the_floor_laughing,non-sarcastic
5star + mountain due dar ki ma ki chutruya,non-sarcastic
Jay shree Ram red_heart red_heart red_heart,non-sarcastic
5 star do nothing rolling_on_the_floor_laughing face_with_tears_of_joy moai,non-sarcastic
Do nothing + Adventure = moai,non-sarcastic
Jey Shree Ram triangular_flag folded_hands triangular_flag triangular_flag,non-sarcastic
Abe Jahil Aurat Congress Jita kaha h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jai sree ram jai sanatan ki joy,non-sarcastic
tumhari man bahan hai is tiranga ki vajah jinda hai nahin to kote per baithi hui thi kothe per,sarcastic
hamaare modee jee hee achche hain jaya shree raama vande maatarama,sarcastic
bike wala bhosdhi wala button —>,non-sarcastic
