Transliterated_Comment,sarcasm_label
"ye lo khataa khata, khataa khata,",non-sarcastic
Bigg boss jit kr Ana mazzak todi hai face_with_tears_of_joy,non-sarcastic
Gaddar ye perfect hai aab se up valo k liye,non-sarcastic
nr. druv rathi soch aur samajh kr bola kare warna skull coffin fire,non-sarcastic
kamina sala … enraged_face enraged_face enraged_face,non-sarcastic
aatna jaldi kiya hai bahun ji,sarcastic
nain kisi ka support ya oppose nhi kr rha hun bs ek chiz ka jawab koi de do agr eendia ko aazad hone se phle uk ke flag ko jo hmare leader phadte-jalate the to wo kya tha,non-sarcastic
jitni mahilaye dikh rahi hai sab muslim h,sarcastic
. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Aa gya swaad or do vote face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
our prime minister’s new act of order should be demolishing this stupid board and that’s just the beginning,sarcastic
Niccolo chewtamari Yogi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"electoral bonda ghotaalaa raaphela ghotaalaa pn keyara phanda ghotaalaa evn ghotaalaa nota bandee ghotaalaa silendara ghotaalaa gst ghotaalaa aayushmaana bhaarata ghotaalaa koyalaa ghotaalaa shaaradaa cheeta phanda ghotaalaa pensana ghotaalaa 5 g ghotaalaa gujaraata mundra port ghotaalaa relave ghotaalaa leec ghotaalaa krooda ऑyala ghotaalaa sugara phaiktree ghotaalaa shauchaalaya ghotaalaa pn aavaasa yojanaa ghotaalaa revenyoo taiksa ghotaalaa municipal scool ghotaalaa coal mines ghotaalaa bijalee ghotaalaa lenda akvijeeshana ऑpha roda, ghotaalaa raama mandira devalapamenta ghotaalaa munbaee ko-ऑparetiva bainka ghotaalaa phaaresta lenda ghotaalaa adaanee grupa ghotaalaa lenda rejistreshana ghotaalaa 2000 notsa ghotaalaa bhopaala satapu.daa skema navayoddhaa injeeniringa kampanee ghotaalaa nsp ghotaalaa |",sarcastic
eesey acha kam se kam modi ji logo ko kam krny ke liye de to rhe hai jo street vendor h unko abi bi paisa milta h modi ji ke tairuf se mai muslim hu but i like modi ji red_heart jai hind jai bharat,non-sarcastic
Jay shree ram red_heart folded_hands triangular_flag,non-sarcastic
Now india not safe for men's crying_face,non-sarcastic
bhajpa walon ne jab 15 lakh rupaye kaha tha use time per yah news kyon nahin chalai tumne jabki vah to jeet bhi gaye the lekin ab congress ki to sarkari bhi nahin bani sarkar banne per to girte hain,non-sarcastic
dhruv bhai ka friend gaya ta na isliye itna jalta hr,non-sarcastic
Jay shree Ram orange_heart folded_hands triangular_flag flexed_biceps,non-sarcastic
Reel to Reality clapping_hands clapping_hands clapping_hands,sarcastic
isa dhruva kee aankhe to pooree khulatee naheen,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aaise logo ke liye bhi agyat hamlawar gardan utarne ka kam karenge,non-sarcastic
Dhruv rathee ji politics is not for beginners cross_mark face_with_tears_of_joy,non-sarcastic
jaisa bada adami dekhe hath faila nashta aaaj sab garib ek line mein khade hain,sarcastic
sayd sahi bol rhe ho bhai..jo real me hijde h unke liye to sahi h ye word esse v bura kch h to vo v bol do..m v up se hu but only bjp or vote v bjp ko hi kiya h or bnaras se jeet v gae bjp..but dukh es bat ka h ki kch hijdo ki vjh se up bdnam ho rha.. crying_face,sarcastic
