Transliterated_Comment,sarcasm_label
यूपी में हिंदू नहीं cross_mark हिजरे है check_mark_button crying_face crying_face crying_face दिल तोड़ दिया तुमलोगी ने,non-sarcastic
akaala nasalelaa murakha baaee tulaa kalate kaa kaaya bhukoo laagaleesa layakee naaya tujhee shree raama badala bolaayachee... aare too aadhee tujhyaa jhipare nita kara,sarcastic
ya aslya mulinmulech changlya mulinch nav pn kharab hot an tyanche ai vadil shikshanasathi baher pathvat nahit,non-sarcastic
Bike vale Teri maa ki chut face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
2 people died and you are creating videos on such scene. You deserve this because you are not supposed to make that video.,non-sarcastic
Musjame.. face_with_tears_of_joy face_with_tears_of_joy yaar name kaha kaha se late ho,non-sarcastic
aapni ma ke sath bhi acche se rehte ho tum apni se bhi bacche peda karo,sarcastic
islihe tum logon ko andhbhakt khete hain. louda kuch v pata nahj tumlogon ko face_with_tears_of_joy,sarcastic
Clearly it’s The Trucker’s Fault ohnu jor nal marna chaida c crying_face,non-sarcastic
Newton is crying in the corner face_with_tears_of_joy,non-sarcastic
Dhruv to kuch bhi nahi hai Wishwaguru face_with_tears_of_joy k saamne face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy andbhakto,non-sarcastic
natlab kuch v kya h yar.godi media,non-sarcastic
Proud to be hindu triangular_flag triangular_flag,non-sarcastic
relex guys vo galti serial ki copy karli face_with_tears_of_joy grinning_face_with_sweat,sarcastic
ye janta kya hai bhai kejriwal ke bare me ise btao koi ki uski sasural hai jail face_with_tears_of_joy,sarcastic
ये लड़की के भेस में लड़का है face_with_tears_of_joy rolling_on_the_floor_laughing ये किसी की बहन नहीं हो सकती cross_mark,non-sarcastic
Proud to bhi andhbhakt people_hugging face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tinee kelelan vaktavya khodoona kaadhaa ugaacha tilaa trola karoona aani shivyaa deoona kaaya phaayadaa aahe,non-sarcastic
jdo khalse de jhande paiea ch role jane a jdo sardari paira ch roli jani jdo sikh kaum di sab to vadmulli cheez pagg paira ch roli jandi odo eh sale fuddu gyan den wale kithe jande odo koi video bnake kyu ni panda,sarcastic
ye bat such he ab bol bhai,sarcastic
sabko chutiya bna rha bhai koi mt jana eske shop p,sarcastic
Isiliye Modi ko ek br fir aane do fire hundred_points abki congress aagyi tb tm sb apna ghr property to bhul hi jao congress ke chamcho face_with_tears_of_joy VOTE FOR BJP fire red_heart,sarcastic
man kar raha ki ek thappar mardu…. pakistan bhejo in logo ko,sarcastic
saram karo sir ap jab muh kholego jahar ugolge,sarcastic
Facts are facts... Faisla se pehle border k par aap bhi hoge iss hisab se?,sarcastic
Mamta ji is le tarade mill pe giri ..... Or ab election mye bhi giregi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
papu ne penguins ka pappu bna diya.,non-sarcastic
Sapne me smiling_face_with_smiling_eyes Jai Shree Ram triangular_flag,non-sarcastic
bus kar kitna nafrath pelavoge? ek din marna hai yad rakk,sarcastic
