Transliterated_Comment,sarcasm_label
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
fire fire Sudhanshu Ji fire fire,sarcastic
BJP check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button,non-sarcastic
lagataa hai isakee ammee kaa haneemoona makkaa ke usa kamare men jahaa.n pattharo kee baarisha hotee hai usa oyo men huaa hai| face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Le muth maar diya Dhruv Rathee ke muh par rolling_on_the_floor_laughing skull,sarcastic
aaurat h kuch v kre sb maf,non-sarcastic
dekh lo kon si community hai is card ko lay kar,non-sarcastic
Education is very important to cuted people,sarcastic
eshe pram bet bhi fesla kiya ja sakta h faltu darma kyo,non-sarcastic
Iske samne final destination bhi fail hai face_with_tears_of_joy,sarcastic
tuja nsvra marun bharpur varsh jale na mg tu kontya kontya neyya sobat zopat ahes,non-sarcastic
ye kaha rahtei hai bahi log.. chalo ise pure bazar me dodakr chodte hai,sarcastic
bhai sab log randomsena ko tag karo,sarcastic
India India India India India India enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Tum teeno log phle face reveal kro face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
dae ke age jeet hi nontene dio,non-sarcastic
I love you Rahul Gandhi face_blowing_a_kiss face_blowing_a_kiss face_blowing_a_kiss face_blowing_a_kiss,non-sarcastic
Inki jal rhi h face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ram tar purshottam hote folded_hands पन ही खरी मधे तसेच काम करत असेल,sarcastic
clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands jio share,non-sarcastic
Niceee aunty smiling_face_with_heart-eyes smiling_face_with_heart-eyes OK_hand OK_hand,non-sarcastic
India India India India India red_heart red_heart red_heart,non-sarcastic
gravity ki ma ki chut check_mark_button,non-sarcastic
ees reporter ki bahut tej jal gayi koi pani se ag bujha sakta hai to please bujhao,sarcastic
Sudhanshu trivedi ji se debet kyu hi krte hai sab face_with_tears_of_joy face_with_tears_of_joy apni beijjati krwane aate hai sab aadha adhura gyan lekar,sarcastic
cross_mark_button skull skull fire check_mark_button moai moai check_mark_button fire skull rolling_on_the_floor_laughing cross_mark cross_mark_button cross_mark_button skull fire,non-sarcastic
jb paise nhi milenge inhe tb bhi akal nhi ayegi ki congress ne hamesha desh ko barbad kiya h or age bhi krti rahengi,non-sarcastic
oop nhi only aayodhya washi gaddar nikli eski wajah se poora up badnam ho rha hsi,non-sarcastic
kuchh kam kiya hota too dharm ke nam pe vote ki bheekh na magna padta... aur ye hal na hota... aur hindu dharm tumhare bap ka nhi hai.. rajniti se bahar rkho dharm ko... jai sree ram folded_hands,non-sarcastic
cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark,non-sarcastic
nai hindu hu maine vote bhi bjp ko kiya mai hameshaa sath hu yogi ji and nodi ji ke sath,non-sarcastic
hila hila kr face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
randdi hai hecha pucchita lal mirchu ghalun jhavav,non-sarcastic
ye raju rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing enko kam deree hmse achhi movie bnayge rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
aayesa teri mulk me hota hoga,sarcastic
Or Dedo Congress ko vote grinning_face_with_smiling_eyes face_with_tears_of_joy,sarcastic
jaba bhaarata kaa saalaanaa bajata 40.65 karo.da hai to raahula jee kahaa se denge mahilaaon ko 1 laakha rupayaa saalaanaa apane naanee ke yahaan se italee se kyaa face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Bhai ka subscription bekar ni jana chahiye grinning_face_with_sweat face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face India crying_face waving_hand waving_hand heart_suit heart_suit,non-sarcastic
Toh mar ja na lawde face_with_tears_of_joy,sarcastic
bhai me jhansi up se hun lekin mere yaha se bjp jeeti hai check_mark_button red_heart triangular_flag,non-sarcastic
Sister ko Salam hai big respect growing_heart Pakistan India,non-sarcastic
