Transliterated_Comment,sarcasm_label
Jha se ayii hai whiii chli jayegi rolling_on_the_floor_laughing Jay shree ram folded_hands,non-sarcastic
Ye sahi h apne ghr me hi bache paida kar lo ladki Vida karne ki jarurat bhi nhi padegi ghr ke beti ghr me hi rahegi face_with_tears_of_joy face_with_tears_of_joy proud to be Hindu triangular_flag flexed_biceps flexed_biceps,sarcastic
Moye moye ho gaya hai face_with_tears_of_joy grinning_squinting_face grinning_squinting_face jay shree ram triangular_flag folded_hands bjp jay hoo,sarcastic
sub ke sub nuslim hai enraged_face,non-sarcastic
Jai Shree Ram folded_hands om folded_hands,non-sarcastic
eesliye bolata hai nodi main sab per bhari hun aakela kafi hun fire fire,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
yaachyaa gaandeeta paaya ghaalaayalaa paahije polisaannee,non-sarcastic
Sab scripted h ye sab pheli baat ye camera leke jatta h sirf muslim area m kyu??? Or muslim koi ese nai hote uske face PE hassi h usko phele se bola h kya bolna h bache kitne h puchne pe modi bolne lag gaya sab kuch pre described h wake up brothers it's time news ko reels or tv ki jaga abb YouTube se koi educated admi se dekhlo saluting_face,sarcastic
shivsenecha nav badnam karu nakos..paksh badal tuza paksh taiyar ahe.,sarcastic
nazhab aisa banaya hai ke behenchod aur nadarchod bhi gali na lage smiling_face_with_tear,sarcastic
sale and bhatt abhi to sudhar jao,sarcastic
latiya do puri hekadi nikal jayegi isko gali dene ki azadi kisne di,non-sarcastic
eesme galti kisi ki nhi h yaha modi ji ki h qki isko saja honi chahiye or tikit mil gya isko saja honi chahiye,non-sarcastic
Khata khat khata khat khata khat khata khat rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy Modi ji jindabad BJP red_heart,non-sarcastic
kalayuga kee ora se men maaphee maangataa hu,non-sarcastic
tujya aila vi4 tula konakadun panda kelay,non-sarcastic
Don’t mess with chalta firta google grinning_face_with_sweat,non-sarcastic
