Transliterated_Comment,sarcasm_label
jaay shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
bolte haram hai n khate wahi hai haram ka besharam kahi k,non-sarcastic
kam aise karo sab milke galiya de skull skull skull,sarcastic
hilaa ekadama dahaa bulle ghaalaa hichyaa puchita.. maga hichaa aatmaa thanda hoeela rolling_on_the_floor_laughing rolling_on_the_floor_laughing hilaa laala chaukaata jhavanaaraayalaa maajhyaakadoona baksheesa eka laakha rupaye,sarcastic
puri ke sath kurkure kha ke dekho bhayy fire moai moai,sarcastic
aab do unko kharcha pani ache se,sarcastic
Ye khud fate condom ka natija hai is ko India se ban karo fire fire,sarcastic
tu sab kuch bhi karlo koi kuch nhi kar sakta us ka,non-sarcastic
aba ye puraanaa ho gayaa hai aba gyaana baabaree ke paasa aate hai.... face_with_tears_of_joy,non-sarcastic
Ye kabhi nhe de paenge cross_mark,non-sarcastic
ese log dusron k liye bhi khatra hote hai chapri sale accha police inko pakadti hai,non-sarcastic
raahula jee kaa vaadaa hai to pakkaa milegaa khataakhatakhataakhata,sarcastic
red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart Jai shree ram red_heart red_heart,non-sarcastic
Mountain dew DAR ki maa ch***t check_mark_button check_mark_button check_mark_button check_mark_button,sarcastic
ees desh me agar koi sabse bada madarchod h to wo media h,sarcastic
Ye char baap ki aulaad Hain ye isne sabut kr diya face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
Rahul Gandhi ji heart_suit heart_suit heart_suit heart_suit check_mark_button check_mark_button check_mark_button,non-sarcastic
Eat fivestar do nothing check_mark_button mountain dew dar ki maa ki chudh,non-sarcastic
मेरा दोस्त हॉस्पिटल मे ऍडमिट था मैने ऊसको ये व्हिडिओ दिखाया तो ओ हार्टॲट्याक से मर गया crying_face crying_face crying_face loudly_crying_face loudly_crying_face loudly_crying_face,non-sarcastic
Its flag in hand andh bhkt face_with_tears_of_joy,sarcastic
Mati karo share humko nahin aana face_with_tears_of_joy,non-sarcastic
chakke h dogle h sale... ek no k ..,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face crying_face crying_face crying_face,non-sarcastic
Ab bol na bhosdke rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
kaha ho bahi crying_face crying_face crying_face crying_face,non-sarcastic
Wo seating chief minister ki bat kr rha h,non-sarcastic
when beginner meets final boss skull,non-sarcastic
hilaa dahaa baaraa ghode laavale paahije maaeeche bhoka ichyaa,sarcastic
nai hota toh bike me ag laga chuka hota ab tak,non-sarcastic
aayse logo ke vjah se aj nuslims per ungli uth rahi hain .....,non-sarcastic
5 Star + Dew cross_mark_button pauye ka Kamal check_mark_button,sarcastic
gravity gayi ma chudane gravity asi koi chig hi nhi hoti,non-sarcastic
Bhashavar lagam Lava crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
