Transliterated_Comment,sarcasm_label
Mountain cross_mark_button Bhayam vadulu gelichi chudu rolling_on_the_floor_laughing rolling_on_the_floor_laughing check_mark_button,non-sarcastic
"People don't judge Hinduism. They observe Hindus. People don't read Bible and attend church service. They look at how Christians behave. On the same note, people don't go through Quran and Shari'a to form a personal objective opinion about Islam. They just look at Muslims.Apart from this, there are extremist Islamist groups like ISIS, Boko Haram and Al-Qaeda trying to capture the entire world to install Shari'a law. They carry out terrorist attacks all around the globe to further their agenda and despite all muslims are not terrorists , deep down many of us think, they're as we never see u guys protesting against terrorism, Then there's a slightly less miniscule minority of politically active who justify such extremism calling it reactionary, who call for Shari'a law while living in Western secular democracies, who suppress minorities in their own countries but become an entitled minority in a free secular country, and who are not willing to show any flexibility or tolerance. But that's not what many people who dislike Islam base their opinion on. They base it on how us Muslims are and when they see what's happening around the world , it's quite understandable why they don't feel positively about Islam.After all, it doesn't really matter if ur religion of peace and tolerance or a religion of violence and aggression. What matters is what Muslims are making it to be and sadly, many among u don't make it look like a religion of peace and tolerance",non-sarcastic
"eka baara eka chu.daila mujhase bhee aise hee aka.da rahee thee roda para, mujhe kuttaa bolaa, mainne 4 thappa.da maare karre karre, usakaa eka daa.nta toota gayaa munha se khoona cho.da gayee",non-sarcastic
Aa jiii ye dekhiye khud ko indirectly Bah*nchh*d bol raha hy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
kharan tara tujhyaa gaandeeta laya keedaa haaya,non-sarcastic
Instagram reels cross_mark Indian telivision casting check_mark_button rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Teri maa ki chutttt fire fire check_mark_button check_mark_button,non-sarcastic
Finally south moive ko takkr dene wali mil gyi face_with_rolling_eyes,sarcastic
Uncle iski khade khde gand marni thi apnr,non-sarcastic
#randomsena iske arrest ka nhi death ka news sunna h bhai triangular_flag,sarcastic
Sab murkh ikthe ho gye khtaa khat khtaa khat face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eessko hataoo re faltu ka bkl,non-sarcastic
tujhe lagta hai teri aulad mein itna dam rahega,sarcastic
wohi to bol rhi hu card bant kar soch rhe the ki Jeet jaenge so ab badnami to hogi hi face_with_tears_of_joy,sarcastic
Abe frustrated q nhi rhega isne hi Shri Ram ko galat bola tha,non-sarcastic
ye haii bjp ka king red_heart check_mark_button,non-sarcastic
Kr skta hai muslim hi kr skte hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
naalyaatalaa kidaa aahe hee kaalyaa tondaachee ghaana khaanaaree dookareena,non-sarcastic
tulaa konee ga*** mastee karaayalaa laavalele face_with_tears_of_joy,non-sarcastic
np ke hindu cross_mark kattar hindu check_mark_button,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_symbols_on_mouth face_with_symbols_on_mouth enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
the last line hum toh janwar jaga dete hai dusre ke andar,non-sarcastic
nuslim pahle bhi gareeb the ab bhi gareeb hain yeh sab congress ki den hain . nuslim samaj ko sochna chahiye,sarcastic
Doesn't matter India is in our heart,non-sarcastic
ek bar niche ka comment bhi pdg lena,sarcastic
kholuna taakale naa tulaa paara fire,non-sarcastic
She tried to make the same statement in my hometown ( Amravati ),non-sarcastic
Eat five-star do nothing skull mountain dew darr k aage Jeet h rolling_on_the_floor_laughing,non-sarcastic
hee maaya ghaalee jithe kuthe pana bhetela naa tichyaa vara aamache kutre sodoona tichaa animala shaॉta karanaara,non-sarcastic
Le mooth Diya tere German shepherd ke jhuth facts pe rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
dhruv ko koe dikhaw kuch hoske esko dekh ke akal a jaye,sarcastic
sapaa aura neele kabootaro ko nahee samajha aayegaa unhe maalooma hee nahee hai sambindhaana ke baare me kauna kisane kitanaa badalaava kiye hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
prank kiye apke sath samne camera dekh kr hath hila dijye,sarcastic
Still some Hindu will vote for her,sarcastic
hindu sirf free ka khana jante hai bhai ....,sarcastic
aa gaye apni ma chu**ne face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aare ab gar nikale me bhi socna padega jase ladki hai vese ladka bhi do ke ek saman hona chiye,non-sarcastic
aare bawasir chaudhary band kr prime time pe hugna …har roz ye aaajtak pe ake hindu nuslaman krta hai nalla,sarcastic
Ono very denjeras hai didi apane bache ko ite me marne chali thi are wo to putla hai gaddari ho gai,non-sarcastic
