Transliterated_Comment,sarcasm_label
Germen shepherd ki maa ki ch**t rolling_on_the_floor_laughing,non-sarcastic
"dhruv rathi tera bap hai sudhansu, background aur graphic laga ke chutiya nahi bana",sarcastic
aandho as a cm pehli bar hua hai.baki sab estifa deker jail gaye the,non-sarcastic
Pelwane wali ladki hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Biker cross_mark skill problam check_mark_button face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
godi media ko kuchh kam nahin hai kya chutiya ho pure din bhaava-bhaava karti rahti hai,sarcastic
sab a gaye comments me dhruv ko pelne ye nahi ki jau ek bar koi article padh ki aisa such me ki jhooth bol raha ye bjp parwakta article pura padhna neeche likha hai such adani ka news channel hai https://www.ndtv.com/india-news/did-any-sitting-chief-minister-ever-get-arrested-in-india-4969417,non-sarcastic
darr ki ma ki chu moai,sarcastic
Up ka Hindu to hijda hai makaloda crying_face crying_face,sarcastic
Ye hai koun Dhruv rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Ye rathi ki bhan k laathi check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Sister newton was waiting for you,non-sarcastic
crying_face Indian flag under foot of kalisthani protesters.....,non-sarcastic
enraged_face enraged_face enraged_face enraged_face face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
sirpha kahaa pe hai bataao usako bhee giraa kara raama mandira banaayenge,sarcastic
Fir ye kahte he ki mujpe hamla huva he face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Hayee ram ram sharam nahi ai yeh bolne se pehale expressionless_face,sarcastic
good times up veelani india nundi vella dengandi,non-sarcastic
wo bkl sudhir chowdhury hi hai,non-sarcastic
Jali na eski bhi jali na face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
yar idhar vo chamche nahi dikh rhe .. koi please bulao .. nauka acha hai na,non-sarcastic
Bhaii dhruv ne sitting chief minister bola hai yawning_face yawning_face [ gawaron ko English hi nahi ati hai ] face_with_tears_of_joy,sarcastic
2012 Me Kejriwal CM Nahii Tha Rathi Sitting CM Ki Baat Kar Raha Hai face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
teri choot ka naksha kaisa rahega,sarcastic
koi dhaka mukki nahi karega sabko mauka milega isko gariyane ka,sarcastic
le hagg diya tere me daruuh rayhi,sarcastic
yah galat hai janta ki bhul hai 7 din bhi nahin hue sarkar ko bane aur abhi pahunch gaye athva suvidha mangne,non-sarcastic
Pure desh k lode lga diye congress ne bc or fir bolte h desh modi ne bech diya. Fucklund congress.,sarcastic
Tabhi to Abdul sadak pe ayega face_with_tears_of_joy,sarcastic
"eeski hrkt or language pkka bewdi jaisi h, ye limit cross kr rhi h bs, oversmart bn rhi h,",non-sarcastic
Thk se chalti nahi bike dusro pe chilate ho chaprio,non-sarcastic
Isko yahi pel do rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
shiv lahanpan karna ata kya re tumhare ko,sarcastic
tujhaa daanaa jhavalaa kachaa kachaa chinaala raanda,non-sarcastic
MUSLIM cross_mark PORN SOROOM check_mark face_with_tears_of_joy,sarcastic
aabe calender hai kile per nahin loade per latka,sarcastic
Dhruv rathe k gand p lathe chahye bs face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bhai magar ye hindu bahen h is p kaise case karonge ..,non-sarcastic
Mulhe apni mummy ke sath bhi karle enraged_face enraged_face,non-sarcastic
He pan pagal ch distay…. grinning_face_with_sweat rolling_on_the_floor_laughing yala pan ghya re aat… waving_hand_light_skin_tone,non-sarcastic
kaha ho musalmano enraged_face enraged_face jawab do,non-sarcastic
Opin bi krni Yeh baat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy grinning_squinting_face grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
sahi kehta he nunawwar ye log achchi cheez nhi dekhte dongri nam par daud ibrahim ya meman ko yad kartehe,non-sarcastic
Usko bhi jali face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tum to apni ma ke sath bhi kar sakte ho karo,sarcastic
Jab kbi kisi Muslim ko kuch Khushi milti h.to use aatangwad se jod Diya jaata h.. face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Respect for Sikh this is freedom of speech,non-sarcastic
Mujhe muslim hona hai drooling_face no_one_under_eighteen,non-sarcastic
hichyaa taaima malaa vaatataya raahula gaadhee aalaa hotaa face_with_tears_of_joy,non-sarcastic
Gravity don't exist ... loudly_crying_face grinning_face_with_sweat,non-sarcastic
Bro be like - sala kisike baap se Dr nh Lagta ye kya chij h face_with_tears_of_joy face_with_tears_of_joy moai,sarcastic
Are hat me katora leke aaya Karo face_with_tears_of_joy face_with_tears_of_joy,sarcastic
kya bacche ko dhoop me shuk ne rakha tha kya,sarcastic
"turn pe overtake ni karte, kahan se a jate hai ye log....",sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
ab dekh atankwadi hindu v he or israil v ho gaya face_with_tears_of_joy,sarcastic
Ek Lakh cross_mark Ek lath check_mark_button,sarcastic
hee eka raanda aahe hi dusaryaachyaa maandeevara basalee jasa svataa asala tasa jaga disate,sarcastic
mountain dew dar agay jeet hai face_with_tears_of_joy,non-sarcastic
