Transliterated_Comment,sarcasm_label
आर्यन नावाचे लोक लई प्रॉब्लेम मध्ये असतात पहिला शारुख चा पोरगा आता बिल्डर चा आता हा कन्टेन्ट वाला face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ab kuch bolu ge too hijab or unke bhai jaan ko glat lgta hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Tab bhi Tu Kuch Ukhad Nahi Payega... face_with_tears_of_joy,sarcastic
yaachaa vidio baghaa kitee chutiyaapaa kelaaya yaanee enraged_face enraged_face,non-sarcastic
"kaaya dalindara baaee aahe, hee tasaleecha kaame karate bahuteka keetee jana laagataata hilaa ekaane naahee bhaagata heecha neecha baaee",non-sarcastic
Proud to be hindu smiling_face_with_heart-eyes red_heart smiling_face_with_smiling_eyes,non-sarcastic
Gali Dene Wala Button Here... slightly_smiling_face backhand_index_pointing_right,non-sarcastic
Fir bhi sudhanshu ko anpadh raja ke sipahi kehlaoge rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
secular ka faida utha ra hai,non-sarcastic
lana milenge 1 laakha pappoo ne sabako chutiyaa banaayaa face_with_tears_of_joy,sarcastic
bhai ye to tu he... tera number kaha tak pahucha bhai,non-sarcastic
Pappu bn gye rolling_on_the_floor_laughing rolling_on_the_floor_laughing clown_face aur vote kro rahul ko clown_face clown_face,sarcastic
Arey o bewaqufu Congress pore india me aye to dete bole the p.m banne k bad PM hi nhi bane to dega na woh pagal kahin ke.,sarcastic
Isme gravity kaha gyi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tum logon ko babri masjid pakistan mein banani chahie bolo jay shri ram triangular_flag triangular_flag triangular_flag triangular_flag,sarcastic
je hanuman chalisa vachnare hote tyana jail madhe takal ani je ramsita mate baddal asale bolatat te mast tond var karun baher phiratat.va re deva va.,sarcastic
