Transliterated_Comment,sarcasm_label
yedajhavee. konaachan aahe re he. konee kaadhoona sodalee hilaa laandyaanchee prodakta,non-sarcastic
bhai sab log bjp ko vote dena yahan per sab log mind vas karte hain bhai please yar varna nusalman har jagah aaag mo denge kahin per bjp har gaya to,non-sarcastic
इन चमचों को समझ में आएगा तब तो face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nidia wale ka gand fat raha he,non-sarcastic
nodi sarkar ke 1500000 abhi tak mile nahin hai sudheer bhai vah kab dilaoge,non-sarcastic
Google mann fire fire fire fire fire fure,non-sarcastic
kahe ka saram dala .. clapping_hands,sarcastic
"Paresh rawal ko bhi bjp ka ticket Mila tha, omg face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
Mountain dew der ki ma ki buriya rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
He said sitting CM but andhbhakts are not educated. They r not good listener too face_with_tears_of_joy,sarcastic
tu bhi ek hai kya uss mein se?,sarcastic
jab 5 hazar kilo sona liye nizam se tb ab hamare pass payese hai ham narne se pahele apni property masjid ko dete hai to uss me tum hari q jal rhi hai tum bhi do ya tum bhi mandir ko apne andar lo,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
cament keli asti pn tumi susaeid karal manun nahi karat..m,non-sarcastic
"Soon or later they'll say, entire India belongs to Wat the fuq board.. Stop it!! Enough is enough",non-sarcastic
"People who are commenting against him have an IQ level lower than room temperature. He just made a sarcastic rap against that boy and our legal system. What wrong did he do? The media tried to frame him by saying he is the real culprit. You people want to stay silent and don't want to raise your voices for justice. If someone does, you attack them. What the hell...",sarcastic
Only jai shree ram triangular_flag triangular_flag folded_hands folded_hands,non-sarcastic
this song slows down the time apparently,non-sarcastic
Waqf board ko hatana padega fire fire raising_hands raising_hands,non-sarcastic
Bhai tumhari gharwali tumhe maarti nahi h kyaa face_with_tears_of_joy crying_face,non-sarcastic
enraged_face enraged_face enraged_face enraged_face face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth angry_face angry_face angry_face,non-sarcastic
Bhagwan thank u so much folded_hands folded_hands folded_hands triangular_flag triangular_flag,non-sarcastic
"eat 5 star dar ki cha ki mu, do nothing skull",non-sarcastic
I hope educated muslims have only maximum 2 children it seems.,non-sarcastic
yrr naine bhi ye form bhara h ...sala chuna lga diya enraged_face,non-sarcastic
Hacker hai bhai hacker skull_and_crossbones skull_and_crossbones red_heart,non-sarcastic
Abe tu ja re face_with_tears_of_joy fattu,sarcastic
Tunnel tak chhod du ya khud chale jaoge face_with_tears_of_joy,non-sarcastic
jo apne desh ka ijjat nahi karta,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
usake chakkara men mata karo vaha pappoo hai abhee pappoo modee jee kaa munnaa hai chotaa,non-sarcastic
ng tula koni sangitla hote mdhe tond ghaalaayalaa moorkhaa,non-sarcastic
hn dekhi tumhari soch bhi mne,non-sarcastic
Shala yaha aaj ka pura generation Russians ke pichhe pagal hai . Aur ye shala kuchhh alag hi type ka tharki hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy dekh rahe ho,sarcastic
Jabarjasti kyu vote ballot_box_with_ballot dale hak hai janta ko . Isme hijda? Apni gf bhej de Or puchhlena phir face_with_tears_of_joy,sarcastic
मोदी जैसा कोई नहीं folded_hands triangular_flag triangular_flag triangular_flag triangular_flag,sarcastic
Jali Naa face_with_tears_of_joy face_with_tears_of_joy fire fire,non-sarcastic
still 90% don't know about this act,non-sarcastic
Jhavati gadhav angavar gheshil tar asach honar na .... face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Iski ktm krro angry_face angry_face angry_face angry_face angry_face angry_face angry_face,non-sarcastic
Pickup ki jagah agar Dumper ya Truck hota tab kya hota....shayad RIP biker likha jata face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hamare yaha toh dur dur tak gotra bhi miljaye tab bhi sadhi cancel. proud to be sanatani triangular_flag,sarcastic
Le mut diya tere educated dhruv Rathee face_with_tears_of_joy,non-sarcastic
Bahan ji ye congres jhuth hai rolling_on_the_floor_laughing,non-sarcastic
are pana yedabulyaa tulaa kaaya garaja hotee madheecha hyaachee tujhyaa gaandeeta baanboo taakateela aataa face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tujhyaavara suddhaa gunhaa daakhala jhaalaa paahije,non-sarcastic
face_with_tears_of_joy ab AP kya hi bol sakte ho,sarcastic
enraged_face pls stop this sikhism you are living in india and keeping india on your foot or else you will be in foot of india moai,non-sarcastic
ye sab bikers ko mar jata hai toh sahi hota,sarcastic
Vdia check_mark_button check_mark_button check_mark_button kitaa check_mark_button check_mark_button check_mark_button,non-sarcastic
tera ma ki fudi gandu girla,non-sarcastic
Dar k mar na jaye kahi face_with_tears_of_joy,non-sarcastic
Dhruv rathee cross_mark randi ka baccha check_mark_button,sarcastic
bhot acha tum sbke sath jaisa pappu vaise hi log,non-sarcastic
koi kuch nahi bolega inki roji roti apni ma ko bach kr hi chalti he,non-sarcastic
डर की मां की चूड़ियां... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tu dalal hai ye ham jante hai bikaaoo midia,sarcastic
bhai vo bhi ak adme hi koy atankwadi nahi hi,non-sarcastic
aaa gye hrami ki aulad...dhrm k khilaf bhdkane,non-sarcastic
o stree hei kuch bhi kr sakti hai .......,sarcastic
bimal plus montendew dar ki ma ki chut,non-sarcastic
hai prabhu aapa to kalayuga kaa anta kara deejie,non-sarcastic
clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands,non-sarcastic
India India India India check_mark_button enraged_face enraged_face,non-sarcastic
Gand marwa le ala h katela face_with_tears_of_joy,sarcastic
Hum ne inko dekha Mumbai ke kamati pura main Saab Jaa Raha tha aur yeah bulla Rahi thi jaab main dall raha tha taab yeah roo rahi thi face_with_tears_of_joy winking_face_with_tongue rolling_on_the_floor_laughing winking_face_with_tongue,non-sarcastic
वहा एक और है ओ भी dhaha जाएगा face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
wo to tum krte hi ho nya ka h isme,sarcastic
Kaha gaya proud to muslim bolne wale face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye sub nurkh h or godi media isko promote kr raha h pm ki bat hui thi ye sub bikhri h,sarcastic
"Pappu "" Phata Phat "" Videsh Ticket Leke Gayab Hogaya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
aanpdho constitution padho niti ayog pm ke andar ata hai jo yojanaen nikalta hai np nahin,sarcastic
What a beautiful response by Rahul Gandhi face_with_tears_of_joy,non-sarcastic
