Transliterated_Comment,sarcasm_label
naontain dew dar ki maki chut moai,non-sarcastic
Cal loge majak kar lo Din aaega na sab Musalman bheekh mangenge aur dene wala koi bhi nahin hoga face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eeski to badi durdasha hogi jay shri ram,non-sarcastic
"striyaannaa pana laaja vaatela ase krritya, yaannaa ataka karaayalaa paahije, evadhee himmata karataata taree kashee??",non-sarcastic
Real cross_mark TV serial grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic
hichaa aaeechee gaanda aaee bahinee vara udanaaree shikavana denaaraa allaa maana saalee,sarcastic
iss kuti ko ticket mila kaise,sarcastic
kabhi bjp ko bhi bol diya karo,sarcastic
Madar chod ke bache h hote ye long,non-sarcastic
Harish bhai apne case kiya ispr?,non-sarcastic
Or gand मरवाओ वोट दे के face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aab bolo congress acchi hai hai or vote do,sarcastic
bhai bhabhi mil gay face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
naro aisa mc log ko mc atankwadi,non-sarcastic
ye to tum sukar mano ham log rehne de rahe hai varna jis din hamlogo ne daya chhod diya jaga nahi hoga rehne ke liye,sarcastic
Eat 5 star do nothing moai,sarcastic
red_heart green_heart white_heart red_heart green_heart white_heart red_heart red_heart green_heart globe_showing_Europe-Africa,non-sarcastic
Mein inki maa bhen me aa jaunge loudly_crying_face mtlb gravity ki maa bhen ek krdi clown_face face_with_tears_of_joy,non-sarcastic
bilkul kar skte ho rolling_on_the_floor_laughing rolling_on_the_floor_laughing koi mana kare to btana. eetna acche kam ke liye koi rok nhi h,non-sarcastic
Abe to media hai ya mendok ho ....sale ..kabhi idar kabhi udar face_with_tears_of_joy,sarcastic
ab kaha gaye uneducated dhruv ke chode,sarcastic
Tum sab bhi jaoge abhi nhi to agli baar ll face_with_tears_of_joy,non-sarcastic
bete sardarshahar panga mat le teri gand mein danda de dega middle_finger middle_finger middle_finger middle_finger middle_finger enraged_face enraged_face enraged_face,non-sarcastic
Shurpnaka kaisi ho face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
santani se apni nakichode enraged_face enraged_face,non-sarcastic
Thik hai fir 40000 mandir hame waps lenge folded_hands tiger_face,sarcastic
Baba ka itna bada tha face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy jisne bhi kha hoga ki congress jiti hai bhut majedaar maska mara hai,sarcastic
Dhruv rathi in mind meri ma ki chut face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Jai Shree Ram bolo ladkiyon triangular_flag triangular_flag trident_emblem trident_emblem bow_and_arrow bow_and_arrow,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
jo raama kaa naheen vaha kisee kaama kaa naheen,non-sarcastic
middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger,non-sarcastic
"too aani tujhee poorna pha.cmila dhaandyaa vaalee aale ,,, bhadakhaaoo tujhee laayakee aahe kaa raamaa baddala bolaayachee too maajhyaa samora ye phakta maga bagha tujhyaa gaandita kasaa paaya ghaalato",non-sarcastic
eesne toh post kr diya ab sab mil kr 2024 mein iska har ka post krna,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Thuiii chapri biker overtaking in wrong side ......thuii hates from Nagaland.....,non-sarcastic
skull moai fire check_mark_button rolling_on_the_floor_laughing cross_mark cross_mark_button face_with_tears_of_joy,non-sarcastic
hyaa ashyaa chinaalaa netyaa banataacha kashyaa face_with_tears_of_joy,non-sarcastic
"oop ke hinduon apanee apanee aage kee loolee kataalo , tuma para full loolee shobhaa naheen detee.... hija.do",sarcastic
tabhi ye muslim ladkiya bhai ko bhaijan kahti hain pata nhi kab bhai jan ban jae,sarcastic
Aare congress power madhe kuthe aali aahe godi media face_with_tears_of_joy,sarcastic
pashchima bangaala me hindoo hai kyaa naheen ye pahilee sochane vaalee baata hai aura aise kaartoona banaalee vaalee bhee hindoo hee hai,non-sarcastic
ye sanaatana sanskrriti dharma kee apamaana hai isa para kucha naheen bolegen hamaare hindoo bhaaee saba jaatee vaada ke peeche vayasata hai| mahaadeva kee karodha dekhanaa eyes,non-sarcastic
rahul gandhi ki sarkar bnti toh milte,sarcastic
