Transliterated_Comment,sarcasm_label
"pehle mein bhi yehi sochta tha,bad mein maine dhruv rathee ki video dekhi",non-sarcastic
kowal nuslim mahilao ke ly hi h,non-sarcastic
Respect for Indian flag crying_face crying_face crying_face,non-sarcastic
Koi ise bhi tunnel Tak chor ke aavo re baba thumbs_up thumbs_up thumbs_up,sarcastic
Gravity ki maa ka bhosda crying_face crying_face,sarcastic
aga udange tujaa aaeechee poochee kaaya mhasthee haaya o baaeelaa,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
5 star + mountain dew = dar ki ma ki chut,non-sarcastic
Lo or kro Rahul Gandhi face_with_tears_of_joy cross_mark,sarcastic
Kendra sarkar ko iske khilaf action lena chiye enraged_face enraged_face enraged_face,non-sarcastic
jay shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Asadauddin owaisi zindabaad crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords,non-sarcastic
aankne khun me nafrat bari hai enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
bhai nahi ho payega.... opposition khel gyi caste me bat diya hinduo ko.... nuslim atleast pakke oonited hai,non-sarcastic
Time par to gayi. Buch gaya rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Wakf board should be saked like artical 370,non-sarcastic
Secularism should work in both ways,non-sarcastic
la.dakee isa kee jagaha para agara men hotaa to men bataa doo meraa eka hee usoola hai dosto se milo dosto kee taraha aura dushmanon se dusmaano kee,non-sarcastic
Moye moye ho gya sab m sath face_with_tears_of_joy,non-sarcastic
Ham ram the hai rahege kayu ki sher k bache Sher hote hai folded_hands bolo jai shree ram sparkles,non-sarcastic
aasli hindu vo hai jo dharm ke nam par rajniti n kare,non-sarcastic
aabe yea jail gayetha na sale daketi kare thaa..ha ha yea wohi hai,sarcastic
Isme gravity khan gyi PRABHU..... loudly_crying_face,non-sarcastic
koi up walla h kya ider,non-sarcastic
Pappu ne sbko pappu bna diya check_mark_button face_with_tears_of_joy face_with_tears_of_joy,sarcastic
char bal niche ke tod kr de dunga ho sake to seedha kr lena nhi to tabeez bana kr pehn lena boht fayda hoga,sarcastic
"Congress ne kaha tha ki agar wo central me aati hai tab yeah schemes sabko milega face_with_tears_of_joy yaha ke bekkoof log,,,,,, central me fir se modi ji hai",sarcastic
Abe tu ja re chutite face_with_tears_of_joy face_with_tears_of_joy,sarcastic
beesh lakh mere khate me nahi aya,non-sarcastic
rat ke bara ya din k bara crying_face,non-sarcastic
Ye dekho pure Muslim h or Congress bhi Muslim h check_mark_button,sarcastic
Vo sab thik ha per hme aisi ladkiyo se dar lagta ha re baba per hmari galti na ho or itna bol de to oska mhu bolne layak nhi rhega face_with_tears_of_joy,non-sarcastic
sabbas well bap ka nam lena bhul gaye behnoi ke sath .,sarcastic
tu hai kon bay rendi ki aulat,sarcastic
hehehe godi gandu media sale jail tu b gaiya tha dalal,sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
jo log gali dete bahan ke lode vo enke liye hi bani thi..,non-sarcastic
Or de congress ko vote face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jai Shree Ram Jai Shree Hanuman,non-sarcastic
to sarkar bani hi kaha hai jo pahonch gaye lene,sarcastic
Heart touching cross_mark kidney touching check_mark_button,non-sarcastic
1 july abhi ayi nhi hai,non-sarcastic
sudhir sir folded_hands_light_skin_tone folded_hands_medium-light_skin_tone folded_hands_medium-light_skin_tone folded_hands_medium-light_skin_tone folded_hands_medium-light_skin_tone folded_hands_medium-light_skin_tone,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy German shepherd dog hi reh jayega face_with_tears_of_joy face_with_tears_of_joy,sarcastic
India India India India red_heart red_heart red_heart,non-sarcastic
Bhai intentionally Bhejna Aur Unintentionally bhejne mai fark hota hai,non-sarcastic
Hello is dynamite. Don't mess with him smirking_face,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
Alha kon tha ..... Mene to suna h n to vo male tha n female to kon tha face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
300 me mar aya rolling_on_the_floor_laughing rolling_on_the_floor_laughing skull moai,non-sarcastic
Chapri rider enraged_face face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
Chwl sarkar kitho degi ine pase face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
