Transliterated_Comment,sarcasm_label
sala nallla isko bhejo yar koi jel,non-sarcastic
Bike Wale ki gaand marni chahiye thi face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Is saali ko ek vote nhi milna chahiye hinduon ka hindu bhaiyon ek ho jao plz fire fire fire fire fire fire dikha do isko iski aukat fire fire fire fire fire fire fire,sarcastic
I think his leg will gone skull,non-sarcastic
result ka wait kro ..........? grinning_face,non-sarcastic
"Did every garib and sc,st is only Muslim?",non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Uttarakhand mai bhi Congress saff face_with_tears_of_joy,sarcastic
"ye condom tere bap ko pehnna chahiye tha , tere jaisa chutiya andhbhkt paida nhi hota , tum jaise chutiyo ki wajah khatam hone ki kagar. p agya h",non-sarcastic
Waah re pappua ii sala kabo pm banega face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
to thoda bhn ka luda hai,sarcastic
ha bhai jis aurangya ne unke 2bacho ko zinda gad diya aur hamare dharmveer chatrapati sambhaji maharaj ko tadpa tadpa ke mara aj ka din mas balidan din hamare chatrapati sambhaji maharaj ka crying_face crying_face,non-sarcastic
to muslim bhi kitne ache hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
gobar bhakt haina.to dangai bt kregi hi,sarcastic
fire fire fire fire fire fire fire fire,non-sarcastic
Le Rathee ki education pr moot diya face_with_tears_of_joy check_mark_button,sarcastic
folded_hands triangular_flag Jai shree ram triangular_flag folded_hands,non-sarcastic
mujhe garva hai ki main hindoo hoon triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
chinaala aahe saalee 15 kela khaayachee,sarcastic
Kuch jiyada pareshan ho gye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Behan chod face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Tum log ke saath aisa hi hona chahiye rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy enraged_face,non-sarcastic
samor ali na nahi tuza kaftyat dili na ky rahile,non-sarcastic
"satta me ho abhi jish din satta jayegi, koi bjp ka leadr aisa nahi bachega jo jail me na ho, abhi dudh k dhule bn rahe ho 10 sal me desh ko deemak ki traha kha gye bjp wale",non-sarcastic
Raat ko denge khatakhat fatafat rolling_on_the_floor_laughing,non-sarcastic
n bss yhi puchunga kyu aur kuch nhi,non-sarcastic
koi sar fira ek hi time 10 se 15 hijdo ko thoke sanaata cha jayega smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes ek hi time pe,sarcastic
please do something.... To neutralize it,non-sarcastic
bhai dhurv ko chhod deshbhakt kaha hai bjp wale kaha hai wo to esi tesi kr sakte hai ya sirf masjid mandir ke muddo pr ladna ata hai hijdo se kaha hai wo hindu jo apne ap ko deshbhakt batate hai bate itni badi badi ki hum eesrael me jakr support krnege unme na koi tumhara bhai na koi dharam ka is mudde pr jao na waha tirnge ke sath khilwad krne wale ki esi tesi kr denge maze dari tb hai,sarcastic
Congress ka Kiya hua h enraged_face enraged_face,sarcastic
aaese chitiyo ne bikers ka name kharab kar rakha hai,non-sarcastic
aaaj tak ka news bhi gaya hai vah bhajpa news ho gaya,non-sarcastic
