Transliterated_Comment,sarcasm_label
tum karo bahan ke laude ham nahin karte enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Or jao harram ka lalach me rolling_on_the_floor_laughing,sarcastic
Bhen hi chod ti puri reel di person_facepalming_medium-light_skin_tone,sarcastic
jab tak dogle hindhu hai tab tak a sab chalta rahe ga,sarcastic
dar ke age jeet hai skull skull,non-sarcastic
congress ka natak hai ye sab,sarcastic
fire fire JAI SHREE RAM fire fire,non-sarcastic
tumhee je bolataata te sagale chukeeche,non-sarcastic
ye h pappu pr bharosa krne ka natija rolling_on_the_floor_laughing,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
aakhand bharat toh yeh log karne wale,non-sarcastic
Kesa zamana AA gya he face_with_tears_of_joy,non-sarcastic
ye ek aisi ma ka beta laya tha jo chuslimo ke jhund ke chapet me aaaa gyi thi...,non-sarcastic
Is lady ne apne papa ke mathe per bhi condom pahnaya hoga hi harkato se to,sarcastic
Heart Touching cross_mark Fefda & Liver Touching check_mark_button,non-sarcastic
eenko koye bol do ki pakistan mein milega inlogoko,sarcastic
oop vaasee hone para main sarminda hun,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"bullya tujhyaa gandit ***** ,, madrchod",non-sarcastic
Abe Sudhar Tihaadi kam se kam uski Sarkar to banne de be Chor Modi ke Dalal face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
anjanaa jee aapako to dila ho jaanee chaahie 30 karo.da janataa ke mukhyamantree kaa aapane phaalatoo savaala para samaya kharaaba kiyaa hai,sarcastic
aare ye dhurv rathi bada bekar admi h thinking_face,non-sarcastic
Muh me land dekr aatka dunga bol toh ky khol bhi nhi payegi rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
तुझ्या आईला आम्हीच टपा टप टपा टप करनार face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
