Transliterated_Comment,sarcasm_label
gadi chalani ati nhi hai road par nikal jati hai laker behuda auraton ne had kar rakhi hai fire fire fire fire,sarcastic
shab log random sena ko tagged,non-sarcastic
Or hum secular Bane but yeh log aise krege face_with_tears_of_joy,sarcastic
Ari Dada ... time to leave lucknow...,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
eesko jo gali na de wo hindu kis bat ka crying_face,sarcastic
eendian serilas dekhkar bigad rahe he,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
han ₹200000 milenge le lo jaldi,sarcastic
please check agar ye sahi hai to iske khilaaf legal action lena hai or isko bhi saja dilaana hai folded_hands folded_hands folded_hands folded_hands folded_hands,non-sarcastic
Red light area ki jaan hai face_with_tears_of_joy,sarcastic
Kuch bolungi toh bivad ho jaega slightly_smiling_face folded_hands,non-sarcastic
pappu ne no popod banidi clapping_hands,non-sarcastic
bolna toh bahut kuch hain par vivad ho jayega,non-sarcastic
1 lakh rupiya cross_mark 1 kg chuna check_mark_button,sarcastic
ye raahula gaandhee ke saatha eka raata to sone vaalee hai,non-sarcastic
aaee vadilaannacha svapna poorna kele clapping_hands,non-sarcastic
ouske bad tumhari ma bhen hm chodinge,non-sarcastic
aadaraniya yaa hindoo samraata baalaasaaheba thaakare yaanchaa va pakshaacha apamaana va andhapata aahe he....tu tumachyaa jindagee vara jaya shreeraama,non-sarcastic
aaapke samne koi jeet ni skta us dhruv ko kabhi enke samne bitha dena sari hekdi nikal jaegi face_with_tears_of_joy,non-sarcastic
pehla 15lakh ta lai lo jihna nu 10sal ho gae ne ehna di ta sarkar e nai ayi,non-sarcastic
tamaashaa dekhane vaalon ko dekho kyaa kamara pe haatha rakha ke kha.de hai,sarcastic
hee paagala halakata baaee aahe - jaganyaachaa naveena maarga aahe,non-sarcastic
Sabki chor teri phattt gyi yeh Sab dekh kar face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eesliye sab bol rahe hai ki nodi ne ram mandir banaya hai,sarcastic
Who are you??? face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
