Transliterated_Comment,sarcasm_label
Mountain Dew: Darr ki maa ki **** rolling_on_the_floor_laughing rolling_on_the_floor_laughing check_mark_button,non-sarcastic
bharat ne sab bodar pe sab ek sath pisab karde to sale sab dub jaga,sarcastic
Pappu ne aap sabko popat bnaya face_with_tears_of_joy,non-sarcastic
Jai Shree ram fire fire fire fire fire fire India trident_emblem triangular_flag crossed_swords,non-sarcastic
jyada karo bhukhe maro saf bat no bakwas,sarcastic
jese waqf board bna vese hi ise khatm bhi kro,sarcastic
shaadee aurata se kee thee yaa kuteeyaa se chaachaa... face_with_tears_of_joy,sarcastic
Tab ye paida nhi huya tha esko pata nhi hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
"Meanwhile, brick giving 69 retakes in air face_with_tears_of_joy",non-sarcastic
Jai shree ram folded_hands folded_hands folded_hands red_heart red_heart red_heart red_heart,non-sarcastic
Sabi mandir goverment ka andar nahine ati aur sare masjid bhi wakf board ka andar nahine ati please share full knowledge,non-sarcastic
dekho godi midia ko aaag lag rahi hai,sarcastic
"nafrat itne jada fail chuke hai , ye nhi hona chahiye tha ...",non-sarcastic
Jai jai jai sree ram clapping_hands clapping_hands raising_hands raising_hands raising_hands fire fire fire,non-sarcastic
lomda nahi karna chaiye. ek desh ek kanon. ye board india se bahar terrorist country me achha lagta hai...,sarcastic
Or karo Israel ko support yeh to ho ga Palestinian_Territories red_heart,sarcastic
Aur pohochaao internet gaaon main loudly_crying_face loudly_crying_face,non-sarcastic
kya problem h news walo ko bhai apne kam se kam rkhe,non-sarcastic
yaa haraamakhora baaeelaa jeeva jaaeeparyanta turungaata thevaa. aani dona divasaatoona ekadaa jevana deta jaa.. aani aathavadayaatoona 4 divasa hichaa upavaasa thevaa.. maga hichee daangeetalee akkala dokyaata yeeela.,sarcastic
Allah who ??? Akbar face_with_tears_of_joy mulle cross_mark hijde check_mark_button,sarcastic
oosi ki bhakti shakti me lg rhta he.,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy jali jali godi ki jali rolling_on_the_floor_laughing,non-sarcastic
eenko hui. aabb khujli. or kuch hai hi nahi iske pass.,non-sarcastic
check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
hindoo bhaaee isako ultaa giraa do,sarcastic
nujhe laga porche bnane wali hai skull,non-sarcastic
Chutiyo ki Kami nahi hai Desh mey face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Hey bagwan kya kya dekhna pad rha he face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"Some people, in order to get likes, start speaking ill about other's religion. It was necessary to answer them, that is why I had to say all this. If anyone feels bad then I apologize.",non-sarcastic
person_facepalming person_facepalming person_facepalming person_facepalming person_facepalming person_facepalming pig_nose,non-sarcastic
nehru margya law bhi mrjana chahiye ab,sarcastic
puri jaga unki kabja hogi.. ehi soch hy musalmann o ko,sarcastic
tula kahi mahit nai tr bolu pn nko nastik kuthli,non-sarcastic
"try me beta, bike chalana hi bhool jaega, plus apke pitaji ake sorry bolege wo alag",sarcastic
We should not vote for Congress cross_mark hundred_points,non-sarcastic
Ye Hindu God pe sawaari kar rahe hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Don't worry sir. They gonna suck it....,sarcastic
Le moot diya. Jerman Shepherd ki study par face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
अयोध्या वाले रामभक्त है check_mark_button अंधभक्त नहीं है cross_mark face_with_tears_of_joy,non-sarcastic
kyonki dhruva raathee ko hindustaana se koee matalaba naheen hai use matalaba hai sirpha bhaajapaa se isa bhaajapaa ke khilaapha galata bola rahaa hai kyonki kaangresa se paise khaa rakhe hain moai moai moai,sarcastic
Indian youth so hyped about a random tv show winner? height of joblessness,sarcastic
oop wale to ab pure bharat mein kisi ko muh dikhane layak nhi hain,non-sarcastic
Ye india hai bhai yaha aise hi hota hai zipper-mouth_face grimacing_face,sarcastic
Gravity ki machod rakhi hai face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Lund k Baal h tu,sarcastic
Mountain dew = dar ki maki chut rolling_on_the_floor_laughing,sarcastic
ees bat par to mei bhi bolonga ee love bhudha,non-sarcastic
newton mkx cross_mark new turn mkc check_mark_button,non-sarcastic
tumhaare paapaajee ne modee ne jo vaadaa kiyaa thaa 15 laakha dene kaa rojagaara dene kaa usakaa kyaa huaa dasa saala me kisee ko 15 laakha nahee mile aura rojagaara bhee nahee milaa bataao,sarcastic
do nothing moai dar ki ma ki ch*t check_mark_button,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Ohhh it's a pre-planned Hacks of Indian people cross_mark,sarcastic
Agar himmat ho tho Ek bar sudhanshu sir ke sath debet kr k dikhao jarman safed fir manu face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Eakbar BJP anedu bena condom ka hi p face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth l dengay,sarcastic
