Transliterated_Comment,sarcasm_label
aapne bachon ko ye bhi batana ki tum sab bhi converted hi ho aaur koi aaurangzeb ake tumhe convert kar gaya !,sarcastic
नागडी करून हाणली पाहिजेल हिला face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
isa muslima maataa bahanon ke paksha men maananeeya nyaayaalaya aura chunaava aayoga ko tatkaala prabhaava se sanj~naana men lenaa chaahie yaha janataa ke saatha kaangresa ne dhokhaa kiyaa hai,non-sarcastic
Seriously Matlab kuch bhi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
If bhenchod had a face clown_face,sarcastic
You must have lived with your father for a few days after becoming a young man,non-sarcastic
ye lo 8000 aba mata kahanaa,sarcastic
gravity.... esi koye chij he nhi hoti,non-sarcastic
सांप निकल जाने के बाद लकीर पीटने से क्या फायदा face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Sahi to he... Sare murderer .. gunde logo ko bhi to bjp me hi samil kiya jata he face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy same same face_with_tears_of_joy,sarcastic
Tumhari mummy ko hi shaadi kar le tu laude skull_and_crossbones face_with_tears_of_joy,sarcastic
rahul gandhi ki sarakr hi nhi bani to kaha se denge ab agar unki party to ayi nhi ab kaha se degi,sarcastic
આપ લોગ બેવકુફ હૈ યૈ ૭૦ સાલોસે સબકો ઉલુ બનાતે હૈ ફીરભી તુમ લોગો કુતે કી તરાહ ઉનકે પીછે દુમ હીલાતે ફીરતે હો બેશરમ બનકર કહી જાકર ડુબકર મરજાવો બેશરમો,non-sarcastic
Kisne Bola Tha Fir Pehle Mu Se Hagne... Content content ke Naam pe these so called content creator... Can go to any extent... To grab views n Followers.... Without understanding the gravity of the situation.... Now Face The Consequences...,non-sarcastic
han aur fir bheek mangenge ki job nai hai paisa nai hai pani nai hai. bc aisi thinking walon ke liye tax de rae hain ham,sarcastic
Isko bolte udta tirr upne Gand mai Lena face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gravity ki maa chod diye crying_face,non-sarcastic
pahle apne bap ka mu me lakr a,sarcastic
aari bahno abhi congress ki gov nhi bani h,sarcastic
aaa gye hak mangne wale jinko yahi nhi pata ki ye log hai kaha se face_with_tears_of_joy,sarcastic
I got heart attack in my kidney,sarcastic
Real videos loudly_crying_face loudly_crying_face check_mark_button check_mark_button,non-sarcastic
flag wahi jai jaha isko jona tah,non-sarcastic
apanee to deela ho gayaa hai hama to khataakhata khataakhata vaalaa masheena hee lenge rolling_on_the_floor_laughing,non-sarcastic
yahi sb population bada rahe hai,non-sarcastic
ha teri mc kya dongri walo ne mc sl t m c,non-sarcastic
Gravity be like = अम्मा बहन पर आ जहूगा मैं face_with_tears_of_joy,non-sarcastic
vo to jaaegaa hee ! too bhee jaayegaa !,sarcastic
yadi us rat iske bap ne protection use kiya hota to aj ye paida na hoti,non-sarcastic
eesko to condom laga laga kar pal do sab,sarcastic
tatti si gadi k chakkar mei apni ma behan karwa rhi h,sarcastic
bs esliye hmko 1 hi raja chahiye desh m jo aise 2 kutto ki g m danda d sake bc sale bharat ma ki kohk p lat mar rhe h aise 2 dalle,sarcastic
niklo ab yaha se phta phat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ye sab chutiya the jo bato mai aa gye... rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
5star + maontan dew cross_mark alas + dar ki ma ki chu##,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
ha sahi keh rhen ke 2.5% tax ye islamic tax hota hai jaise agar mera income 100 rupay hain to as a nuslim mera farz hai ke usme se 2.5 % zakat nikalun or wo zakat kisko diya jata hai .... aaapke ristedar me jo gharib hai apke ghar ke aspas apke gaon me apke sheher me ya jisko bhi paise se madad ki jrurat hai to uss 2.5 % ko apko dan krna hota hai gharibon me ye compulsary hai muslim ko to bhai muslaman ak tarah se poor ko help hi kr rha apne weath ka to usme sarkar kaha tax legi ? kis jagah main apki help krunga to usme sarkar ko bhi face_with_tears_of_joy face_with_tears_of_joy 10 rupay phir apko dan du help kru 100 rupay ka ..... or bhai apko kya lagta muslaman tax nhi dete bhai har insan tax de rha hai .... aaap kuchh bhi kharidte ho tab tax dawa khana pina anything ya aap jamin kharido gadi gharido ya ap 5 rupay ka dary milk lao waha bhi aap tax de rhe hote ho ... kya jo muslim 2.5 % aapne weath ka gharib ko dan kiya to gharib kharch karega to uska tax kaun lega to kahin na kahin se sarkar tax to le hi rhi hai na ... ye koi bat hi nhi hai secular na hone ka ha bas ye andhbhakton ka ak mudda hota hai wo koi ak bat illogical si uthate hain phir uska itna propaganda krte hain ke wo sach lagne lag jata hai logon ko to ye sab bolkr bas apke mind me muslim ke liye nafrat bhari jati hai take ap soncho ke areh ye muslim to tax bhi nhi deta bas desh ka kha raha face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy but haqeeqat ye hai ke hindu ho ya muslim ho sab apne mehnat se kama kr apna paisa kha rha na ke desh ka .... aaap aj kamana chhod do kaun sa desh apko help krne aega bolo to apni family ke liye apko khud mehnat krna hota hai that's the reality sab apni mehnat kr rhe hain or kha rhe hain or sarkar ko bhi kisi na kisi roop me tax de rhe hain,non-sarcastic
Proud to be Hindu triangular_flag . Jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Gravity?! Wo kya hoti hai smirking_face thinking_face,non-sarcastic
Soch smjh rahe ho in logo ki,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aaese ju the or pakhandi nolla na ose islam ka dur dur se nata hai hai,non-sarcastic
