Transliterated_Comment,sarcasm_label
5star + mountain dew cross_mark_button alcohol check_mark_button,sarcastic
bhai oop se to me.bhi hu yrr lekin me to kattar sanatani hu aur mera vote bjp ko hi gya hai triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
aab pachtaye hot kya jab chidiya chug gai khet,sarcastic
Ham up wale hijde hai crying_face,non-sarcastic
Chalta firta Google fire sudhanshu Trivedi fire fire fire,non-sarcastic
aab mai kuch bolungi to ye eenstagram bc mereko community guideline batane lag jayegi samjh nahi ata ye eenstagram ka bhi h se sambandh hai face_with_tears_of_joy,sarcastic
hyaa randilaa ajibaata prasiddhee deoo nakaa,sarcastic
jab sarkar nahin bani to paisa kahan se mil jaega kahan se dega rahul gandhi,sarcastic
nahi tumhari id se bogus vote moai skull,non-sarcastic
phaara uddhata vartana karato aahe ajoona hee,sarcastic
Lgta hai sb madarse se padhe hain face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"kitni jada padi likhi hai ,isiliye gali de rai h",non-sarcastic
Jay shree ram folded_hands folded_hands triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
cockroach cockroach cockroach cockroach cockroach cockroach cockroach,non-sarcastic
dila se gaalee dene vaale laaika karo,non-sarcastic
moai moai moai moai moai moai cross_mark b rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
aaise log ki paidaisi hi mix hoti h,non-sarcastic
Waqf Board cross_mark secular hindu check_mark_button,non-sarcastic
ek laga de bhai kan k niche,sarcastic
call_me_hand call_me_hand call_me_hand call_me_hand middle_finger middle_finger middle_finger middle_finger,non-sarcastic
nain sari property waqf ko dene taiyar hoon pehle allah ka photo dikha do,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Tera baap chod ke gaya tha ya teri maa face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
modee sarakaara se meree eka rikvesta hai kee nasabandee abhiyaana bhee chalaayaa jaae,non-sarcastic
aagar yahan per kisi ne notice kiya to sari ki sari nuslim auraten hain yahan per,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
are vo sanjaya raaoota ko itanaa siryaslee mata lo hamaare yaahaa mahaaraashtra men loga jaanate bhee naheen kee vo kona hain.... aate jaate sabha galiyaa dekara jaate hain... face_with_tears_of_joy,non-sarcastic
jay shree raama folded_hands folded_hands folded_hands folded_hands folded_hands,non-sarcastic
jyadatar ladkiyan social media famous ke liye natak karti hai,non-sarcastic
jay shree ram wale like kare triangular_flag triangular_flag,non-sarcastic
Kaha jinda h mere land p face_with_tears_of_joy,non-sarcastic
tension mat lo bhai logo iska bhi number ayega jese or sab ka a raha h enraged_face,sarcastic
Pappu ne lappu bna diya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Proud to be Muslim red_heart Allah hu akbar red_heart,non-sarcastic
barobara aahe hee randeecha aahe tulaa kune saagale kutree bhooka aahe,sarcastic
chutiye teri mistake hai bach gaya nahi tu uper hota ....or pehle chalana sike le,non-sarcastic
"eska bap v us rat ko pahn leta toh es jaisi r...d paida nhi hui hoti , baki santan eske liy ese kabhi maf nhi krengea",sarcastic
Le kar de bolti band face_with_tears_of_joy face_with_tears_of_joy jai shri ram,sarcastic
sushamaa andhaare tulaa bhagavaana shreeraama yaanchyaa baddala bolaayachee garaja naahee tujhee laayakeecha naahee tyaanchan naava ghenyaachee tujhee buddhee galichcha vichaara karate .jo jasaa asato tyaalaa sagalecha tase disataata.,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing enraged_face,non-sarcastic
400 seat pucha isliye wakf board cancel karne ke liye lekin oh cancel karne ka congress party ko Mann nahi hey kyu ki modi aur bada hero hojayega Hindus ko freedom miljayega.,sarcastic
vote ko kharidne ka koshish kiya gaya hai chunav ayog ko action lena chahie,non-sarcastic
dekh tere chuslam ki khoobsurati face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Gopi bahu in corner loudly_crying_face loudly_crying_face,non-sarcastic
bhai tn bhi rokange or teri ma n rokange ... or jarurt pdi to sare mulla n thokangee... jai shree ram,sarcastic
"Jo bol rahi hai, kya woh practically possible hai kya, arey Didi kab samjhogi, चाकू तरबूज पर गिरे या तरबूज चाकू पर कटेगा और फटेगा तरबूज ही face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
ढेकनिघुशी शेमड़ीखाऊ शुर्फनखा बाई / Son for.. Frouded backhand_index_pointing_down Sneak raut. & fashiv sena nayak from > Udhvastha thakre.,non-sarcastic
yahee to antara hai triangular_flag triangular_flag,non-sarcastic
gavata samaya pe toone bahuta badee chutiyaagiree kee hai.,non-sarcastic
"pahile maahitee karughe phakta 6 mahine lanke madhee hotyaa seetaa maataa, aani too cheenaala raanda",non-sarcastic
gaa.dee ke pichavaa.de men pelaa cross_mark isake isake pichavaa.de men pelaa check_mark_button isee lie kaha rahee hai yahaa bhee pele vahaa bhee pela lenaa,non-sarcastic
een sab khalistaniyo ki ma ka bosda ye sab randi k moot h enraged_face enraged_face enraged_face,sarcastic
हिच्या आईला घोडा लावला पाहिजे bc सली smiling_face_with_horns smiling_face_with_horns smiling_face_with_horns,sarcastic
Koi fark nahin padega bolate raho face_with_tears_of_joy Jay shree ram red_heart,sarcastic
Jab inhone Vakil khde kiye the tb kya hua tha.. Inse to nhi bn paya.. 70sal tk Atkale hi lga rhe the or ab Ram Mandir banne ja rha h to Rajniti kr rhe h..,non-sarcastic
kharaa hindu asasheela tara naaraayana raane aani tyaachyaa donhee poraache stetamenta aani photo asecha vaayarala kara....,non-sarcastic
ek he kaum k bhikhari dikhayi denge jyadatar,sarcastic
What the hell they r doing..how someone could disrespect it,non-sarcastic
sarakaara banane to de godee tihaa.dee,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy फाड़ दी जर्मन कुत्ते की,sarcastic
"aare aataa maamalaa garama aahe tyaata too he asala rap song kelasa kashaalaa,kaaya garaja hotee he rap karaayachee tujhyaavara barobara kaaravaaee jhaalee",sarcastic
kuch apne ap ko bi dekh lo godi media,sarcastic
Pakistan hota to indians abhi tk wo behudgi kr chukay hoty jiski soch nahi why so much hateV,non-sarcastic
aaakhri line me aukat dikha di isne 25cr kr rakshaso ki,sarcastic
Cm to Abhi Yogi hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
