Transliterated_Comment,sarcasm_label
ye kaun sa serial a gaya,non-sarcastic
aaap sab log itne q jalre isleye ki ye ek muslim hai jab hindu log jeet ke ate hai jab kuch ni,non-sarcastic
ees aurat ki himmat kese hui hamare nahadev ko esse apmanit karne ki...ham koi nahi hote tumhe saja dene vale...par yad rakh tuje tere karm saja denge ...yad rakh tu apne is krutya k karan jan ki bhikh hamare nahadev se mangegi..... enraged_face,non-sarcastic
जय जय सियाराम red_heart red_heart red_heart red_heart,non-sarcastic
naunten d ...dara ke age zeet he daru. dara kya hota he skull,non-sarcastic
nountain dew dar ke aaage jeet hai,sarcastic
ya bilkul galat ha es board ko band kar dana chahiya,non-sarcastic
He eats 10000 dhruv in breakfast rolling_on_the_floor_laughing skull,non-sarcastic
इनकी तो moye moye हो गया भैया rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
jai shri ram triangular_flag triangular_flag triangular_flag,non-sarcastic
ye dogle the h aur rhege,non-sarcastic
sotache kand lapva pn amchya shree ramana badnam nka kru bola jay shree ram triangular_flag folded_hands,non-sarcastic
Gravity ki man chud gai cross_mark check_mark_button,non-sarcastic
tera lawda hai bhi kya face_with_tears_of_joy ....chutiye // teri chut marunga mai face_with_tears_of_joy triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
#randomsena Bhai please iska kuchh kro crying_face crying_face,non-sarcastic
"Tum sirf bolo , hum to kr rhe ha face_with_tears_of_joy",non-sarcastic
"She tried to pick up our flag,it shows the bravery of Indian clapping_hands",non-sarcastic
kutte ka baccha dhruv rathi chamcha,non-sarcastic
Are lungi fass jaygi rod me... skull face_without_mouth,non-sarcastic
Hahahaha fat gayi bechare ko face_with_tears_of_joy,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Hee kon iye thinking_face thinking_face thinking_face . Dimag se pedal he keya? Iya fer kuch pee ke aya,sarcastic
Andhbhakto godi media ke gand jal gayii ufff maja hi agaya face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hamaare modee jee hee achche hain jaya shree raama vande maatarama,non-sarcastic
allaha ka gender bata face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Any one noticed all are muslim ladies,sarcastic
enraged_face enraged_face enraged_face kuch bhi hadh hai sharm karo or kitni nafrat pehlaoge,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face cross_mark,non-sarcastic
tum kuch nahi kar sakte be,sarcastic
tujhi ai kashala tith ghalaila gelelas bc basaich na gpp,sarcastic
Now change the gender and see,non-sarcastic
aanay ja ry ...tm khud he dehshat gard ho,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eendia check_mark_button jay bharat mata ki,non-sarcastic
Ee third calss sushma nit bol,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy lawda mile ga tum logo ko cross_mark,sarcastic
"Der se hi paisa aayega lekin aayega khata-khat Khata-khat, face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy wait karte rahiye..... upside-down_face",non-sarcastic
Hijda h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Google ke baap se masti nahi face_with_tears_of_joy fire,sarcastic
aandhnamazi ka koi ilaz nahi best of luck mulle skull,sarcastic
aaapka dhanyvad hai ap dikha rahe news per,non-sarcastic
tujhee aaee kiteetaree varsha tujhyaa baapaapaasoona doora hote maajhan khotan vaatalan tara vichaaroona ghe tujhyaa aaeelaa,non-sarcastic
aaise logo ke sath aisa hi hona chahiye.....,sarcastic
Muslim karsakte bas face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tu sahihe log chutya he kya kare crying_face,non-sarcastic
Nsbs4 ha na Bhai fire strong oncoming_fist ha,non-sarcastic
Do nothing daar kr aage Jeet hai face_with_tears_of_joy,non-sarcastic
bike wale teri bhen de lun main hunda de dinda,non-sarcastic
Gravity ki MKC lekin isne bas ek khilona bachane k liye itna sab kasht q liya face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ees bar 400 par sab badal jaye ga bas 1 mahina or,sarcastic
Aur do Congress ko vote Moye Moye ho gya face_with_tears_of_joy rolling_on_the_floor_laughing,sarcastic
Aap bolte rahiye hum mandir banate rahenge red_heart,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gravity ki maa ki chut ese koi cheese nahi hoti loudly_crying_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Pappu he to mumkin he face_with_tears_of_joy face_with_tears_of_joy raising_hands,sarcastic
मुलगी शिकली प्रगती झाली slightly_smiling_face raising_hands,non-sarcastic
tum 2 no ki ma ki chu*** shushing_face,sarcastic
Election Commission wants to Bannned this Women in Election,non-sarcastic
That's why I'm proudly say I'm Hindu,non-sarcastic
tyaalaa jela madhye kantenta create karaayalaa laavaa,non-sarcastic
"ram ji ka foto lgane wala andha hota h kya ,,,usko sahi galat nhi dikhta kya",sarcastic
aare gando jal mat barabari karne ki koshish kar face_with_tears_of_joy,non-sarcastic
eska birodh karke isko saja dilana chahiye,non-sarcastic
aab kuch secular ke 14 ayenge issko defend karne,sarcastic
eendia eendia eendia eendia eendia eendia,non-sarcastic
ora ye bhee bolake jaanaa ki unhonne mandira banaa diyaa hama kucha ukhaa.da nahee paaye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
khalistan walo yhi harkat beta eendia m kr k dekh...tere hi side ka sardar jwan tujhe okat dikhayega...sikho ne desh k liy bhut kuch kiya pr ye to unki kurbani ko oolta duba rhe hai....himat h to eendia m kr k dekho salo,sarcastic
