Transliterated_Comment,sarcasm_label
Inko to thenga thumbs_up milega ...or do Congress ko vote enraged_face enraged_face,sarcastic
tumhare puri khandan ko udaya jayenge just wait wait wait,sarcastic
isa la.dakee ke nikalaa ke 50 jeete marane vaalaa hotaa koee isakaa dimaaga thikaane aa jaataa,sarcastic
bkl elvis ki rally time pe kahan tha,non-sarcastic
hindu hai hum triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
aaise to nodi ne bhi bola tha hawai chappal pahnane wala hawai yatra karega vah aaisa ap logon ne to eetna support kiya hai teesra election bhi jita diya,sarcastic
tel lagakar pel diye sab babar ko,sarcastic
Salta firta Google hai bhai fire fire fire fire,non-sarcastic
I want a debate between these two,non-sarcastic
"Eat 5 star and do nothing , mountain Dew dar ki ma ki chu face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
Aata kalal purvi mans hyana ghrat ka thevat hote... face_with_tears_of_joy,non-sarcastic
bheje chatrapati shiva ji ko jaha se aye ho vaha che jayoge,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
sab jhuthe vade hain sab jhuthe vade,non-sarcastic
yes waqf right hai hona chahiye,non-sarcastic
Galti mera tha jo recharge karwaya grinning_face_with_sweat,non-sarcastic
Dar Ki man ki chut smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes,non-sarcastic
Hichya tondat dya re koni face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jali jali iski bhi jaliiiii face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
please take action immediately folded_hands red_heart,non-sarcastic
PROUD TO BE HINDU red_heart relieved_face,non-sarcastic
ya abhi tak jinda q ha,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
barobara aahe tumachan….pana jyaa poleesaanan dishaachan naahee tyaanchee kaaya dishaabhoola honaara….prakarana lokaannee laaoona nasatan dharalan tara aaja kesa neela asate…he polisa vaale rakshaka nasoona bhakshaka aahe sarvasaamaanya saathee folded_hands cross_mark,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nupur sharma ne sahi bola toh crime ho gya aur yeh log post dalkar bol rhe h toh eenka sahi ho gya kya????...jail mein dalo ussko enraged_face enraged_face,non-sarcastic
Are Bhai aapne itni achi editing kaha se si khi rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Baba shi bol rhe cort to phle v tha to phle ye sb ku ni hua kuki hindu ko Hindu ni samjha kisi ne vote bank ke chakkar m aj hindu h or rhega hi isliye bjp ke sath hu jai shree Ram folded_hands folded_hands folded_hands,non-sarcastic
hindi ma gali khao ga ki english ma gali khao ga,sarcastic
करो कोन मन किया है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Som som face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
They know very well How to spread hatred and how to give religious angle to every situation .,non-sarcastic
khatak khatakhat le lo jakar ab grinning_face grinning_face grinning_face,sarcastic
but masjid bhi toh mandir tod ke banvaya tha ? ooska kya,sarcastic
keedaa aisahi hota hai ab le laanbaa,sarcastic
Face to dikhao face_with_tears_of_joy uske baad aao le jao,sarcastic
are yaara abhee sarakaara kahaan banee hai sarakaara to bana jaane do face_with_tears_of_joy,sarcastic
jo madharchod hoga wali vote dega isko,sarcastic
ees admi ki kya aukat hai ye insan apni aukat dikha raha jo bilkul zero hai enraged_face enraged_face enraged_face,non-sarcastic
boder se jayda dushman .. bharat mei hai . 30 crore aandh namzi,non-sarcastic
United_Kingdom United_Kingdom cross_mark India check_mark_button check_mark_button,non-sarcastic
Aj up wala hone pr shrm aa rhi h broken_heart,non-sarcastic
ya chhinal che chapli n daata pada lagtat,sarcastic
Sudhanshu sir is his baap on debate rolling_on_the_floor_laughing fire,non-sarcastic
tujhe aapakaa hee shukriyaa tujhe vakta teree shukriyaa hotaa naa,non-sarcastic
Edited rolling_on_the_floor_laughing Dam hai puri vedio dekhao,non-sarcastic
The pappu scam face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
yah jitne bhi hindu ayodhya walon ko hijada bol rahe hain 2029 mein yah sab log apne ap ko yahi bolane ke liye taiyar ho jaye fire,sarcastic
paise ke liye vote dene valo ke sath yahi hona chahiye,non-sarcastic
"jisne bhi video dali gan... aa pike, saf dikh raha dhruv bhiya ne bola desh main paheli bar sitting cn kejriwal ko jail k andar dala, kejriwal ko pahelibar jail main dala yein nhi bola, guys dhruv galat nhi bolta",non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up,non-sarcastic
ye sab bjp kei bhejei huvei hai,sarcastic
Better then dairy milk cross_mark moai,sarcastic
ne bhi apni ulad se bologa ki tum bhi bolte rehna babri masjid ke liye,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy raising_hands raising_hands,non-sarcastic
kiti jan tuja ai la jaun gele hote,non-sarcastic
Sudhanshu sir fire dhruv jaise to tusion rolling_on_the_floor_laughing late h en se,non-sarcastic
enraged_face enraged_face enraged_face enraged_face India India India India India India,non-sarcastic
Je ha muslim thu ha yrr face_with_open_mouth,non-sarcastic
Bc ye samjh! Me nhi aata jb judg! K samne ne jata hai bc chahiye vo IAS ho yaha Pm MY lbd! Sorry Q bolne lagte hai vaha Q nhi bolte jo karna hai vo kar lo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Banda cross_mark Five dew Superman check_mark_button,non-sarcastic
