Transliterated_Comment,sarcasm_label
"Arre,bhai,hair cut krlo...same dikh rhe ho dono face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
isa suariyaa ke khilaapa kesa hogaa,non-sarcastic
Mountain dew dar ki ma ki chut rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing moai skull rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
"Wtf yee kya backchodi hai face_with_tears_of_joy means Pakistan aaise nahi ban paya too waise banadoge, f nehru",non-sarcastic
Sone wali machine milegi abhi ruko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy allu leke ao jaldi,sarcastic
fire fire fire fire fire fire raising_hands raising_hands raising_hands,non-sarcastic
तेल घेऊन जा सोबत rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Allah ki maa ki chut face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Shephard अब हमें इतिहास बताएगा fire fire fire,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
yeh sab chutiyapa hai nahi exist karna chahiye,non-sarcastic
mai k chodo gali de tah,non-sarcastic
Allah Hu Akbar green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps crossed_swords,non-sarcastic
ayodhyaa vaale sabase ba.de hija.de hai,non-sarcastic
desh koi bhi majhab kbhi koi ye nhi sikhaya ki ap kisi bhi rastra ka apman kro inhe to upar wala hi samjh desame on thos,non-sarcastic
Kabhi kuch na Kar ke dekho rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Everyone say Jaa na l rolling_on_the_floor_laughing,non-sarcastic
