Transliterated_Comment,sarcasm_label
too konaa konaachyaa gotyaa chokhalyaata maahitee aahe naa aamhaalaa pana,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
hila kay mahti ahe tevha hi ka ram sobat firt hoti vatt baghayla ky vichar ahet ya bai che ghanerde,sarcastic
Badi jhaantu ladki h face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
log unke sath kya kya krte ye dekhna he face_with_tears_of_joy,non-sarcastic
relax guys modi ko vote de kr 400 par krva do iska bhe intijam krva dete hai raising_hands,sarcastic
Munavar ki maki chut face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Tu sale gobar khane wala hi hai face_with_tears_of_joy,sarcastic
Godi media bhadwa media face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jaha pesa dikhe waha mangne chale jate he bhikari,non-sarcastic
Midiya ko ye hazam nahi hua hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bhai bata do inko ab acche se angry_face,sarcastic
Mountain dew dar ki ma ki chut skull_and_crossbones moai,non-sarcastic
do thappad lgao dimag thikane a jayega,sarcastic
ladki hone ka najayaz faida uthati hai ladkiyan ab... enraged_face face_with_symbols_on_mouth,sarcastic
toh juban zamir kaha chli jati h tum logo ki tb ??,sarcastic
We r too happy for munawar smiling_face_with_heart-eyes smiling_face_with_heart-eyes clapping_hands clapping_hands,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy clapping_hands clapping_hands waaa kaaay seeen haay,non-sarcastic
Sabko milega khata khat khata khat.... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Respect Modi ji fire folded_hands red_heart triangular_flag triangular_flag,non-sarcastic
I recorded aunty running .. it’s real,non-sarcastic
yee ghatia vdo ko 1m likes,non-sarcastic
Lalach buri bala hai face_with_tears_of_joy hundred_points vade karne me Or nibhane main bohot fark hota hai hundred_points fire,non-sarcastic
