Transliterated_Comment,sarcasm_label
Why don't dhruv Rathee's fans speak on such cases ???,non-sarcastic
jai siya ram rose rose rose rose rose,non-sarcastic
Greviti kaha gai maa chudane face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Kuch bhi.... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy hum bohut khush hain,non-sarcastic
Lakin sarkar aayi hi nhi Congress ki face_with_tears_of_joy,sarcastic
"Dogle h likho,hijde to fr b in doglo se acche h",sarcastic
le gravity: ha ye karlo pehle!,sarcastic
aandhaare jyaa pakshaata aaheta tyaa pakshaalaa koneehee matadaana karanaara naahee agadee aapalan baapa jaree tyaa pakshaakadoona tikeeta gheoona ubhaa asela tareehee triangular_flag triangular_flag,sarcastic
rupya to nhi hai tu nera lele nuslim mahila,sarcastic
"jindaa kahaan hai... kahaan jindaa hai,, face_with_tears_of_joy",non-sarcastic
Bhai hi kyu tu baap h tum bhi ker le face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ne to na sahta bhai moai,non-sarcastic
Proud to be Hindu triangular_flag triangular_flag triangular_flag fire fire fire,non-sarcastic
Real cross_mark editing far ka check_mark_button rolling_on_the_floor_laughing,non-sarcastic
Nich ani magaslele vichar .. hyanchya hatat desh gela tar vattol nischit ahe,non-sarcastic
Sudhanshu sir on every debate moai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy pappu pagal bana gaya,non-sarcastic
India India India India India India red_heart red_heart red_heart red_heart red_heart,non-sarcastic
Dhruv rathi ke muh me tatte fas gye hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Shikari kya Hota hai face_with_tears_of_joy fire,non-sarcastic
bhai tum to sironj me ho na ?? aagar aaisa hota to jama masjid sironj thane ke case nagar palika se kaise har gyi ??,non-sarcastic
Waqf board should be demolished & all the properties given to their original owners back,non-sarcastic
This act should be demolished ASAP... For the country...,non-sarcastic
Gyanbapi is on the way face_with_tears_of_joy,non-sarcastic
jail honi chyea asi sali ko to,non-sarcastic
eediots all bikers.. who makes nonsense n blaming others,non-sarcastic
