Transliterated_Comment,sarcasm_label
iskinasalko mitao pehele sale dimak hai,sarcastic
India is a not Secular country cross_mark Hindurashtra check_mark_button,non-sarcastic
bhai cn rahate huye kon gaya,non-sarcastic
Tu thoda sa bhenkaloda hai kya chty face_with_tears_of_joy face_with_tears_of_joy,sarcastic
fire fire iski jal gyi kya bo muslim jo hai,sarcastic
Prank ho gya rolling_on_the_floor_laughing rolling_on_the_floor_laughing up walo ke sath face_with_tears_of_joy,non-sarcastic
sirf ek bar dhruw tatti sudhanshu ya j sai se debet kro..kutte ki tarah bhag jayega face_with_tears_of_joy,sarcastic
victory_hand_dark_skin_tone vimal dane dane me kesar ka swad skull moai,non-sarcastic
नारी शक्ति से भगवान ही बचाये rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Gravity न्यूटन के साथ चल बसा था क्या grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,sarcastic
"he raama dubaaraa mata aanaa aba yahaa.n lakhana hanumaana nahee|| sau karo.da ina murdon men aba bachee kisee men jaana naheen|| bhaaeechaare ke chakkara men, bahanon ki ijjata kaa bhaana naheen|| itihaasa thaka gayaa ro-rokara, aba bhagavaa kaa abhimaana naheen|| yaada inhen basa akabara hai, usa raanaa kaa balidaana nahee|| haldeeghaatee sunasaana huee, aba chetaka kaa toophaana nahee|| hindoo bhee hone lage daphana, aba jalane ko shamasaana naheen|| videshee dharama hee sabakucha hai, sanaatana kaa sammaana nahee|| hindoo ba.nta gayaa jaatiyon men, aba hogaa yoo.n kalyaana naheen|| suaron aura bhe.diyon kee, aabaadee kaa anumaana naheen|| khatare men hain sinha saavaka, isakaa unako kucha dhyaana naheen|| chahu.n ora sanaatana lajjita hai, kucha milataa hai parinaama naheen|| veera shivaa kee kootaneeti, aura raanaa kaa abhimaana nahee|| jo chunaa diyaa deevaaron men, guru putron kaa sammaana nahee|| he raama dubaaraa mata aanaa, aba yahaa.n lakhana hanumaana nahee|| lotus folded_hands_light_skin_tone triangular_flag",sarcastic
Gravity check_mark_button aisi koi chij hi nhi hoti face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bhaiyon yah abhi bani hai niyojit pahle se nahin bani kitne dinon se jab munavvar jeet gaya ab bani hai,non-sarcastic
"They did right, you should be punished",non-sarcastic
Dhruv rathee ko bas modi ko target karna hai bhai...aam admi party ka pilla jo hai boskd face_with_tears_of_joy,sarcastic
FreeLoaders from the Peaceful community !!! Stop creating and Enabling POVERTY as a Buissness !!!!,non-sarcastic
1 2 jhapad me sahi ho jayega face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Mayavati wale hai face_with_tears_of_joy chuaachut wale,non-sarcastic
