Transliterated_Comment,sarcasm_label
Randi aahe kutri fire fire fire fire,non-sarcastic
chaahe kucha bhee ho jaae para kandoma to chadhaa deeyaa,non-sarcastic
"Followers of illustrate person, even after attaining the old age his mindset is still like this, islam is a real challenge to humanity.",non-sarcastic
aaapke mukh se “khata khat khata khat” ekdam mishri jaisa lagta hai grinning_face raising_hands thumbs_up_light_skin_tone,non-sarcastic
duniya m bss 1 dharam h sanatan dharam luliya katwa k dharam thodi na bnta h face_with_tears_of_joy,non-sarcastic
Kaha gye proud to be chuslim wale face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Uttarakhand mai bhi Congress saff face_with_tears_of_joy,sarcastic
nodi ki guarantee sach hothi hai but rahul gandhi ki nhi hothi jaldi se boycott karo nhi toh hindustan ko pakistan bana dega face_with_tears_of_joy,sarcastic
Chutiya bana raha h ....bakchodi enraged_face enraged_face ...ye aagya lapet m ...,sarcastic
sitting chief minester ki bat kr raha ha voo andbhakto 2012 ma vo cm nahi tha padho saloo,sarcastic
tuma jyaadaa samajhadaara patrakaara mata bano sarakaara bananai para kahaa thaa,sarcastic
Bhai labour honi bhi jruri hai Desh me face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ye avaj Kam Karo samjha kya enraged_face enraged_face enraged_face only Jay shree ram folded_hands folded_hands,non-sarcastic
They make 5 to 6 kids and they don't even able to feed them properly I the end the women will be married to someo elds and men will join doing labor and kuli face_with_tears_of_joy,non-sarcastic
राहुल का घंटा ले लो आब face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy thumbs_down thumbs_down,sarcastic
are lavadayaa tule paheele naahee samajala kaa aataa gaanda phaatalee kaa,sarcastic
Bike crash cross_mark pick up crash check_mark_button,non-sarcastic
ees ku t te ko pata hi nhi,non-sarcastic
Father of Dhruv Rathee face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Middle class bolkee sympathy mat Lee lawadeee,sarcastic
Yeh to meri biopic lagti hai face_with_tears_of_joy smiling_face_with_sunglasses face_with_tears_of_joy smiling_face_with_heart-eyes face_with_tears_of_joy,sarcastic
bhaaee logo isa ke dimaaga me kevala yahee cheeja hai isa lie isa ko hara cheeja vaise hee dikhatee hai face_with_tears_of_joy,non-sarcastic
teri gand kyon jal rahi hai,sarcastic
ye randee aahesa aani randee cha raanaara aani hee shivasenaa pakshaata aahe laaja vaatalee paayaje hindoo asalyaachaa,sarcastic
bhut batmiz ledy hai vo admi hai kar ke dar rha hai koi ledy se aisa kar ke dekhe uska hosiyari bhi utar denge mere jaise ledy se vo ouart ka pala nahi pada uski gadi or uski aukat vahi dikha deti,non-sarcastic
