Transliterated_Comment,sarcasm_label
aaise board ko eendia se hatana chahiye...,non-sarcastic
nilega.....con dega moti rakam par pehle desh ko bikri karega face_with_tears_of_joy,sarcastic
jab kejriwal jail gya tha 2012 me yo cm nahi tha beta dhruv is always right,sarcastic
jye sri ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Tatto ke chakkar mai sab जगह दबा रहा है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
बस निकल गई हवा face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy डोंगरी ऑफ मुंबई,non-sarcastic
Ekta kapoor is trying to contact to her face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Gravity ki ma ch*d do grinning_face_with_sweat check_mark_button,non-sarcastic
future kiska dekh rhe hai hum apna ya bjp leaders ka ..??,non-sarcastic
"Mai, meri family aur mere dost aur unki family bhi Modi ko vote inhi sab Jihadi act ko khatam karne k liye diye h... Congress ki maa ki... face_with_tears_of_joy",sarcastic
kaisa laga jit gaya nunawwar fire fire,sarcastic
He can destroy him in seconds pensive_face raising_hands,non-sarcastic
kisi ko beghar karoge to yehi hoga na.,non-sarcastic
Rathee said city CM. In 2012 he was not a CM. Go you get some knowledge,non-sarcastic
तु कुट कुट आय घातलीयास face_with_tears_of_joy,non-sarcastic
India India India India India India India India India India India enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
tulaa kitee janaannee paaheele aaheta aataan paryanta face_with_tears_of_joy,non-sarcastic
face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
anjanaa jee aapa sirfa bhaarata men boochada khaane banda karavaa deejie aura gaaoo.n cow maataa ko raashtramaataa kaa darjaa dilavaa deejie bjp se dhanyavaada flag_in_hole folded_hands,sarcastic
einstein ka brain nai yar...inka brain rakho sambhalkar....superb....fad diya puri tarh....sudhanshu ji tussi great ho,sarcastic
yana sulila tangayla pahije… enraged_face enraged_face enraged_face,non-sarcastic
"aakhira huaa kyaa hai ,puraa veediyo daalo , eka tukadaa nahee |",sarcastic
Why they did this to indian flag?,non-sarcastic
darr ki ma ki chuu moai skull rolling_on_the_floor_laughing,non-sarcastic
kuch nahi milega chinta mat karo,non-sarcastic
Bro kaha se late ho ase naam dhund kr face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hum sath h owaisi sir ....,non-sarcastic
"maanusa tocha aahe , vichaara pana techa asanaara",non-sarcastic
Fir bhiii me kuchhh nhiii ukhad paya face_with_tears_of_joy,non-sarcastic
भाग गए फटाफट फटाफट फटाफट face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ye nhi sudhrenge inhe bhgao desh se,non-sarcastic
tujhee kaaheecha chukee naahee tu galateena jhaalelee aulaada aahe tujhee garaja nasataanaa kelelee chuka tujhe aaee vadeela pashchaataapaata asateela aamhee hi sarvaata mothee chuka kelee face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Jo puch raha h woh khud nhi h face_with_tears_of_joy,non-sarcastic
hindustani hai tabhi tujhe haraya hai moai moai moai moai moai moai,non-sarcastic
Bc face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Tmlog ke sath thik hoo rha hai,non-sarcastic
𝚃𝚞𝚞𝚞 𝚔𝚞𝚝𝚎 𝚑𝚘𝚝𝚎 𝚖𝚐𝚐𝚐 𝚙𝚐 𝚕𝚎𝚟***,non-sarcastic
ina saba kaa ashikshita hone kaa jeemedaara kona hai ye savaala kaa javaaba jaba milegaa tabhee muslima samaaja isa desha vikasita hogaa kaa.ngresa ne inake dimaaga mai bahuta ja hara bharaa hain pichale kucha salee mai ise achchaa inakkee shikshaa para dhyaana dete backhand_index_pointing_left_light_skin_tone,sarcastic
yety loksabela hena tenchi jaga dakhava,non-sarcastic
munawar bhai winner trophy bane to sb ke ga**d jali rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
ध्रुव राठी - मैं इंडिया वापिस क्यू आया face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Inka toh safa chat ho gya skull_and_crossbones face_with_tears_of_joy grinning_face_with_sweat,non-sarcastic
Ek thappad pe bloody hell are you ka tone badal jaega,sarcastic
Mein hota toh Jaan de deta par chodta nahi in salo ko respect the women,non-sarcastic
Newton be like ‘ Me madhrchod hu rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
sunna to padega na bhai kam. hi aisa kiye hay log sad_but_relieved_face,non-sarcastic
maga hilaa sodalee asatee kaa na...ne,sarcastic
"Ledy don bol ke sir pe mat chadhao inko ,, clapping_hands",sarcastic
bhaaee loga main to samajha naheen paa rahaa hoon kauna se chamache ke paasa bhejoon veediyo,non-sarcastic
Dar ki maa ki ch*t face_with_tears_of_joy rolling_on_the_floor_laughing moai skull,non-sarcastic
kida aahe deshaalaa laagalelee hee ....,non-sarcastic
"ਖਾਲਿਸ ਸਾ**, ਮਾਦ*** enraged_face enraged_face enraged_face cross_mark cross_mark",non-sarcastic
tamacha narne ki bajaye ticket.lanat h un leaders pr jinhone ghatiya aurat ko ticket diya .lanat waha k hinduo pr h,non-sarcastic
RIP : Physics face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Mountain dew dar ki maa ki chut rolling_on_the_floor_laughing skull,non-sarcastic
Bolte rahoo bhad me jaoo ham to abhi sare mandir lenge raising_hands,sarcastic
