Transliterated_Comment,sarcasm_label
Up वाले हिंजड़े है enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,sarcastic
Jish thali mei khatey hai ushi mei chaind kartey hai kattwey shaley face_with_tears_of_joy face_with_tears_of_joy,sarcastic
rahul gandhi pm bane ge to zaror denge,non-sarcastic
yeh sale kio kam hi nhi h,non-sarcastic
nehroo saale ke bloonder kee koeeee leeneet naahee he,sarcastic
jay shree ram flexed_biceps flexed_biceps flexed_biceps triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag glowing_star triangular_flag triangular_flag,non-sarcastic
ye toh haram hai magar gae ka mutte pi tu aur gobar kha,sarcastic
kashmeera lene ke chakkara men paakistaana bhikhaaree bana gayaa tumhaaraa usase bhee buraa haala hogaa mullo face_with_tears_of_joy,sarcastic
Sudhanshu drivedi sir vs Dalla dhruv Rathee kaun agar debeat hoga maza aayega sir to utha utha ke lenge rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
inako laata gusse kee masheena men darakaara dhonaa pa.degaa,non-sarcastic
German shepherd ke fan's offend ho gye rolling_on_the_floor_laughing,non-sarcastic
70 sal se bhi nahi samjhe congress ko.... dub maro pachi log ab le lo....,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
इस यूटूबर की त्रिवेदीजी से क्या बराबरी face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Aaj balasaheb aste tr kadhich ch tokun kashala asta yanna face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
inheen panchara vaalo ne indiyaa ko paramaanu hathiyaara banaa ke die varanaa cheena khaa jaataa indiyaa ko,non-sarcastic
Ek na ek din skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones,non-sarcastic
Tu Matharchot gadu lavdu bhim face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag Jay shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
dhruv rathi ki ma ki choot button check_mark_button,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Aor do Rahul Gandhi ko vot face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Pool Khol diya rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
jawab dete ban nahi raha hai yogi ji....sirf ladwane ka agenda tha apka ....mubarak ho apko.... aaapne sahi se kiya apna kam face_with_tears_of_joy grinning_face_with_sweat,sarcastic
Bolta h “Maza bhi aaraha h” face_with_tears_of_joy woh toh aayega hi cross_mark,sarcastic
Toh gravity kaha gyi isme... face_with_tears_of_joy face_with_tears_of_joy beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes,sarcastic
q na hum hinduyo ko ek saht hokr ana cahiye aur jail kat liya kre ge life time ki but aise jo bi kre usko upr ki ticket de diye kre milkr jb dus ko upr ki ticket mile gi fir baki aisa kuch kre gi nhi,non-sarcastic
le moot diya teri adhi knowledge pe,sarcastic
cheharaa to dikhaao apanaa phira kyaa hogaa ye tuma bhee jaanate ho face_with_tears_of_joy,sarcastic
Ki kari jande yrr punjabi face_holding_back_tears face_holding_back_tears,non-sarcastic
skull fire cross_mark cross_mark DARR KE AAGE JEET HA marne ki setting ha face_with_tears_of_joy face_with_tears_of_joy,sarcastic
chan chawaya ghoray pay sanatan meray laude pe face_with_tears_of_joy . Nare takbeer Allah o akbar andhbakhto rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
"ye bat sabko batayi nahi jati , najar lag jati hai face_with_tears_of_joy",non-sarcastic
ese log atankwadi h atankwadi dalle ye ni sudhrenge,non-sarcastic
fir bhi bacha peda ker re hai new_moon_face,non-sarcastic
"Does he have any value among human beings? Education wasted, even didn’t deserve to wear suits. Street journalism.",non-sarcastic
bhawa ti randi ahe kona khali pn zopti ti,non-sarcastic
nodi ki guarantee dekho ab sirf,sarcastic
aab dekhte hai ki ram lala ke bhakt darsan ke liye pakistan ate hai ki nahi. or raan laalaa jahna virajman hote hai wahan swayam devta bhi ate hai darsan karne,non-sarcastic
Rahul gandhi ka accoubt check krna padega. Taki govt account se na de rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
"Der se hi paisa aayega lekin aayega khata-khat Khata-khat, face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy wait karte rahiye..... upside-down_face",non-sarcastic
Free fire khelega koi mere sath fire smiling_face_with_horns video_game water_pistol,non-sarcastic
jaba taka paise naa de raahula gaandhee jaba taka daphtara se mata jaanaa laaina main lage raho face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ata to akmatro cinemata e manai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jashi tu jhaun gheti tashe amche dev navhate rand,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Moye moye face_with_tears_of_joy ho gaya face_with_tears_of_joy,non-sarcastic
