Transliterated_Comment,sarcasm_label
dar ki ma ki c**t skull,non-sarcastic
Gravity kaha gyi isme ye marss pe toh nhi hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
dekhiye hm kisi ka dhatm ka apman nhi kar rhe hai to,non-sarcastic
Your family members will be proud of you,non-sarcastic
Don’t worry Modi will clean this crap of Waq or waste,sarcastic
sapane sajaaye baithe hai suhaagaraata ke…..dulahana uthaa ke le jaayenge do londe gujaraata ke. fire,sarcastic
dar ki ma ki chuttt skull rolling_on_the_floor_laughing,non-sarcastic
garva se kaho hama hindoo hai.....,sarcastic
kb bhj rha h sale apni bhn ko fir?,sarcastic
tujhyaa gaandee laa daata aale poleesa tujhee khaaja shaanta karateela fire fire fire fire fire,non-sarcastic
bkl loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face,non-sarcastic
nodi ji k hote hue bhi aaisa ho rha h,non-sarcastic
bhajpai hindu hijde hai all hindus best,sarcastic
babri kaun hai aur kahan se aya hai jaya shree raama triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
bhai vaha par ppapu Aya hay ishi lie to pese ke lile. Lain lagi hy rolling_on_the_floor_laughing,non-sarcastic
bhai ek bar dono samne lao koi skull skull,sarcastic
Ye muslim ladies only running gor free. Rahul and these ladies both are burden on India.,sarcastic
MOUNTAIN check_mark_button DEW cross_mark DAR KI MAKI CHUTTT skull,non-sarcastic
Jay shree Ram red_heart red_heart red_heart,non-sarcastic
are logon abhi bhi itne gawar he samjhte ni hi jhut bol kr gumrah krte he logo ko or ye glt party ko vot de dete he,non-sarcastic
aaukat hi nhi h sarkar bnane ki check_mark_button fire,non-sarcastic
Gali to bahut hai maan main kay karuuu face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Lauda de dega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Or करो लाडभक्ति ..... face_with_tears_of_joy check_mark_button,sarcastic
adhikaaree baapa apanee hee betee ke saatha karataa thaa gandaa kaama ! manoja kumaara varmaa para ba.daa aaropa! ba.dee sharma kee baata hai manoja kumaara varmaa apanee sagee betee ke saatha dushkarma karane kaa prayaasa karataa hai jaba betee dushkarma karane se kiyaa inkaara to jaana se maarane kee dhamakee detaa hai la.dakee ghara se bhaaga kara pulisa chaukee ke chakkara lagaa rahee aura pulisa feer naheen kara rahee hai,sarcastic
Hazam ni ho jaa raha hai godi media ko face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nuslim pahle bhi gareeb the ab bhi gareeb hain yeh sab congress ki den hain . nuslim samaj ko sochna chahiye,sarcastic
bhikar chot aaaj tak....bjp ne 15lakh ka wada diya tha woh kbhi nahi dikhaya....,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
comment karne se kuch nhin hoga esne humari sanskriti ka apman kya hai karwai honi chahiye| jago jago|| crying_face,non-sarcastic
bhaagavaana se eka hee baata bolanaa chaahate hai kee ye mere saamane nahee ho..... naheen to face_with_symbols_on_mouth,sarcastic
tum salo yaise hi desh ye hal kar ke rakha hai,sarcastic
nountain dew dar ki ma ki choot,non-sarcastic
gravity ki to ma chod di isne,sarcastic
eske khilaf virodh karna chahiye hame.,non-sarcastic
Teri maa cuda mula cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark check_mark_button check_mark_button check_mark_button,sarcastic
bahuta jhootha bolataa hai ye jhoothaa dog,non-sarcastic
sabse bada chutiya adami hai tu,sarcastic
अब अल्ला से मांगो face_with_tears_of_joy मोदी नही देगा face_with_tears_of_joy,sarcastic
nehru ki kitne shit ko bas flush karne mein hi baras nikal gaye,sarcastic
Garv se kaho up Wale dogle hai crying_face crying_face face_with_tears_of_joy,sarcastic
tau Sareef padgo nhi chapri Ki khaal utaar deto normal aadmi face_with_tears_of_joy,sarcastic
haaa tere baap ka Bhai huu face_with_tears_of_joy,non-sarcastic
aare hyala punyacha rod varr soda ani hyala riksha ni udva nai tarr hyacha varr uda koni tari,non-sarcastic
