Transliterated_Comment,sarcasm_label
India is not for beginners fire,non-sarcastic
nountain dew dar ke ma ke ch**,sarcastic
Admin dhruv Rathee nai bola toh tu bolra na we stands against this people they disrespect our flag India enraged_face enraged_face enraged_face,non-sarcastic
chut hain ki gadda kitna niklega aur face_with_tears_of_joy,sarcastic
Ganja Pighal gaya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
dar ki maki chut cross_mark iski maki chut check_mark_button,non-sarcastic
zindagi ki date ek bilan chhoti krdo,sarcastic
Proud to be hindu check_mark_button triangular_flag,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Mil lagaya paisha hogaya kush.... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
400+ chahiye tha yaar ise hatane ke liye crying_face,non-sarcastic
whatsup university se padha hai kya bhai badhi thodi hai ulta ghata hai don't trust dhruve rathe cross_mark,sarcastic
Mere piyare dosto esi video dekh ke khi me mar gya to iske zimdar ese log honge face_with_tears_of_joy,non-sarcastic
Mai aam admi ka supporter nhi hun par video fat se bna deta hun face_with_tears_of_joy,non-sarcastic
Guys chill ye tihaari Kal jal kar Iska ball pak gya face_with_open_mouth face_with_tears_of_joy face_with_tears_of_joy Abe tu call tehaare face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tumhaare saansada jeeta to gaye aba maango 8300 ru,sarcastic
mulla cross_mark behn beti k lulla check_mark_button,non-sarcastic
Garv se kaho hm Hindu hai fire fire lekin अंधभक्त नही है shushing_face shushing_face shushing_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face crossed_swords crossed_swords crossed_swords crossed_swords,non-sarcastic
ye bhi bolna ki homosexuality eeslam mai banned hai fir bhi babar ke boyfriend babari masjid ka tumne support kiya tha.,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
"eesme galat kya hai bhai ling ko nanga karke hindu ladkiya doodh chadhati hai sharmnak hai yeh isne toh nange long ko thakdiya, face_with_tears_of_joy",sarcastic
are to tuma kyon pareshaana laga rahe ho,non-sarcastic
yeh sb ki sb dekh lo kon haii clown_face,non-sarcastic
jab kuch hue bina hi darr lagne lage,non-sarcastic
thoda Germany main bait ke iske bare main video bnaoo . Thoda educate hona chahati hu main face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ye kya tarika hai bat karne ka sayad hawaldar hogi aur dimag pe bukhar chad gaya ishke,non-sarcastic
So that British say Indian and dogs are not allowed they deserve that educated pile_of_poo poor people face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
