Transliterated_Comment,sarcasm_label
Kinda big fan of trivedi face_with_tears_of_joy,non-sarcastic
nne inki gend todd deni h enraged_face,non-sarcastic
clapping_hands clapping_hands clapping_hands wah wah kya baat kahi hai cha-cha ne face_with_tears_of_joy,non-sarcastic
Ye 2 rupay bala bhang ka kamal hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tichyaa ga***** paavanyaachaa daandaa garama karoona maga taakaa,non-sarcastic
aadhik saman ka ye he natiza hota hai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy enraged_face crying_face enraged_face,non-sarcastic
duniya ka sabse chutiya admi yahi lagta h sach mai,non-sarcastic
Ku pange lete ho inse face_with_tears_of_joy,sarcastic
kodama phaatalaa nasataa tara tujhaa pana janma jhaalaa nasataa hai prabhu ye kyaa hai face_with_tears_of_joy,non-sarcastic
ye kyaa usake ghara se dene vaalaa thaa phekoo pappoo,sarcastic
Garv kaho ki tum Hijde ho Hindu toh ho nahi enraged_face enraged_face,sarcastic
tumhee pana te kelaa asela mhanoona tulaa vaatata kee raama techa kela asela aani khara saangayacha tara tu raamaachyaa nakhaanchee barobaree pana naahee,non-sarcastic
Acha to ye he 5-Star face_with_tears_of_joy,non-sarcastic
Abe chup bkl face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Behnchode list ma namm likhenga face_with_tears_of_joy,sarcastic
"bache paida karo, free me rashan lo aur bolo bjp ne kya diya hame",sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Muslim mahila ke sath moye moye hua face_with_hand_over_mouth face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Land hu Akbar face_with_tears_of_joy bol diya,non-sarcastic
ye stree hai kucha bhee kara sakatee hai!! crying_face,non-sarcastic
Tum log ko goli maar dunga mc face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
eetne me to mai zordar pel deta isko yahi pe patak ke...lady ho to lady wale lakshan dikhaogi tbhi lady wala samman milega,sarcastic
nera amma tu jhoot bol rahi aur bahot jald teri ye jhuti kahani per case book hoga ... first thoda malo karle ..,sarcastic
2024 main agar bjp ayega toh hojayega ye bill pass,non-sarcastic
Ishka bhi accident ho skta hai jldi he face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
oottar pradesh ke logo ki sari zameene wakf board ko le leni chahiye,non-sarcastic
Now it's time to chnge this act,non-sarcastic
wo gandu kaha dekhega ye sab,sarcastic
Newton crying in corner face_with_tears_of_joy face_with_tears_of_joy and Newton be like- me ja rha hu is desh ko chod kar rolling_on_the_floor_laughing,sarcastic
kam aisa kro k log tumhare marne k bad bhi galiyan dete rahein face_with_tears_of_joy,sarcastic
eenko ab rashan bhi nahi dena chaiye,sarcastic
इतना आगे जाओ फरसे आ ना सको डोबरा face_with_tears_of_joy डायरेक्ट 72 ह्युरो के पास face_with_tears_of_joy,sarcastic
gali mat do iskee liye bajar se ek mala leke ao itna bdia kam jo kia hai is chapri biker ne,sarcastic
why r u silent German shepherd,non-sarcastic
Wo act kabi kisi ne padha h kya sirf social media pe a rhe h video ko bus dekh k Maan lena lekin nhi hume toh bhed chal karni h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy law k words inter-pretretaion alag hota h alag language se alag hoti,non-sarcastic
"ek too chori uper se sinazori ,,chapri",sarcastic
paayaavara kuraada maarane cross_mark kuraadee paaya maarane check_mark_button,non-sarcastic
#indiannationalcongress #rahulgandu #congress ke maa ka bhosda enraged_face enraged_face,sarcastic
sarkar tu modi ki hi na.,non-sarcastic
sari ladies muslim kiu h moai,non-sarcastic
Chud gi chud gi was epic face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
JAI shree ram triangular_flag triangular_flag triangular_flag,non-sarcastic
Gravity ki lawde lg gye rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
dusaryaa konee hecha bola asata laaeevha madhye tara tyaalaa maaroona taakala asata aataa hee tara paॉlitiksa madhalee aahe hilaa kaaya karaayacha,sarcastic
tuma logon ke saatha aisaa hee honaa chaahie bheekha maangane vaalon jaba taka apanaa khuda kaa dimaaga naheen chalaaoge taba taka pooree jindagee aise hee dhokhe khaaoge dhakke khaaoge,non-sarcastic
aare to thoda sa na ka land hai kya,sarcastic
rahul sir ko phele pm banaw us ka bad milaga paisa khata khat khata khat check_mark_button,sarcastic
na frndu :aam kickuu umdi mama eda,non-sarcastic
Gravity gyi..! lying_face face_with_monocle ...esliye science padhna padta,sarcastic
jaba to to.da dee hindoo ne aura raama mandira banaa,non-sarcastic
hechi ami kute gayle asel na te ticha ami la ch maheti konta kota hota ke ajun kahi,non-sarcastic
India is not for beginners it's for legends check_mark_button skull,sarcastic
sarkar nhi bani na to kaise milega,non-sarcastic
Mountain Dew face_with_tears_of_joy Darki Maki chud,non-sarcastic
jaya shree raama jaya shree krrishna nodi nodi nodi,non-sarcastic
Pappu being pappu for a reason,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
budhavaara petheteela kutalyaa galleeta raahate re baee ???,sarcastic
aare tulaa mata vichaarala konee hichyaa chaaritrya vara pana aamhaalaa sanshaya aahe hichaa aayushya navaa pramaane andhaaraata jaaoo dyaa he raama charanee praarthanaa hichaa navaraa hichyaa hyaacha baavalata panaa mule tyaane jeeva dilaa asela asaa yeda gheoona phiraayalaa tyaalaa laaja vaatalee asela,sarcastic
fir hum terinhi matenhe ahr teri auladkibhi,non-sarcastic
koi na bro jitney b honhey halal karengey,non-sarcastic
Are Yogi khar bol ree mandir khute ahe tee,non-sarcastic
jhak nai maraneka phele kharcha kar nai to kuch b kar ana to padega face_with_tears_of_joy,sarcastic
Jay Shri Ram triangular_flag triangular_flag triangular_flag triangular_flag Rani banaa ke rakhunga face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
उधर बाट रहे... हमे डात रहे face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Le radimakala enraged_face enraged_face crying_face India folded_hands_light_skin_tone,non-sarcastic
सुधानसुजी कभी छिल भी लिया करो हमेशा फाड़ देते हो face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ek bar mil jae ye bs phir google bhe na khoj paega esko aisa gayab krunga,non-sarcastic
bhai kya kar skta hu bhai tu hi bta,non-sarcastic
"Sanskari bahu face_with_tears_of_joy jiski bhi hone wali patni h ,uske liye do minutes ka maun face_with_tears_of_joy",sarcastic
or do ap log vote congress party ko,non-sarcastic
R tu kha se hai. Sabse bada atankwad enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
"Ye hai educated dhruv rathi, wahhh rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing",sarcastic
teri beri ka marad hai munawar,non-sarcastic
esko bhi yogi ji ko chhahiye shot krwa de,sarcastic
aaur hindu bhi bolate rahenge lutero ki tumane kis tarahha se nawjad sisuo ko bhale par lataya tha. kis tarah se chote chote bachho ke dill nikal ke unsi mao ke muh me this diya hai. kis tarah se nawjad sisuo ke mao ke sthan katea diye ye bi batayenge in lutero ko bhagao is desh se.,non-sarcastic
tum dono ek rat ka kitna leti ho,sarcastic
hee kaa ashee kaa bolate naalaayaka baaee,sarcastic
Dar ki ma ki ch*th face_with_open_mouth,non-sarcastic
"shera ke paa.nva men agara kaa.ntaa chubha jaae, to usakaa ye matalaba naheen kee aba kutte raaja karenge|",sarcastic
nutthi marne ja raha tha mood kharab kar diya behnc#od,non-sarcastic
nountain dew cross_mark_button dar ki ma ki chut check_mark_button,sarcastic
मैं up se hoo mujhe शर्म आ रहा यह कहने में crying_face crying_face crying_face crying_face crying_face,non-sarcastic
tumhari aulad bhi soch soch ke royengi aur to kya mere l**** se mare,sarcastic
triangular_flag folded_hands jaya shree raama folded_hands triangular_flag,non-sarcastic
Or tu dalal hai chamcha hai bee face_with_tears_of_joy face_with_tears_of_joy,sarcastic
prosnal chat pr a btata hu teri maka hlala,sarcastic
The man with more knowledge check_mark_button fire fire fire fire,non-sarcastic
nuslim mahilaye jyda hi chapet me a gyi mataye netao ki bat me n aye,non-sarcastic
cn k bat horahi h gavar,sarcastic
Proud to be hindu triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Please tag on random sena please sir bachna nahi chahiye,non-sarcastic
Sudhanshu trivedi fire fire red_heart red_heart,non-sarcastic
Dhruv rathee is real Godi German shepherd,sarcastic
Marana hai kya be ( Jay shree ram folded_hands ),non-sarcastic
जय सिया राम sparkles crown folded_hands,non-sarcastic
