Transliterated_Comment,sarcasm_label
bhikhaariyon bheekha maangon 1 rupayaa bhee naheen milegaa,non-sarcastic
ya pilla khud ek atakwadi h isko godi media,non-sarcastic
bhai ye desh ka sawal hai,non-sarcastic
update your facts properly then say,sarcastic
Ra one theme goes brrrrrrr speaking_head speaking_head speaking_head speaking_head,non-sarcastic
This year if Modi wins trophy,sarcastic
Ab Toh Tum Log Yahi Kahoge... Iske Alawa Kar Bhi Kya Sakte Ho face_with_tears_of_joy face_with_tears_of_joy Kuch Nahi Kar Sakte Tum Log face_with_tears_of_joy triangular_flag Jay Shree Raam triangular_flag trident_emblem Jay Shree Mahakal trident_emblem,sarcastic
yhi khoobasooratee hai isa dharma kee,non-sarcastic
Golu bhai ki face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
naka sud eeslam budha kutaki moth ma marug ga,non-sarcastic
"jyaa penanee tyaalaa nibandha lihilaa laavalaaya, nibandha lihoona jhaalyaavara tocha pena, poleesa tujhyaa gaandeeta ghaalanaara aaheta . face_with_tears_of_joy",non-sarcastic
After watching this Flash left the earth rolling_on_the_floor_laughing,non-sarcastic
Eat 5 star star do nothing check_mark_button mountain dew :dar ki MC,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy vah to kuchh Pappu hai,sarcastic
jake apne bap ko bol teri behen ka bachcha tu krega,sarcastic
लय शिव्या देत हे गाभरु rolling_on_the_floor_laughing याची चांगली गांऽऽ मारा winking_face_with_tongue folded_hands_light_skin_tone,non-sarcastic
sari hoor a gayi .. sab miya khalifa. squinting_face_with_tongue camel eggplant,sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
ye log bhi musalman ke bhai hi he enraged_face enraged_face enraged_face enraged_face enraged_face,sarcastic
The man the myth the sudhanshu trivedi fire red_heart,non-sarcastic
Waah face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
While woman geeting rape in India,non-sarcastic
bolne ki zarurt ni prove to kr diya specially ayodhya walo ne,sarcastic
Congress party bilkul jhuthi party hai,non-sarcastic
aab samay agaya dhruv rathee ko jawab dene ki,non-sarcastic
hila zhandu bom lavin zhaval pahijet,non-sarcastic
deko inka aukat hey kabi nahi sundernge,non-sarcastic
Hindu is real religion in all Indian triangular_flag triangular_flag,non-sarcastic
eendia eendia eendia eendia eendia eendia hum tujhse bahut pyar karte he tirange tu hamare dilo me he bahut taklif hui ye dekh kar tumhara gussa or narajgi apni jagah he lekin ye tiranga bahut anmol he hum indians ke liye broken_heart eendia eendia eendia eendia,non-sarcastic
Ab inhe masum kahu ya chutiya face_with_tears_of_joy,sarcastic
Gravity ki maa chud gayi idhar rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
dhruv doesnt live in eendia. bahar se bakwas krna bahut asan hai reality eendia mai rehke pata padegi so don't let his bullshit influence anyone,non-sarcastic
तुला फेमस व्हायचं होतं ना face_with_tears_of_joy face_with_tears_of_joy आता गांड घाबरी व्हायला लागली face_with_tears_of_joy,sarcastic
Lady Sone cross_mark Lady hone ka fayda check_mark_button ki koi pelega to nai,sarcastic
bharat mata ki jay jis bande ki jameen hai nuslim vote kahate hain ki hamari yah jagah hai yah supreme court mein sacche chalega to waqt board jane ka kya matlab hai yah chalana hai to supreme court high court jitne bhi code hai sab band kar dijiye to har eensan ko feer vote ke hi usmein jana chahie to aise kanoon ko band kar dena chahie tu jitne bhi code vagaira hain unko band kar dena chahie sabko bagvat ko hi jana chahie bharat mata ki jay,sarcastic
Teri ma ki chutt chal jha2 face_with_tears_of_joy,sarcastic
yoopee vaale loga garva se kaho hama hindoo dogale hai,sarcastic
Bro just imagine a debate.... Btw them... Straight win to bj,sarcastic
hila smjt h ki nahi h kay bolt ahe kay ni.... tond foda hiche,sarcastic
ngr is aurat ko pelne m jyda mja ayga fire fire h,sarcastic
Lodeshi desh ka sugar pig hippopotamus pig_face face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Scripted show and scripted news wtf,non-sarcastic
bewakoof auratein abi milega chai abi tayar ni huwi ha dedo chai,sarcastic
evadhaa tulaa anubhava aahe raanda jhavuna gheta basa,non-sarcastic
q pel dete ho guru ji bina tel lagye,sarcastic
relex mitron ......isa saala aakhira taka ye vaphpha bhee khatma ho jaaegaa ..... smiling_face_with_heart-eyes,sarcastic
are mitraa too kashaalaa yaa vishayaanmadhye ghusatoya too kashaalaa banavalan pa.ckejachyaa rileteda too kashaalaa pablika sho karata aahe haa mahaaraashtra mitra aahe kaa dillee yupee bihaara aahe kaa jo bhaashaa samajala tyaa bhaasheta tithe uttara dilan jaatan,non-sarcastic
jo party power me hai vo paise degi na ya opposition paise dega? face_with_tears_of_joy,sarcastic
My request to be Narendra Modi ji cancel the waqf act,non-sarcastic
Kis bhid rhe ho be... Sudhanshu Trivedi hai woh... fire face_with_tears_of_joy,non-sarcastic
tu jya mansa la bhetes tya mansa sobat hamne tumko dekha tumne hamko dekha kartes ka face_with_tears_of_joy ata pryant kiti lokana bhetli ashlil tu,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Or vote do congress ko rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
yamraj picnic mein gaye hai.. skull,sarcastic
face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
gravity ki biwi pregnant thi so vo nhi a ska neutral_face,non-sarcastic
"aare bhai ungli to ki na tune, ab bhugat",sarcastic
koi bat nahi nark me iske liye iski alag se saza tyar ho gayi hai aur kabhi mere mahakal ke bhagat ke samne a gayi nark me hi dikha duga isko enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
bnd kr apni bkwas gddar enraged_face,non-sarcastic
tu nakkee anna khaatee kaa bhangaara saalee,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
cross_mark enraged_face India check_mark_button crying_face crying_face,non-sarcastic
skull moai moai check_mark_button fire cross_mark cross_mark_button,non-sarcastic
aamache baalaasaaheba thaakare yaanche vichaara hindutva vaadee hote asalyaa budhavaara petheteela baaeelaa gheoona uddhava saaheba shivasenaa chee laachaara senaa karuna taakalee fire fire,non-sarcastic
Jali na jali naa face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jay shree ram folded_hands folded_hands folded_hands,non-sarcastic
aare bahan ke laude aaaj tak channel abhi daftar mein baitha nahin hai sarkari mein shapath liya nahin hai bahan ke laude tere ko ₹1 lakh lakshmi yojana ka tere ko vah chahie bahan ka lauda nodi ko bol pahle,sarcastic
"gadar jarmani se eendia aaaaaa ja pehele, phir bolega",sarcastic
aava raanda too konaa konaalaa gheoo raahilee te saanga,non-sarcastic
ride karu rat bhar bate karu jhant bhar face_with_tears_of_joy,non-sarcastic
yaha pe koi hindu bhi h,non-sarcastic
aallah muhla ka halala se paida hua last mahjab aatankwad jihad karne wala banta hai grinning_face sachai hai,sarcastic
hijde far better than up hindus,sarcastic
