Transliterated_Comment,sarcasm_label
babri masjid khud gai or tu bhi chudegi or bagal vali bhi,sarcastic
nhi waqf hat jayega modi ane do,non-sarcastic
#apkapilla one side story hi btayega,sarcastic
Heart touching video cross_mark kidney touching video check_mark_button,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing loudly_crying_face loudly_crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy abe kya bkra h,sarcastic
Tatti thoda study karke toh ana chahiye tha person_facepalming,non-sarcastic
German shepherd face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
hum bhi marne se pehle apne baccho ko tum jese aatankwadio ki bajana sikhayenge... face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aare jaavude je jhaala te jhaalan pana tyaa agravaalacha poragan jaameenaavara baahera aalyaavara tyaanchyaa gaadeesamora yeoon nako to agodaracha kantaalalaaya nibandha lihoona to samora disalaa re disalaa kee to agodaracha nibandha lihuna thevanaara,non-sarcastic
Phela stand dekh ke toh meri gand gtt gyi thi bhyii smiling_face_with_tear,non-sarcastic
तू रोड वर दिसला की तुला अगरवाल सुट्टी देत नाही बघ आता.... तुझ्या मूळ त्याची आई ढसा ढसा रडली माझ्या समोर लाईव्ह येऊन.... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
are chutiyaa ikade dona gharaanmadhye shokakalaa pasarale a.nda too tujhee aaee nijaavatoya phaalatoo ra.cpa banavoona. poleesa barobara karataayeta tujhee gaanda maaroona. nako tithe nako naa aaee ghaalata jaaoo,non-sarcastic
"laaloo jayalalitaa madhu ko.daa ,karunaanidhi,kalamaadee,ye saare kyaa tere baapa the",sarcastic
tumlog ko muslim se problem kya hai yarr confused_face,non-sarcastic
nodi ki guarantee dekho ab sirf,sarcastic
are midala klaasa mulaa tulaa laaja vaatalee paahije.. he asale video banaaoona kaaya upatanaara hotaasa? aani aataa famous viral hoyachaa prayatna karatoya?,sarcastic
choo.dee pahana lo yoopee vaale jo raama ko laae hai tuma unhee ke saatha vishvaasa ghaata kiyaa samara karo enraged_face enraged_face enraged_face,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
ese to sapne me bi ni hota mam,non-sarcastic
Wah kya soch hai teri face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Dog dog_face dog dog_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Uncle fear of death cross_mark death fear of uncle check_mark_button,sarcastic
Eat 5 star do nothing cross_mark mountain dev Dar ke ma ki ch*t check_mark_button,non-sarcastic
eendian media jlta hi rhe ga middle_finger_dark_skin_tone,non-sarcastic
Betha ye hai darr mujhe lg rha ha rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Inki gadi me do bhaiya ne pel diya ab ye gadi ki maa bahan kr degi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
हीच्या i ची face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
Hinjre check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button,non-sarcastic
Toh jgah bhi toh diya Babri Masjid k liye.... angry_face angry_face angry_face enraged_face,non-sarcastic
tu pda likha hoga na bhej adhar card agr tu karnataka se h toh ftt kyu rhi h ab,sarcastic
आयोध्या तो एक झांकी है काशी मथुरा अभी बाकी है trident_emblem angry_face_with_horns triangular_flag,non-sarcastic
Waqf board ki sabhi Jamin aur daulat Bharat me bat diye jayenge face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy sab htega,sarcastic
chup ho ja surpnakha ki aulado wo bhi hindu thi ye mat bhulo,sarcastic
hi 100 baappaachee aulaada aahe. jyaannaa vaatata asela tyaannee laaeeka karaa.,non-sarcastic
rahul gandhi pm bane ge to zaror denge,non-sarcastic
khaataa khata khaataa khaata khaataa khaata,non-sarcastic
jiska shikar kr rhe ho wo aise 250 shikari se khel chuki hai winking_face_with_tongue,sarcastic
congress paglq gai he vot khadi ki he yese koi deta nhi usko vot enraged_face enraged_face enraged_face,non-sarcastic
aura to aura aba kucha hinndoo isakaa pijavaa.daa bhee chaata lenge face_with_tears_of_joy,sarcastic
aao ilaa henaa kaahee kaama naahee maaoolee nyaanobaraayaannee ugaacha naahee saangitalan kee baaeene (choola aani moola) hecha saanbhaala paahije kaahee kaarana naahee bhagavaana shree raamaprabhoonnaa bolaachaa yaannaa hena laande paise detaata kaaya naahee paॉlitiksa mule hai ashe paalatu maanjaree paalataata,sarcastic
tumko nhi pata hai re laudi ki dur bana rha hai,non-sarcastic
eeski amma ne kya khaya tha,sarcastic
Bilkul ismein sahi Baat boli hai Aise log bhai Aisi Soch rakhte Hain face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Newton gravity law cross_mark newton dead gravity law check_mark_button rolling_on_the_floor_laughing,non-sarcastic
aab me apne jalwe dekhau ? moai,sarcastic
sun bhn ki lwdii gnd mra,sarcastic
aamiti bala ku video kariki amaku pagala karideba,non-sarcastic
bda he bekar anchor he mahol shant chal rah h brdash nahi ho raha kiya ...uksane me lage huwe hn k ao jhagda kro....hindu mslim bhai bhai jay hind jay bharat clapping_hands,sarcastic
cross_mark crying_face India India India enraged_face India enraged_face India crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy ky ki ky baat banate ho yr face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Pappu ne popat banaya shushing_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing check_mark_button,non-sarcastic
After seeing this Dead Newton baba,sarcastic
sala neheru ko pandit ka upadhi kis gadhe nei diya,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
400 par hote hi waqf the fu*k ho jayega.,non-sarcastic
Bro has premium insurance for his legs,non-sarcastic
Iska mtkb vote kharide gaye hain ...ispe investigation honi chahiye,non-sarcastic
gadar hai ... dogle hai check_mark_button,sarcastic
janata paisa ka lobh mein rahul gandhi ko jita diya janata ke yah suchna chahie kabhi paisa ka log nein vote nahin dena chahie,non-sarcastic
