Transliterated_Comment,sarcasm_label
jay shree ram triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
aaur banau reels tabhi samjhega kya zarurat thi banane ki,sarcastic
aary chutiye chinalke us din se isku kaiku milara chinalke bache tre kon anchor kon bnaya re,sarcastic
aaur 15lakh ka kya tera bap batayega face_with_tears_of_joy,sarcastic
Jay shree ram folded_hands Jay shree Krishna smiling_face_with_hearts,non-sarcastic
Mountain dew dar ki ma ki chut rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Muslims are educated and this is thr result face_with_tears_of_joy face_with_tears_of_joy,sarcastic
raising_hands red_heart Jai shree Ram red_heart raising_hands yogi Ji Veri nice raising_hands,non-sarcastic
rahana de bhaaee la.dakiyon ke khilaapha koee niyama nahee hai chaahe kisee kee bhee maa.n bahana eka kara de enraged_face enraged_face,non-sarcastic
"""Everyone please support DIGITAL SATYAGRAH for the justice in NEET 2024 scam and file the RTI folded_hands",non-sarcastic
Sale chuna laga gaya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
een sab jagaho me hospital bnawa dena chiye aallah ke nam pe rozkar milega ab kya gaye secular padh likhe,sarcastic
4 July kaa bolaa thaa enhe phale ee de doo face_with_tears_of_joy goodi media ko bhi deo kuch face_with_tears_of_joy gali ee de doo check_mark_button face_with_tears_of_joy,sarcastic
ooska muh me land chal gya h,non-sarcastic
nusunmuns attandance ni lgate dikre ab yha clapping_hands,non-sarcastic
abhee j~naanavaapee bhee le lenge triangular_flag triangular_flag triangular_flag,non-sarcastic
check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ye Balaji ke s serial ke effects hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bhik mang lo road pr pakistan k jaise,sarcastic
Gravity ki maa chod di rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
esee liye enhe suar bolte h,sarcastic
Tum sirf dhruv ko Bala PM toh he hi nehi Bharat mein enraged_face,non-sarcastic
sabut par jail jay tha lekin apka nate kahate pahle ate o jail me chuna se pahale,sarcastic
eenee konaa konaa che bora khaalle,non-sarcastic
Title of background music musical_notes ?,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing clapping_hands clapping_hands clapping_hands,non-sarcastic
Mountain dew dar ki maa ki chuu new_moon_face rolling_on_the_floor_laughing,non-sarcastic
Teri ma bhen Chod di thi kya face_with_tears_of_joy,sarcastic
10 buri aatma hai in uncle me rolling_on_the_floor_laughing,non-sarcastic
12 बजे तक धंधा कर लो काम बन जाएग् rolling_on_the_floor_laughing fire,non-sarcastic
tevhaa je raakshasa maarale naa tyaa paikee ekaanee janma ghetalaa asela nako tithan aaee ghaalata asataata ase loka .,non-sarcastic
shankaracharya k bare puch lo didi ..kyu nhi a rhe ..,non-sarcastic
Jab alvish jita to kafila kafila kar rhe the ab gand jal h chutiyo li face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bolai ga bolai ga thand rakh bahi,non-sarcastic
Gravity ki ma chud gayi check_mark_button check_mark_button check_mark_button check_mark_button es ki bhi,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy godse ne galat insaan pe.goli chalayi thi,non-sarcastic
Paisa lelo cross_mark l lelo face_with_tears_of_joy face_with_tears_of_joy,sarcastic
mauta kaa kaarana ye veediyo coffin,non-sarcastic
crying_face crying_face crying_face kitni sharmanak baat hai . Should send her in jail,non-sarcastic
Chal nikal be face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Maturity is when you realised that Brigadier Pratap was right skull skull,non-sarcastic
Ye sab kya dekhna par rha hai face_with_tears_of_joy clown_face Acha hai mai hindu hu relieved_face thumbs_up,non-sarcastic
काफ़ी R type की है face_with_tears_of_joy,non-sarcastic
Only Modi and BJP fire clapping_hands clapping_hands red_heart red_heart,non-sarcastic
Jinda he teri chati par face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
TMC= Teri maaki copyright h00t ...... R ¢hin,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy yaha koi ladka gali deta to koi kuch nhi bolta yar ladki ko bhi gussa aa sakta hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
es chiz par bhi hindu muslim kr diya,non-sarcastic
Who’s money they will distribute fearful_face,sarcastic
"These people are increasing rapidly. We Hindus have still not understood this, otherwise the day will not be far when they will make India an Islamic country. And some educated people nowadays think that these facts are wrong. Do some research on Google and see what is the condition of Tamil Nadu today.",non-sarcastic
nountain dew der ki naki chud,non-sarcastic
"tere bhi din najdik hai beta,,,modi 3.0 chalu kl se",sarcastic
दीदी दीदी आपकी स्पीड तो बुलेट ट्रेन से भी बहुत तेज है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
jansankhya niyantran ki bahot jaruri hai our ye sirf modi hi kar sakta hai .isliye modi ka ana bahot jaruri,non-sarcastic
seat to jiti hai na vha ke area mein mile ga jha vo jite ge unhone ne kha tha,non-sarcastic
Jai shree Ram g folded_hands rose,non-sarcastic
Ab Rahul Gandhi bhagega kidhar rolling_on_the_floor_laughing,sarcastic
dharma rakshaa ke lie hai aura isane to mahaadeva ke shivalinga para hee,non-sarcastic
Baap ko bhej tere bas ki baat nhi hai rolling_on_the_floor_laughing,sarcastic
bhaarata maataa kee jaya eendia triangular_flag,non-sarcastic
tuzya kade roj vegale yetat tyana tu gheti mhnje sagal tase nasate g !! tula randi bolane tya randi la shivi ahe,sarcastic
koi aapni 7 pusto ko bata dena koi kuch nahi ukhad payega,non-sarcastic
tumse jada toh humare kutto ko ajadi h rolling_on_the_floor_laughing,sarcastic
le lodu tag karo chutiyo ko face_with_tears_of_joy,sarcastic
nountain dew dar ki ma ki chut moai skull cross_mark_button,non-sarcastic
teree maa.n ko ye pahanake pelanaa chaahie thaa tere jaisaa phaalatoo ko prodakta nahee aataa,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ma ma madaltod,sarcastic
India India India India India India India India India India enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
kash ye jinda hota.....iski aisi khatirdari karte...ki ye dhanya ho jata,sarcastic
baava.dee masjida baava.dee samajha men naheen aa rahee aura masjida bhee samajha men naheen aaee isakaa matalaba kyaa hai baavaree masjida kaa vaha to raama mandira hai yaha baavaree masjida kyaa hai,non-sarcastic
ye bagland h jo logo ko ek tarafa gyan de ke chutiya bna rha h or aura apne channel ke lye like le rha h,non-sarcastic
bahi dono dharm sahi hi dono ko payerr mohbbat se rhna chahiye,non-sarcastic
eene logon ko to pakistan bhej dena chahie jis thali mein khaenge usi mein chhed karenge mango tum log rahul gandhi se ₹1 lakh nodi ji se to katai nahin mangna bhikhari sale,sarcastic
Gravity died yesterday after seeing this video,sarcastic
बुधवार पेठेची अध्यक्ष face_with_tears_of_joy तिथलीच औलाद raising_hands,non-sarcastic
hichyaa gaandeeta ghaatalaa dhanpara jhavaada bhoke icha kaaya kandomacha dukaana hota kaaya aani hi jithe disela tithe tilaa phatakavaa,sarcastic
