Transliterated_Comment,sarcasm_label
va re hepatbaye kande khaye ahe re bava he,sarcastic
Bhai ye kya hora h bhai face_with_tears_of_joy clown_face,non-sarcastic
Kya mast video kiya re aur gobar bhakts ko khush kiya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
sir ji isko hatane ki kripa kare red_heart,non-sarcastic
ye sari ladai linga ke upara hee hai,non-sarcastic
Do din jail me rkho in madam ko inki language aur behaviour approach change hojayegi,sarcastic
hichyaa aaeechee bhoka aaeeghaalee ilaa paathavaa tikade paakistaana laa madorchod salee,non-sarcastic
Mounten due dar ki maaa ki ch**t face_with_tears_of_joy,non-sarcastic
Aye madarchod ko syd marna hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tum to mujra hi dekho fir face_with_tears_of_joy,sarcastic
Actually whatsapp gc vala to dhruv rathee hy face_with_tears_of_joy,non-sarcastic
andhvishwas me paida hote hi apni lulii katwa lene wala kon dusre ko andhvishwas bol raha hai andhnamaji kom,non-sarcastic
oop cross_mark aaadhnamazi pakistani hijde check_mark_button,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy omg me to muslmano ko thora achha samjhti thi face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bhai ag lga di ag lga di,non-sarcastic
This act must get removed from the constitution as soon as possible,non-sarcastic
Din khrab kr diya grinning_face_with_sweat grinning_face_with_sweat,sarcastic
sala khalistani yo pakistan ki nazayaj ulado,sarcastic
jehdi class ch kade lecture nA laaye hon osde prashna te moorakhta nahi dikhayi di face_with_raised_eyebrow face_with_raised_eyebrow Tu bhrawa maan bai da fan aa thodi akal kar laa... Mei v osse da fan aa ... Respect karonge taa respect milugi ... Shivling da arth Shiv shakti ji da parteek matlab nishani means symbol face_with_raised_eyebrow face_with_monocle pehla jaan laa shivling hunda ki ae jaruri ni hunda jisde naam piche ling shabd jud gya oh Gupt ang ho gya flushed_face Tenu pta nahi haje k shivling kehdi supreme power da parteek ae face_with_raised_eyebrow face_with_raised_eyebrow ...,sarcastic
