Transliterated_Comment,sarcasm_label
teree achchee tu.daaee honee chiyiye kaayako ghuse.daa beechamen,non-sarcastic
When u take the value of g=0.98 instead of 9.8,non-sarcastic
Abb oo bhi gyega face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eeshvara kaa janma hai ki sooara ko bhee 10-10 bachche hote hain kuttiyaa ko bhee 10-10 bachche hote hain yaha saba muslima kutiyaa aura sooara ke bachche hain isalie sabhee ke allaaha paidaa karate hain basa poocho to bolate hain saba allaaha kee dene face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"Who is waqf board to decide. The person who paid money for the property & registered it in their name, it is his property",non-sarcastic
Allah ka face reveal ke sath Inka bhi face reveal krdo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"tnc, to sariyaa bhee aayaa hai, to pahanaaon yaheen gubbaaraa, aura.... aage mere bhaaee samajhadaara hai",sarcastic
Man was like : I don't give a shit skull moai moai,non-sarcastic
ghr nai apne baccho se nazre mila lete ho?,non-sarcastic
dekh bhai tu hindu nhi bjp wala hai isliye bura lg raha hai tujhe,sarcastic
han bhyi secular ke chode kha gye,sarcastic
jyada dikat hai toh pakistan chale jao,sarcastic
achha hua van k lorro k sath,sarcastic
Eat 5 star do nothing with mountain dew Darr ki maa ki chu rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
ही बाई पैशासाठी काहीही करेल उद्या पैसे मिळाले तर ही स्वतःचा बोचा पण वाटल face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hicha navara sodla hin hi atta konala udaun ghet ashlch na,non-sarcastic
waiting for boom collision collision collision collision collision collision collision collision collision collision collision,non-sarcastic
ek congress wale nahi dikh rahe,sarcastic
aabhi to dekho dhire dhire kya hota h,sarcastic
Shivsena udhav thakre banglya ghal he ase nete aahe tuzya jo,sarcastic
are hichaa asalyaa kaarastaanaamule tichaa navaryaane| sodalanya aanee hee saangate,non-sarcastic
aaga ye baaee jaraa vichaara karuna bola shabree hee aaee samaana hotee ga aaee chaa vayaachee hotee raamaachaa aanee eka aaee samaana aasalelee shabree ne ushtee bora khaayalaa dileen tara tyaata ashaleela saarakha vaataayala kaahee sudhaa vaaeeta goshta naahee zaalee tuja mana cha ghaana tyaata kaaya karaava raising_hands,non-sarcastic
हिचा बोचा फाडायची तयारी कोणा कोणा ची आहे index_pointing_up flexed_biceps raised_fist,non-sarcastic
navra sodun dar varshi paksh badlavun sarvanch man rakhnari hi ramala manayla nighali,non-sarcastic
eh bnd hone chahide sale camera jya lwa k hrek e dhoom wala haritak roshan bnya firda.,non-sarcastic
Oo bhi gyi mulliyonn face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
15 लाख मोदी वाले ले लिए क्या face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aaaap sab ne bahut badi galti ki hai nodi ko vote na dekar cross_mark rolling_on_the_floor_laughing,sarcastic
sale sardar ji logo ke nam par kalank h asli sardar ji kavi bhi apne eendia ko apne mathe se lagata h n ki apne pero ke niche jai hind ki sena,non-sarcastic
nountain dew dar ki ma ki c***,non-sarcastic
१००कुत्रे मेले तेव्हा ह्या झवाडीचा जन्म झाला face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,sarcastic
aancle be like ham eendian hai sari desi daru dar ki maki chut rolling_on_the_floor_laughing,sarcastic
shivaji maharaj ko janti ho na tum face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing check_mark_button check_mark_button check_mark_button check_mark_button,non-sarcastic
उधर बाट रहे... हमे डात रहे face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
jab modi je bole the to ap kaha se,sarcastic
Now he has the fact that congress ke time congress ke neta pe bhi case ho rha tha clown_face,sarcastic
ye launda kiska modi ji apne launde ko smjha lo face_with_tears_of_joy,sarcastic
dar ki ma ki ch************t check_mark_button,sarcastic
nadarchod kashaalaa aaee ghaalaayachee maga aataa de tyaa bildara laa tujhee .... ee aani maga polisa tulaa nibandha lihoona sodateela,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
kuch padh likh lo age kam ayega folded_hands_light_skin_tone,sarcastic
ghanta ki don ag isme laga de humse fele ye to lau**,sarcastic
Hamare modi ji aage sb fail h red_heart,sarcastic
Teri chute ka to Tera Abu Bhai mama chacha ne to guffa bna rkha hoga face_with_tears_of_joy,sarcastic
Waht is this act... this is not acceptable. Where is dhruv rathi?,non-sarcastic
"जय जय श्री राम, folded_hands folded_hands folded_hands folded_hands triangular_flag triangular_flag triangular_flag triangular_flag",non-sarcastic
Mai kya comment karu sab to pahle hi inhe bol diye mai jo bolne wala tha star-struck star-struck star-struck,non-sarcastic
Lauda milegaa face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
They are mother fu .... Respect that women,non-sarcastic
eenka sath asa hi hona chaiya tha,sarcastic
Eat five star mountain dew and do nothing skull moai fire,non-sarcastic
jo ladka mujhe 2000 rupey send krega uske sath .mein freindship krugi,sarcastic
taakoona dilelee baaee aahe hi fire,non-sarcastic
Educated aur uneducated cross_mark cross_mark skull skull skull,sarcastic
yogi ji bulldozer nikal chuka h,sarcastic
Kaha gye Sare mulle.. face_with_tears_of_joy face_with_tears_of_joy ... triangular_flag triangular_flag triangular_flag,sarcastic
car wale ka galti hey kyu bachaya ? crying_face,non-sarcastic
har har mahadev jay jay jay jay jay jay jay jay shree ram bjp skull skull skull skull skull skull skull skull,non-sarcastic
aab inhen samjhane ki jarurat nahin hai ab sidha faisla hoga,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face fire fire fire fire,non-sarcastic
triangular_flag moai hundred_points India India India India movie_camera smiling_face_with_horns smiling_face_with_horns smiling_face_with_horns smiling_face_with_horns smiling_face_with_horns folded_hands smiling_face_with_horns,non-sarcastic
India is not for beginners check_mark_button face_with_tears_of_joy,non-sarcastic
Ab yeh bade bade neta loog ko condum pahenaigi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
BJP ka fan itna bhi jyada mat ban jao ki hamen taklif hone Lage sar itna bhi mat biko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Gravity ki maa ki ch** rolling_on_the_floor_laughing,non-sarcastic
Bc gravity kha gyi rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
