Transliterated_Comment,sarcasm_label
CEAT ke shares kharid lo face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face saale haraami bhehanchooth,non-sarcastic
Ab yhi bch gya koi pic uthao social media pe daalo aur hinduo ko bhatka do crying_face crying_face crying_face,sarcastic
Gravity jaisi koi cheez hi nahi hoti ........iski maa ka face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Fauje kabhi nhi darte kabja toh tum log tumhare maa behen pe kiye ho face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hijde hai . nuslims ki nazayaz aulad hai,sarcastic
Disease :- chutyamuslimiya viruses. So harmful for our country.,sarcastic
tbhi tu peda hua lvde face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye chele rha chuke h unke face_with_tears_of_joy,non-sarcastic
tulaa konee aaee ghaalaayalaa bola kelyaa,non-sarcastic
begarat aurat ek vedio k liye bs shrm kro,sarcastic
esliye bjp ka rahna bahut zaroori h,non-sarcastic
1000 dogs vs 1 sherni lion,non-sarcastic
Kaam mat karo cross_mark_button pahad kudo check_mark_button face_with_tears_of_joy moai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy chutiya ban gaya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
fark smjho bhai.... oonka kattarwar alag hai hamare kattarwad se.... oonka kattarwad jihadi hai hamare kattarwad me bhi prem upasna hai.... shayad ap mature nahi ho isliye ap smjh nhi rahee,sarcastic
dowry hai ap ko samaj nahi aya ga,sarcastic
"Your real agenda was just to spread hatred among citizens on behalf of caste and religion, and you did well ... No development, no job vacancies, corruption on its peak, crime on its charm... You should be shameful on your governance..!",non-sarcastic
Comment section bda khaali khaali dikh rha h face_with_tears_of_joy,non-sarcastic
bc 1400 sal phela eeslam exist nhi krta tha. ya 1500 sal purne land kesa claim kar sakte ha,non-sarcastic
"koi bat nahi, jaha bol rahe waha ek aaur mandir bana denge",sarcastic
agan ra*** too aamhaalaa shikavate kaa raama bhaktaannaa tujhyaasaarakhyaa raandaannaa mee maana naahee deta aamhee jara aamachyaa laayakee madhye aalo tara tujhyaasaarakhyaa raandaannaa budhavaara petha madhye neoona basoo shakato,sarcastic
enraged_face enraged_face enraged_face crying_face crying_face crying_face,non-sarcastic
Luul chutia face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bkl rider jab sambhalti nhi toh chalata kyu hai apne bak ki oomar k admi ne gali de hai,sarcastic
five star dar ki ma ki chut,non-sarcastic
Bhai we should also appreciate cameraman uski phat rhi hogi phir bhi record Kiya wo,sarcastic
Dhruv rathee ki baski nhi h is aadmi se panga lena face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ACCHA AGR UP WALO NE YOGI KO SUPPORT NHI KIYA TO WO HIJDE HOGYE TUM LOG TO SUPPORT KRKE B HARE HO TO APNE AAPKO KYA KHOGE.. face_with_tears_of_joy KINNAR,sarcastic
"hindu bhaiyo se nivedan he ki ise chunav ke liye khada , sula dena chahiye fire",sarcastic
Esi liye to ap mulla ji rah gye face_with_tears_of_joy face_with_tears_of_joy,sarcastic
yahee to antara hindoo aura muslima men jo hamaaree baaton se sahamata hai laaika karen triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,sarcastic
INDIA SECULAR cross_mark INDIA ANTI-HINDU check_mark_button,non-sarcastic
punjabi sale gaddar he sab moai,non-sarcastic
Hamare dharm me ye sochne se phle mRNA manjoor hai triangular_flag,non-sarcastic
Bhai up Bulandshahr h wha bjp hi h orrahegi hmesha Jai Shree Ram lion triangular_flag,non-sarcastic
Jai shree Ram folded_hands folded_hands folded_hands,non-sarcastic
cross_mark face_with_tears_of_joy Moye moye face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
