Transliterated_Comment,sarcasm_label
behn ki londi ko koi vote na de,sarcastic
red_heart red_heart red_heart red_heart red_heart ye hui na baat smiling_face_with_heart-eyes,non-sarcastic
aaur 15lakh ka kya tera bap batayega face_with_tears_of_joy,sarcastic
Eat 5 star do nothing............ Mountain Dew 'dar ke aage maut hai ' face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Proud to be hindu bhagwaan tera lak lakh sukriya folded_hands folded_hands triangular_flag triangular_flag triangular_flag,non-sarcastic
Nehru was madarchod. Admit it or not.,sarcastic
Where is educated fans face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Jai hind red_heart red_heart ye hamre century ki ijat hai,non-sarcastic
aare gernaan shepherd to chutiya hai,sarcastic
માઉન્ટેન ડ્યુ ડર કી માકી ચૂત moai skull rolling_on_the_floor_laughing,non-sarcastic
tel lagaya dabar ka...ma c--d gya babar ka...ram ram,non-sarcastic
bjp ane do triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag sab aye ge propartee,sarcastic
Chl chl nikal hawa ane de dalle face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Respect each other's religion. Or ye bnd bakwas kr raha hy.,non-sarcastic
Mere a bs me hota to licens radh krwa deta aur jurmana alag se rakhta face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy khata khat khata khat,non-sarcastic
Me to na sehta uncle crying_face,non-sarcastic
Dhurv Rathee cross_mark Gand me lathi check_mark_button,sarcastic
eendia eendia ismein bhi ees tarah nujhe kah raha tha eendia nein aaakar bataen ek bar apni asali bap ki aulad ho to,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy gand jali h बरनोल ले ले,sarcastic
iske khilaf koi action kyu nhi liya gya thinking_face,non-sarcastic
UP se he kya ye log face_with_tears_of_joy,non-sarcastic
eenlog isliye tho ek sal ki paise keliye ithi sal pappu ke vote dete ish bar hoyi kiye..abh papu ko ane dho,sarcastic
tere bete or tujhe dono ko pakistan mai fek diya jayega,sarcastic
goli mar do en ben ke lodo ko,sarcastic
aare yeeh to muda hei sab party ka neta jail jate hei lekin bjp kaa nenhi,non-sarcastic
bhai nai bhi up se hi lekin dogla ni hu jay shree ram triangular_flag triangular_flag triangular_flag jay bjp check_mark_button check_mark_button,sarcastic
rathi le lavda bata diya usne aabe vo sudhanshu hai beta tera bap abhi tu bachha hai uske samne,non-sarcastic
kha gye oo bache dhruv rathee ke ek bar dekh le bap tera gya,sarcastic
bhak reporter ki na ki chut,sarcastic
"खरंच आहे हे ,हे शेण खाणारे यांना काय म्हाईत नही face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
Bolo jay shree ram folded_hands folded_hands folded_hands,non-sarcastic
hee randee tyaa laandyaachee olaada aahe... hichaa thokyaa laandaa asanaara.. tujhyaa gaandeeta okala maanjara hundred_points hundred_points face_with_tears_of_joy,non-sarcastic
aadmin thoda kitna ag lagawoge......ek chapri k jitne ki khushi dusre chapri ko hi hoti hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ......aur rhi uske muslim hone ki toh usne kya kya bola kisi k dharam k bare m wo toh tu nhi dikha sakta.....kyunki dum nhi h tere m ya agenda nhi h wo tera,non-sarcastic
Yaar why to relate a terrorist area to this news??..yaar isma b media walu ko gand h bakna hota h..fake news channels..baat ka bawal bna deta h and bina mudda ki baat ko headline..fuck off,non-sarcastic
नाप जोख कर बैठा है rolling_on_the_floor_laughing,non-sarcastic
Jalne wale log bolonge ye fack hai face_with_tears_of_joy,sarcastic
What is the procedure to cancel Waqf Act?,non-sarcastic
ye tum jada din nhi bolskte ho...hindustan jindabad bolna pdenga nhi to gand me lath dal ke bulvayenge...,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ofcourse once a radical always a terrorist. He will be another reason why humans are afraid of Muslims,non-sarcastic
aab ye scam rahul gandhi ka koi action kyun nhi liya ja rha hai?? bribe karke vote secure kiya hai,non-sarcastic
too phakta bheta tulaa sagalan saangato maga face_with_tears_of_joy too kaaya kelaya.,sarcastic
aaap log padhe likhe h bhaiya isliye ap logo ne congress ka hi safaya kar diya cross_mark,sarcastic
ye media nahi modi ka dalal hai,sarcastic
Proud to be hindu om red_heart,non-sarcastic
Burke wali hai sabse jayada esme face_with_tears_of_joy bhikhari,non-sarcastic
eesliye vote bjp ko dena h,sarcastic
"but case alag se zameen dene ka tha hi nahi, case ye tha ke babri masjid ki zameen kiski hai, aaisa hi tha to nandir ke liye dusri zameen deni chahiye thi existing masjid ko kyu destroy kiya gaya. or jaha tak waqf board ki bat hai, koi bhi zameen waqf hone se pehle uske documents check kiye jate hai, uske bad public notice diya jata hai, iske bad state govt. oos zameen par visit issue karti hai, govt. jab confirm kar rahi hai ki zameen ke documents waqf ke hai.",non-sarcastic
aaur hun kashmir ke genocide ke bare mea akri dham takk bolte rahenge,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
bjp wale jaise educated persons ko challenge krte hain ye chutiya .. shri sudhanshu trivedi ji or sanmbit patra ji ke age sare moot denge ye khuli guarantee hai.... or inhone 2 bhotiya pal. liye deshdrohi congressi german shepherd or kanhiya ke nam pe kalank jhantu anpd dono mdhrchodh,sarcastic
साउथ वाला फिलिंग आया face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Kyu nahi aa rhe khatakhat paise ? face_with_tears_of_joy,non-sarcastic
nountain dew dar ki ma ki chut skull,non-sarcastic
pn tu janglat ky kart hoti,non-sarcastic
Jai shree ram folded_hands heart_suit fire,non-sarcastic
Me as a punjabi- this is really f up people who supports khalistan dont even support khalsa anymore…. In the recent nagarkirtans in Canada Canada .. i have never seen a khalsa flag instead i only see khalistan and that is stupidity these people are just biches and dirty they dont support religion i dont even know what they are supporting or protesting for when they are the one’s who have already forgot about their religion and its flag,non-sarcastic
Eat 5 star do nothing + Mountain Dew dar ke aage Jeet hai check_mark_button,sarcastic
nountain dew dar ki ma ki chu**,sarcastic
राहुल गांधी के पास जावो पटा पट उसके घर पैसे देंगे वो तुम्हे खटा कट rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Avi to sarkar hee nhi bna hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
chutiyapa kyu kar rahe ho munawar bhai hai humesha salo ek ladka grow kar raha hai tum ye chutiyapa wali bate bol k kyu kharab kar rahe ho,non-sarcastic
