Transliterated_Comment,sarcasm_label
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Baap se panga nhi liya karte dhru babu face_with_tears_of_joy,non-sarcastic
"Google ka baap, Shudhansu ji red_heart flexed_biceps flexed_biceps",non-sarcastic
shame on u who want khalistan,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
y kon h iski id pr jakr galiya bako,non-sarcastic
Hum bhi pele gye the tum bhi pele jaoge face_with_tears_of_joy just like yahan bhi marenge wahan bhi marenge face_with_tears_of_joy,sarcastic
hichya i cha bhokat andhar padayla lagtoy vatat,non-sarcastic
are andhabhakt jb kejriwal pahli jel me gye tb wo cm nhi the face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
confused_face isakaa phula nema pataa karo taba asalee khela samajha men aayegaa,non-sarcastic
Galti chacha ki h ache se chadhana chahiye tha face_with_tears_of_joy,sarcastic
He pirbhu ye kha Tak girgay ye insaan ke roop m hevan he crying_face crying_face crying_face crying_face,non-sarcastic
EAT 5 STAR DO NOTHING cross_mark_button +MOUNTAIN DEW DAR KI MA KI CHUT = WORLD MERE LOUDE PR check_mark_button,sarcastic
Le mutt diya gravity py rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
tmhre papa ne bhi 15 15 lakh dene ka lollypop diya tha,sarcastic
hijade h oop vale enraged_face enraged_face enraged_face enraged_face enraged_face,sarcastic
Poor muslim women's crying_face crying_face crying_face crying_face,non-sarcastic
aavi kaha jiti yar jit jati to dete na rahul sir,non-sarcastic
itna v sach nhi bolna tha didi peacefull comunity wale aate he honge apna RR krne face_with_tears_of_joy face_with_tears_of_joy samajhdar Bano secular nhi vote for BJP check_mark_button jay siya raam jay hind triangular_flag,sarcastic
ooncle plane bano bat khatam karo,sarcastic
cross_mark cross_mark cross_mark cross_mark four_leaf_clover check_mark_button +5 star,non-sarcastic
kandoma phaatoona jhaalelee aaoolaada aahe hee,non-sarcastic
hijde bikas ki bat krte he jis gav me 500 se adhik awas yojna diya gaya nuslim ko o log hi bjp ko ak vote nhi diye lekin hijdedo ne apni aukat khub dikhai crying_face,non-sarcastic
Making fun of some serious thing is not good,non-sarcastic
jaba yamaraaja jee chuttee para hon,non-sarcastic
proud to be hindu triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
ye kon log hai koi batayega,non-sarcastic
#dhruvrathee kuch to bol inke liye ohh sorry meto bhul hi gaya tujhe payment idhar se hi to aata he enraged_face,sarcastic
triangular_flag triangular_flag kattar hindu triangular_flag triangular_flag hmesha rhenge triangular_flag triangular_flag,sarcastic
Kisne bola tha ungli karne ko ? You wanted clout from this post nothing else. You even posted stories saying jo ukhadna hai ukhad lo. Jab ukhad lia tab peach fatt gai ? face_with_tears_of_joy,non-sarcastic
Waqt board cross_mark Bhadwa board check_mark_button,sarcastic
ha toh 1521 se 1900 ka terabap batayega.,sarcastic
jai shree ram aaries aaries aaries aaries aaries aaries,non-sarcastic
sooaura kaa kaama hotaa hai gandee naalee men jaanaa e vaheen kaama karataa,sarcastic
aapke jalne kiyo ut rahi hai wo btao shab winking_face_with_tongue kbhi ache word bhi bol diya kro har time hindu muslim hindu muslim person_facepalming,sarcastic
Hat madchud face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ya khuda ma chuda grinning_squinting_face middle_finger,non-sarcastic
yah donon teena-teena sau rupya me de degi,non-sarcastic
lol ourat sab o rahul gandhi kya bole the ki pn ban ke bad jab bana hi nahi to kaise dega ullu sab check_mark_button,sarcastic
Jai shree Ram rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Lelo paisa khata khat rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
dukare too kitee janasobata uste khaalle te saanga naa dukare,sarcastic
Isko chappal su ghai jaye phle face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"No problem! Here's the information about the Mercedes CLR GTR: The Mercedes CLR GTR is a remarkable racing car celebrated for its outstanding performance and sleek design. Powder by a potent 6.0-liter V12 engine, it delivers over 600 horsepower. wrench Acceleration from 0 to 100km/h takes approximately 3.7 seconds, with a remarkable top speed surpassing 320km/h. 1st_place_medal Incorporation advanced aerodynamic features and cutting-edge stability technologies, the ClR GTR ensures exceptional stability and control, particularly during high-speed maneuvers. dashing_away Originally priced around $1.5 million, the Mercedes CLR GTR is considered one of the most exclusive and prestigious racing cars ever produced. money_bag It's limited production run of just five units adds to its rarity, making it highly sought after by racing enthusiasts and collectors worldwide",non-sarcastic
Congress Shru se farzi kaam ka rhi hai ..... Inke khud ke khane ke lalle pade 8500 kaha layenge ..... Ab khata khat nhi cross_mark Phata phat Gand Tutegi face_with_tears_of_joy,sarcastic
he dhandhe vaalee raada aahen kaaya maaheeta kitee jane nen vaajavalee yelaa face_with_tears_of_joy,non-sarcastic
"Aana aslya lolana kytht nevun theval Aahe lokani,,, Khup vite vatat aslya lokanchi daring baghun kahi pn bolu shktat yana kharch layki dakhvaychi garaj Aahe khup ghan shivya deyachi ichha hotey ya bayila ich tond dukrini sarkh aahe dukkar pushcya janmat dukkarch hoshil tu angry_face angry_face angry_face face_with_steam_from_nose face_with_steam_from_nose face_with_steam_from_nose face_with_steam_from_nose face_with_steam_from_nose face_with_steam_from_nose face_with_steam_from_nose",sarcastic
Isko gali dene ke liye 2 dabay face_with_tears_of_joy,non-sarcastic
dekha aaaj hmre hindu bhaiyo ne savidhan pr vote kiya kr diya ye inhe hi aaaj bura kah diya jo kl inke sath khade the ye bjp wale pagal h inhe dharm se koi mtlb nhi bss satta se mtlb h,non-sarcastic
Agyi congress teri road pe clown_face clown_face face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ye bhi godi media ki chal hai check_mark_button,sarcastic
Aur ye kuch bhi bol deta h aur log isko Google se compare kr dete h bahut bada bhadwa h sala ye face_with_tears_of_joy,sarcastic
India is not for beginners moai,non-sarcastic
वहा पर मूसलिम लोग है rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
wo dusri bat bol rhe hai pura bayan. sune check_mark_button check_mark_button,non-sarcastic
hindoo to bolo hee mata || hizare soota honge achche ||,sarcastic
Tum bolte raho ham Babri masjid uda de to face_with_tears_of_joy face_with_tears_of_joy,sarcastic
fir bhi koy hindu ese hi vot karega.sudhar jao hindu nodi or yogi ko vote karo or hindurastra banane me sahyog karo.varna age kya hoga ap khud sochlo.,non-sarcastic
maauntena dyoo dara ki maan kee chuta fire,non-sarcastic
Oho didi ke sath dhoka hua koi ni face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy pr ab modi ji se koi umid nhi rakhna face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tu apli ai ghatlisach ka ?? gap chup bochyat bot ghalun news bagat basaych hotas…. jhel ata jhel,sarcastic
bus wahi se durr baith kar fakta hai. Kabhi debate ke liye nahin ayega ye. Ise pata hai ki ayega to iski sari pole khul jayegi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy jo isko naam(G.S)diya hai na wo ekdum sahi diya hai .,sarcastic
hey shiv ji bcha liya triangular_flag,non-sarcastic
Iske parents ko pehle use karna chahiye tha,sarcastic
newton ko mrne ke bad bi attack aya hoga,sarcastic
Konsi Reel Save Ki Thi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aaur karo in attknwadi ko vote,sarcastic
sudheera jee ina mahilaao ko aapa yaha bataiye kee pandraha laakha aaye the,sarcastic
nai galat planet par hu kya crying_face,non-sarcastic
rahul gandhi g ki sarkar banegi to dengy hi wo koi jhutha nakkar nahi hai,non-sarcastic
nuslim bhaiyo ko ghumraha rahe hai ye sab milke crying_face,non-sarcastic
samvidhan ke bajhese dushman yanha reh gaya,non-sarcastic
khamba gadha nahi. kuttiya mootne bhi a gai.,non-sarcastic
to yah sab karke ye eetni seat lae hain,non-sarcastic
Pappu kidhar hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy cross_mark cross_mark,non-sarcastic
Char chavvani ghode mulle mere lo**e pe backhand_index_pointing_right,non-sarcastic
