Transliterated_Comment,sarcasm_label
Gravity sadma me hai loudly_crying_face loudly_crying_face loudly_crying_face face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
My up is mini check_mark_button Pakistan,non-sarcastic
ha inko yahudiyo jaise taklif nahi mili iska fayda utha rahe hai,sarcastic
बिल्डर का एड्रेस मांग रहा है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"@ yourr_shivamm_33 agar yeh buddha tere bap ko kuchalke bolege “ ha hmne accident kiye hai toh pta hai, kitne log accident nhi krte hai, kitne log nhi marte hai toh tu maf karega kya is buddhe ko ?",non-sarcastic
nunawwar winner bn gaya to ine atnkvadi njar a te hai plz apni soch badlo,non-sarcastic
gadi k sath 2 inhaun ka de k rha,non-sarcastic
garv se kaho hindu hijda hai from up,sarcastic
Abe lvdi apna face dikhane se Dr rhi hr face_with_tears_of_joy,non-sarcastic
Bhej deta hu dhruv rathi ko vo bhi dekh le sach kya hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
khudki ma behen bhi nahi 6oda rahega chacha ne,sarcastic
aaaj rat tum apne oati ke sath soje ya apne bhai ke sath,non-sarcastic
Arey o bewaqufu Congress pore india me aye to dete bole the p.m banne k bad PM hi nhi bane to dega na woh pagal kahin ke.,sarcastic
up ke election mein kya hua tha yad nahi hai ki yad dilaye,sarcastic
kaba rote rahoge gha.diyaalee aansoo| sookhe hue pe.don men phala naheen lagate|,non-sarcastic
ab babar k maregea or nahakal ko paran partistha karegea red_heart,non-sarcastic
eetne name to nachaniya k bete ko yad krne 80 ki budhapa a jayegi,sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag will be taken care of ee am sure. b,non-sarcastic
Dar Ki Ma ki chut rolling_on_the_floor_laughing skull moai,non-sarcastic
Ye h educated person face_with_tears_of_joy Dhruv jhatu,non-sarcastic
That's why Modi wants to 400plus to change that stupid act,sarcastic
Adress do .. jcb ready he,non-sarcastic
Gravity cross_mark Gravity ki ma check_mark_button,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy skull,non-sarcastic
Kabhi kuch na kar ke dekho face_with_tears_of_joy,sarcastic
jb sarkar bnaye tb denge ye,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
babari ki bahar na babar dikh raha hai na babri,non-sarcastic
Badnami ka dua wahin se niklta hai jahan tumhari kamyabi se log jalte hai.... Iski toh jal ke rakh ho gai lag raha fire fire fire face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
too17 varshaachaa aahe kaa tonagyaa navvada varshaachaa asalyaasaarakhaa vaatatoya,non-sarcastic
chutiya banaya tumko pappu ne rolling_on_the_floor_laughing,non-sarcastic
Or kitna giroge shame on you indian media,sarcastic
Jay shree Ram red_heart red_heart red_heart,non-sarcastic
oop mein hijade h wo bhi bina tali bajane qale,non-sarcastic
ley lo baba g ka thullu rolling_on_the_floor_laughing,sarcastic
"Kuch to saram karo bosiwalo , face_with_tears_of_joy",sarcastic
bolo mat karke dikhao jese humne kiya hai niklo humare eendia se pagal log kasa se,sarcastic
Bahuth gyan peldiye jake hallalla karlo o yi sahi he thurlmare liye face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Dhurv Rathee se jyada knowledge he Bina research team ke bhi check_mark_button,sarcastic
Abe chitiya 1 mahina to hone de be sabre face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jb elvis ka hua tha to muh se mubarkbaad nikl ra th rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing dogla media,non-sarcastic
Ura bsdk bdmos mnja face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
acche musalman. What a joke rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
