Transliterated_Comment,sarcasm_label
"अंगूर खट्टे है, पर अंजना जैसे को गोबर मिठा लागत है face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
Bilkul sahi baat hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy folded_hands folded_hands folded_hands,non-sarcastic
Jaldi hat topibazz yha hat reee tori maki chodo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
jaya shree raama triangular_flag triangular_flag triangular_flag,non-sarcastic
Five star + mountain due = lots of diabetes,sarcastic
jay shree ram jay shree ram jay shree ram jay shree ram jay shree jay shree ram jay shree ram jay shree ram,non-sarcastic
This is the another reason I have voted 400 PAR red_heart,non-sarcastic
Mountain Dew drrr ki m******** face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
aaisa act ho hatana dena chahiye,non-sarcastic
Waqf act to be removed and taken under supreme court,non-sarcastic
"hama bhee yoopee se hai, para aaja khuda ko yoopee kaa bataate hue bhee sharma aa rahee hai,",non-sarcastic
kisi ne agar ek kanpati me rakh diya na to jagah me mut degi fir bawal hoga aise ghatiya aurto ke liye,sarcastic
sarakaara banee naheen aura godee midiyaa sabaala uthaane lage to 10saala me 150000laakha kaa savaala naheen uthaayaa yaha bhaarata kaa midiyaa,non-sarcastic
Jai siya ram radhe radhe folded_hands folded_hands,non-sarcastic
India India India India India India flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps smiling_face_with_sunglasses smiling_face_with_sunglasses smiling_face_with_sunglasses smiling_face_with_sunglasses smiling_face_with_sunglasses smiling_face_with_sunglasses smiling_face_with_sunglasses enraged_face enraged_face enraged_face,non-sarcastic
Really shocking to see the comment box! Usually there would be at least one comment supporting for muslim or saying this information is wrong! Is it my eye or really there isn’t any muslim/supporters gave a comment on this! That’s the most disturbing part! face_with_open_mouth,non-sarcastic
In pagleto ko samjhao abhi sarkar banne to do naa sapat liya abhi kuch nhi hua ye paise lene pahoch gye or rahul ne bola tha account me aayenge inko hath me चाहिए face_with_tears_of_joy,sarcastic
How is Dhruv Rathee linked to it? You have the power to. You talk about it. Spread as much as you can. Followers will help. Stop hatret. Do you job. That’s it. What’s wrong is wrong.,non-sarcastic
nujhe saram a rhi hai ki hm up se h,non-sarcastic
5 star + mountain dew = skull skull_and_crossbones,non-sarcastic
"yes you are right , yahan sab gyan dete hai , lekin jab sath hona chahiye tab sab palat jate hai , lekin humko sirf govt ko blame karna hai !! ham kuch nahi karenge .. sad reality",non-sarcastic
15 lakh lene nhi gai enraged_face,sarcastic
jaisa bada adami dekhe hath faila nashta aaaj sab garib ek line mein khade hain,non-sarcastic
Forget about how manh children let discuss how many wifes and how many are sisters in them face_with_tears_of_joy,sarcastic
kejriwal pe jhuta case hai check_mark_button baki sab ka case khud dekh lo,sarcastic
Maj hub cross_mark porn hub check_mark_button face_with_tears_of_joy,non-sarcastic
I hate my own country India,non-sarcastic
taaee mhanu nakaa. hi raanda aahe,non-sarcastic
Bike motorcycle power battery flexed_biceps face_with_tears_of_joy,non-sarcastic
Sudhanshu trivedi cross_mark Google pro maxx check_mark_button,non-sarcastic
aaja mujhe bahuta dukha huaa hai kee main yoopee kaa hara lekina mainne aura mere poore parivaara ne beejepee ko bota kiyaa lekina phira bhee beejepee hamaare yahaa se nahee jeeta paaee kyon kee yahaan jaati vaada karate hain loga loudly_crying_face,non-sarcastic
bhske kahi to rajniti chhod de lode,sarcastic
sir ap bhi lelo pese khata khat khata khat rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
khud sali bina fate condom ki aulad h,sarcastic
to yah bhi sun lo musalmanon ab tumhari babri nandir chal gai bhad mein,sarcastic
bhadva abhi kuch nahi bolega zipper-mouth_face paise nahi mile iske jhatu ko hundred_points hundred_points,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing cross_mark_button cross_mark_button fire,non-sarcastic
hya kutri kade laksh nka deu,non-sarcastic
apale phaayadaa saathee bhagavaana raama laa badanaama naakaa karo jaya shree raamachandra triangular_flag triangular_flag triangular_flag,non-sarcastic
ye thakuron ne khel bigada h,non-sarcastic
nountain dar ki ma ki chud check_mark_button moai,non-sarcastic
video kaa.dhataanaa kitee hasata hotaa je jeevaa na gele tyaancha kaaya,non-sarcastic
India India India India India red_heart red_heart India India India red_heart red_heart India India red_heart,non-sarcastic
Bhagooo aantakwadii aagya loudly_crying_face clown_face skull lvde Aurangzeb ne hmara ram mandir todke bnaya tha face_with_rolling_eyes,sarcastic
binaa phokata kee aadata daala dee netaaon ne janataa kee ora jo binaa phokata kaa khaayegaa vo kyon kamaaegaa aura kaama para jaayegaa,sarcastic
waqt board ko khatm karna chahie bahan chod,sarcastic
UP Sher cross_mark UP Hijdo ka seher check_mark_button,sarcastic
too gataara aahesa.....aga dukaraanchyaa tondaa saarakhee disteesa tujhyaa aaeelaa vichaara tujhyaa time madhye tee kutha gelee hotee mhanaje tujhee aaee tujhaa kharaa baapa saangela,non-sarcastic
fat gaya honga iske time condom,sarcastic
cross_mark_button cross_mark_button cross_mark_button cross_mark_button moai moai,non-sarcastic
bjp lao hindu ladkiyon ko bachao,sarcastic
jo bhi is molvi ko gali dena chahte hai vo like kare fire fire fire,sarcastic
Islam matlab machhar ki jhant face_with_tears_of_joy face_with_tears_of_joy,sarcastic
santa se kiyaa chala narka ke raaste kholataa hai,non-sarcastic
kaun hai aallah mere samne lao. suar kat ke khilaunga yeh aallah ko,sarcastic
April fool ban diye bnchode thinking_face,sarcastic
eeske bad bhi isko vote milege dhekh lena,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
pn yogi ji hum apke sath hai red_heart,non-sarcastic
hilaa sagalee nete jhavataata malaa maahita aahe tumhaalaa patala tara laaeeka,non-sarcastic
Yar me pure dil se chahta hu ek dibbute ho jay Rathee vs trivedi,non-sarcastic
aare lalchiyon 70 salon se paisa nahin diya aur kya paise denge aur dohe gandhi ko paise dega,sarcastic
"hichee vaaganooka tishee aahe mhanoona tee dusaryaalaa tasa samajhateya naastika baaee aahe hee, hee kide padoona marela",non-sarcastic
gandu ha ye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kabhi soch kar dekhna ki ham khalistan ki mang kyun kar rehe hain kyunki jab pakistan batta to sarkar ne wada ki tha ki woh sikh logono ko sikhistan denge par ono ne to punjab ke bhi tukare kar diye isliye gali dene achi bat nhi hai sare hindu muslim sikh isai sare hain hum bhai bhai 1984 ka hataya kand had per himchal mein jo ek sikh truck driver ko mardala voh to pls comment acha krna gali mat dena,non-sarcastic
"to tumhaare ammee ko tumhaare paapaa kee jaroorata naheen pa.datee hogee !,",sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Mai kuchh nhi bol sakte face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
dhurav kha bolega bo kyo nahi hon raha jo bolta hai bahan or bhaio eendia,non-sarcastic
kutre tula kay mahiti sanskar… vedi wakdi tonda karun ramayan sangnar ka???,sarcastic
baba ji bolna ni si bass napp dena hi,sarcastic
aaap ne bheanchod di bhaiya jii,non-sarcastic
ng agau pana ka kary cha,non-sarcastic
isa vakphaborda ko tatkaala prabhaava se samaapta karanaa chaahie,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Yh Galt hai Desh k India ka apmaan hai enraged_face enraged_face enraged_face enraged_face,non-sarcastic
ghar walo ke sanskar hai ye lagta haii clapping_hands,sarcastic
bc tu kr rhi hai saram mujhe kyu arhi hai folded_hands,non-sarcastic
Teri gaa**d me Q khujli hori ye bol face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Rss wale bahi deko jai shree ram red_heart red_heart red_heart red_heart,non-sarcastic
bacche ko dhup me bahar kya achar banane k liye rakhi thi,sarcastic
Election ke result ke baad us blank mai hijde aana chahiye crying_face crying_face,sarcastic
isake lie hee to 405 chaahie jitanaa bhee aapa borda kaa jo sanpatti hai jo neharoo sooara ne de diyaa thaa vaha saba bhaarata gavarnamenta ke andara men aanaa chaahie hindustaana ke andara men aanaa chaahie vaha gavarnamenta ke andara jo baabaa bheemaraava anbedakara ne jo sanvidhaana banaayaa hai usake andara men aanaa chaahie kyonki vaha usake baapa kaa sanpatti naheen hai vaha hama loga bhaarata desha kee sanpatti hai to bhaarata desha kee sanpatti kisake andara men honee chaahie bhaarata sarakaara ke andara men hone chaahie to jo neharoo ne galatee kee hai usako aba modee jee sudharenge 400 para aaegaa taba,sarcastic
Pakistan bhagao Yogi ji isse folded_hands,non-sarcastic
Waaahhhh reee kyaa soch h re teri face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Manu Banya rolling_on_the_floor_laughing enn logo kaa vote bhee wast hoo gaya kharab hoo Gaya face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Aaj ke nari sab per bharhi check_mark_button folded_hands face_with_tears_of_joy,non-sarcastic
nauntndew dr ki ma ki chut,non-sarcastic
Bahanke lode bacha Diya nhi chatani ban jati face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
person_bowing person_bowing person_bowing person_bowing person_bowing person_bowing person_bowing person_bowing pleading_face,non-sarcastic
nountain dew dar ki ma ki chu**tt skull moai,non-sarcastic
jo tmc ko vote deta hai bo mulla dharm apna lo,sarcastic
Durr bhosdike enraged_face enraged_face face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Bolo Kay shree ram folded_hands folded_hands orange_heart orange_heart orange_heart orange_heart,non-sarcastic
sahi kha jinda to thi lekin ab kabar me h face_with_tears_of_joy bolo jai shree ram,sarcastic
India India India India India India India red_heart red_heart red_heart,non-sarcastic
aare dalalo fat rahi kiya ak muslim jeet gaya,sarcastic
