Transliterated_Comment,sarcasm_label
99 missed calls from the loco pilot face_with_tears_of_joy,non-sarcastic
In logo ka hindustan me kya h jo tha in logo ne le liya hai face_with_tears_of_joy,sarcastic
tuma loga raahula kaa le lo aba samajhane vaale ko samaja gayaa kyaa he to jaya shree raama,sarcastic
eenke dono hath kata jaye fire,sarcastic
broken_heart broken_heart broken_heart loudly_crying_face loudly_crying_face loudly_crying_face,non-sarcastic
ees act ko khatm kar dena chahie,non-sarcastic
aaisi stri ko mullo ke pas chod dena cahiye fir or sir par bithaye ya niche ye unka adhikar h,sarcastic
bahan ki kaudi ko bina condom laga ke hi pelna chahiye,sarcastic
to yah sab karke ye eetni seat lae hain,non-sarcastic
nountain dew darr ki maki chut check_mark_button,sarcastic
In khalistani kutto ko bhott buri maut milegi madarchod yahi sb krke khush hote h ye log face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Koi kuch bole ga ab face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"eka kaangresiyon ne desha kaa pe.daa garga karake rakhaa thaa aba isa baata kaa koee sensa hai kyaa,, enraged_face",non-sarcastic
nhi didi ap galat soch rahe ho raising_hands,non-sarcastic
neri hasi kal se nhi ruki is vdo ko dekh kr,non-sarcastic
waqf board sirf maszid or kabristan... ki jameen hai or sab musalman kaa hai or total eendia me kitne maszid hain jakr pdh lo ... rahi bat maszid ke tax na dene ki ..... to bhai jahan kamai hoti hai waha tax lagta hai maszid bnane ke time muslim apne paise.se or apni jameen pe bnate hain .... or uske bad maszid me paise dan kiye jate ....mandir me crore ka dan or itne paise ka len den hota hai to tax isliye lagta hai or jahan se paisa ata hai wo government ke hi ander ata hai .... or waqf ke bap ki property nhi hoti ya uske kehne se uski property nhi hoti ....unko bas dekh rekh liye rkha jata hai ..,sarcastic
oosne galat kya kiya tha crying_face,non-sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
dar ki ma ki ch*t moai,non-sarcastic
