Transliterated_Comment,sarcasm_label
hamare modi ji jo vada karte he vo nibhate he geranti dete he to puri karte he aise juthe vada nai karte is liye ham bjp ko hi chune ge.,non-sarcastic
aabe chaudhari ko samajh nein nahin aaata hai ki isko aagar nusalman ki bheed aagar mil jaye to isko jo hai khali atankwadi najar aaata hai,non-sarcastic
Power of education Dhruv Rathee clown_face,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy jali na apni to beta jel me Tu kiyu gya tha,non-sarcastic
bjp ko lake bhi kya hoga ... eetne salo se bjp hi hai..... wo bhi nhi hataa saki.. isko,sarcastic
brick was like: ha bhabi ap ye karlo pahele koi gadbad nai mai ruk jaunga.. grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic
Gravity rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing kha gai,non-sarcastic
middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger,non-sarcastic
"mere hisaaba se thinking_face chalanaa lava.de apanaa kaam kara , bakachodee apane pillo ke saamane karanaa",sarcastic
or congress ko vote de lo,sarcastic
Congress ka seat lene ka tarika thoda casual tha in logo ka to Moye Moye ho gaya rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
चुनाव me इसको पहना दो कंडोम फिर पता चलेगा इसको face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Mauntan dou dar ki maki chut face_with_tears_of_joy,non-sarcastic
Va beta Kiya teri soshe sutiya rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing har har mahadev triangular_flag triangular_flag triangular_flag,non-sarcastic
jitne jyada bache utna jyada bheek milega,non-sarcastic
abi b vhi h sb k sb face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Congress tries to fool people enraged_face,sarcastic
mandir tod k masjid jaha jaha bani hai sab ukhdega ab face_with_tears_of_joy,non-sarcastic
oosko wahi pel...dete sant ho jati....juban control me rahti,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
nountain dew dar ki ma ki c*ut fire,non-sarcastic
aadhi tu jaun ramayana chi mahiti ghe,non-sarcastic
Eat 5star do nothing cross_mark mountain Dew dar ki maki chuth check_mark_button,sarcastic
daru pi rakhi h ak do sali ko,sarcastic
sudhanshu trivedi ke samne koi bolsakta hai kyaa..aeeeeeeeeee face_with_tears_of_joy,non-sarcastic
kaise-kaise loga rahate hain hamaare desha men desha men abhee sarakaara bhee naheen banee hai aura katoraa lekara bheekha maangane chale aate hai,non-sarcastic
Right check_mark_button check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Jai Shree Ram,non-sarcastic
gaandhee jee ko leke aa tere basa kee baata naheen rolling_on_the_floor_laughing,non-sarcastic
jaya shreeraama triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Tula kashala tya topic vr video banvaychi hoti chutiya !!! face_with_tears_of_joy ....Ata police tuzya ढुंगणावर निबंध लिहणार . face_with_tears_of_joy face_with_tears_of_joy,sarcastic
viresh hai sale desh ko kha jayge ekh din,non-sarcastic
Ye koi bacche paida krne ka competition thodi na hai jo khatakhat khata khat khat khat krloge bacche paida rolling_on_the_floor_laughing B_button_(blood_type) ulle,sarcastic
Grop madhe payda zaleli bai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
jaya shree raama triangular_flag hindoo hone para garva hai,non-sarcastic
sudhir chaudhary in aj tak.... ong,sarcastic
"Are oo bhai ye mujassama apka kimti hoga, hmara anmol hai sahab , kyuki duniya har ak ki recovery ho jati hai peso se mil jata h par ye nhi , face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
Mountain dew dark ki Maa ki ch* rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Father of Google is on fire fire fire,non-sarcastic
yaha muphta ke raashana to.dane vaale hain teenon ko desha kee koee paravaaha naheen,non-sarcastic
bike vale ki di ? lann sala,sarcastic
"yar hinduism me bhi kaurav the but hum log gov rule follow karte he, ye log nahi karte",non-sarcastic
bhaichara kanase dhikhta hay apko isme hourglass_done,sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Tetto wala cross_mark bhosdi wala check_mark_button face_with_tears_of_joy,non-sarcastic
Eat 5star and do nothing rolling_on_the_floor_laughing,non-sarcastic
please sir is pr bahut stritct action lo,non-sarcastic
yaha koi muslim ka comment ni dikh raha hai,non-sarcastic
lagata hai es kondom jada pasand hai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy wah,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy very good hundred_points India,non-sarcastic
No one can win from sudhanshu trivedi ji face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
seriously yahi aukat hai indian news channel's ki,sarcastic
Le rathee isne teri bhi maaiya ch#d di rolling_on_the_floor_laughing,non-sarcastic
Gravity 9.8m/s cross_mark 0.9km/h check_mark_button face_with_tears_of_joy,non-sarcastic
theek hua ab lo khata khat,sarcastic
wagf board sarkar ko ban kar dena chahiye,non-sarcastic
seyaanee ghosha dekhane se veshyaa hai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Sarkar ko mera nibedan hai inko rason main condom diya jaye.... Plzz grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face,non-sarcastic
Allah hu akbar fire fire fire,non-sarcastic
Stop showing this man equals to vada pav grl both are equally irritating,sarcastic
ya pudhe nusta chaddi ghalun rila banva,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
to hume koun bola ki jaha kafir dikhe mar do ?,non-sarcastic
Dekhane se Congress ki rakhel najar AA Rahi hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
kuchh logo ki wajah se puri up ko gali pad rahi hai crying_face,non-sarcastic
Gravity gyii maa chudane asi koi chizz hi ni hoti check_mark_button loudly_crying_face,non-sarcastic
5star+ Appy Fizz rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
"तुम्हे कुछ नही कह सकते भाई ,,,,,,,,बोले भी क्या face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
Yeh German shepherd paise chat ta hai sirff,non-sarcastic
"she's abusive,,, ldka se hota to abhi bawal ho gya hota",sarcastic
aisaa ni he| isako islaama kaa j~naana ni pataa|,non-sarcastic
aab ek bhi muslim yaha nhi bhatkega,sarcastic
Toh ye chakar tha up ka face_with_tears_of_joy Babu bhaiya paise ka chakar hai beaming_face_with_smiling_eyes face_with_tears_of_joy,sarcastic
This is how Congress has already Killed Democracy in Bharat. That's why boycott Congress party.,non-sarcastic
shi hai jiska nuksan hota h pta usew chlta h bht khoob clapping_hands,non-sarcastic
Land lelo cucumber cucumber cucumber pig_face pig_face pig_face pig_face hundred_points hundred_points hundred_points hundred_points hundred_points grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face,sarcastic
aare bhai pn hua.. kya pm hota tab dena,sarcastic
Chalo shi h issi bahane mere munna ko or fame Mil rha h sab news mein bhi dekh rhe bhai ka bhaukaal fire red_heart flexed_biceps_light_skin_tone,non-sarcastic
jay jay shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
mujhe garva hai kee main hindoo hoo / check_mark_button,non-sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
She doesn't know what level of sin she has done,non-sarcastic
50 present or hone do in mullo ko .tabhi to ye bas bacche peda karte hai kyuki apni population bdane ke liye,sarcastic
Jay shree ram folded_hands folded_hands folded_hands,non-sarcastic
Hatt toh lga kr dekho smirking_face smiling_face_with_sunglasses triangular_flag,sarcastic
Jay shree ram red_heart red_heart fire fire fire fire,non-sarcastic
"Rathee comedy videos bana raha he, he has fucking 0 knowledge and fact check",non-sarcastic
"umm bhai, just a correction. Unhone bola ki aap civil court nhi Jaa sakte aapko waqf board jakar rights claim karne honge jahan sare judiciary members bhi muslim community ke honge. I mean agar civil court jaa paate to shayad thodi property hame mil bhi sakti thi, but chuki waqf jaise 3rd class board ke pass power hai tabhi to hame bohot kuch prove karna padta hai aur tabh bhi property nhi milti :(",non-sarcastic
iski bhi gand jali face_with_tears_of_joy eeee bolne de usko .. taklif hui he bechare ko,non-sarcastic
kon h ye log kaha se ate h,non-sarcastic
"indian law agar esi auruto ko sport krta h to result bhi deakh lo, kaun kehta h nari bechari ,jo h vo chup chap sab nibha rahi chaye , parivar ke liy ja bacchon ke liy, thinking_face in ke agy to mard becchary h ,",sarcastic
Isly Yogi ji chahye in future hme,non-sarcastic
jao ghr... bhai wait kr rha hai,non-sarcastic
nujhe dekh kar hi bahut hi afsos hua ki batao aaaj hamare bharat desh tirange ki ijjat log gira rahe hain ham sab bhartiya hone per garv hai aur yah bharat ka nam badnam,non-sarcastic
வந்தனா செருப்பால அடிப்பேன் என் தேசிய கொடி மிதிக்கிற enraged_face enraged_face,non-sarcastic
ganbheerataa kaa vishaya hai| vichaara karake kriyaa karane kee jaroorata hai,non-sarcastic
bhai koi dhruv lawde aur trivedi ji ki debate karwa do,non-sarcastic
tikat dene wala bhi hindu he hai jab tak ye khidh alapskhyak nhi ban jate tab tak koi kuch nhi bolega or bad mai hinduo ko bolne nhi diya jaiga,non-sarcastic
