Transliterated_Comment,sarcasm_label
Which 1500 year old mandir in Tamilnadu?,non-sarcastic
real life move moai moai moai,non-sarcastic
Gravity kahan gai ismein cross_mark maa chudane grinning_face_with_sweat,non-sarcastic
He is telling about sitting prime Minister not others dhanu Rashi is a right,non-sarcastic
शूर्पणखा चि मुलगी face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy जय श्री राम,non-sarcastic
yeh sara sitting cm nhi tha,non-sarcastic
isakaa pura parivaara podosiyo ki khurapat h,non-sarcastic
Bhasha se ranndi lag rahi hai face_with_tears_of_joy,non-sarcastic
gravity gayi ma ch*dane aisi koi chij hi nhi hoti clown_face,sarcastic
eeske muhh par bi condom pahne do kyuki mardunga to iski bina condom ke,sarcastic
Didi ne intentionally etta feka tha face_with_tears_of_joy rolling_on_the_floor_laughing crying_face slightly_smiling_face,non-sarcastic
aataa polisa vaale bolateela tulaa jahaapana tusee greta ho tophaa idhara karo face_with_tears_of_joy,sarcastic
gravity gyi tel lene tume eent feka hi kyu slightly_smiling_face,sarcastic
bhava tu last bol la na te mast . triangular_flag jaya shree raama triangular_flag,non-sarcastic
Dhruv Rathi congress ka Broker hai,non-sarcastic
aaise kartun to kisi ka bhi bna skte h ...,sarcastic
nountain dew = dar ki maki ch*t.. skull,sarcastic
brobr ahe n ram mandir ch nirman zal tr yanchi ata jdnarchn rav,non-sarcastic
Tuzya aaichi puchi check_mark_button land ghe rolling_on_the_floor_laughing cross_mark cross_mark cross_mark,non-sarcastic
bhai car cahe 3 lakh ho ya 30 lakh ki jb road pe chalegi to chummiya to laggegi hi,non-sarcastic
kya soch hai re teri enraged_face enraged_face,non-sarcastic
lagta kya hai ....nota bhai jald hi eesko bhi hata dega ...... triangular_flag,sarcastic
Uncle be like: Daar ki ma ki chuu smiling_face_with_smiling_eyes,non-sarcastic
Badtamiji aurt rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing khebdi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Admin Andhbhakt haih face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
vipareeta buddhee prasiddheesaathee kaaheehee baaee jaateelaa kalanka,sarcastic
Dar ki maak ki c###t face_with_tears_of_joy,non-sarcastic
Bade acche se apne gravity ki ma chod di slightly_smiling_face thumbs_up_light_skin_tone,non-sarcastic
ye sb tum log hi kr skte ho chhiiiiii enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Chalo koi dushman to takkar ka mila iski chadarmodne mai mja aayega enraged_face enraged_face Jai Shri Ram red_heart red_heart,non-sarcastic
ichee maaya konaa khaalee khaalee jhopalee aahe te paa re kasaa kaaya hee raandee jalee tara hilaa pudvara peteta basaavaa,non-sarcastic
to sarkar bani kab he jo denge pese and wada b ye tha ke 5 july ko denge pehli qist line laga ke a gayin ni mila ke kal mila kiu chutiya bana rahe ho be wajha pulic ko gumrah karke enraged_face,sarcastic
aga baavalata baaee tujhyaa navaryaalaa aani svatahchyaa manaalaa vichaara haa prashna bhagavaana shree ramaanbaddala ase amhee hindoo aikoona ghenaaran naahee he lakshaata ghe chutyaa baaee murkha kuthachee enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
yaa radeechee maaraa re kunee taree,non-sarcastic
paise nai bheje bhai ko bolena ka,sarcastic
rahul ji ki sarkar ban gayi h paisa milega or jarur milega fire fire,sarcastic
