Transliterated_Comment,sarcasm_label
nahi wakf board ko hatana hi hoga,non-sarcastic
naja arha hai krne me new_moon_face full_moon_face,non-sarcastic
Godi ke media aur YouTubers clown_face Kahan Gaye face_with_tears_of_joy,sarcastic
लगता है न्यूटन का गुरुत्वाकर्षण बल फैल हो गया है face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
abe lainda ke apane gharon main baitha ke yoopee ke baare mai bola rahe ho jaba tumhaare ghara tootate aura tuma bhee beghara hote jaba samajha aataa tumhe pahale jo up ke bare m phaalatoo bola rahe hai inake bhee ghara todo phir inse pucho,sarcastic
itanaa hee gaarantee vaalee baata kee nyooja chalaa dete to kucha ho jaataa shaayada,sarcastic
yahee eka dina talavaara kee naaka para salavaara pahanege,non-sarcastic
Chutiye ho rhe h ab ye,non-sarcastic
tujhya aichi bhokh rand sali hijadya bhokachi chhinal,sarcastic
dekhye sarkar ne axan lena chahiye in par rahul gandhi par bhi in k netao par bhi enraged_face enraged_face enraged_face,sarcastic
Sahi h talwar crossed_swords p salwar pehannewalo kliye crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
han ab jeet gya na munawar to sbke aag laggyi,non-sarcastic
Kyonki bhn chudi pdi h enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Only if Rahul Gandhi wins the entire election will he do so. abhi Jita Hai Nahin beaming_face_with_smiling_eyes grinning_squinting_face,sarcastic
Shi hua or do pappu ko vote face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"respect for np , himachal, delhi, gujarat",non-sarcastic
ham log to up ke hi h but oonnao se bjp hi jeeti h ...,non-sarcastic
Aur Vishwas karo Congress ka cross_mark face_with_tears_of_joy face_with_tears_of_joy,sarcastic
burai kitni bhi badh jae acchai k samne humesha choti hi lgti hai...,non-sarcastic
bolanyaachee paddhata itakee ghaaneradee aahe kee ajoona 1 kesa tyaachee padate kaa kaaya,sarcastic
Outside of house skull skull inside of house clown_face clown_face,non-sarcastic
Ase he Congress khta kht saaf ho gyi face_with_tears_of_joy,sarcastic
Dar ki maa ki ch** face_with_tears_of_joy,non-sarcastic
eesko me bina condom .puri rat codunga,non-sarcastic
Just like giving ticket to BJP leader Vinod Arya who raped Ankita Bhandari,sarcastic
"raandachee, aaee jhavaadee , maadarchota aahe hee baaee , hichyaa aaeelaa pana aphajala khaana jhaoona gelaaya , mhanoona hee aataa asa bolate",non-sarcastic
hindu ke virodhi hindu hijde enraged_face,sarcastic
Ye hai muslim ki pachan bheek maag na face_with_tears_of_joy,non-sarcastic
"India is the prison camp of nationalities, government doesn't respecting our feelings",non-sarcastic
Jay Shree ram ram red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
Bhai sch me hi kalyug chlra hn check_mark_button shrm bech di katayi confused_face Jay shre ram folded_hands triangular_flag,non-sarcastic
musalamaana kucha buraa kare to tumhe dikkata aura jitanaa khuda ko achchaa banaane kee soche to bhee tumhe dikkata he kabtaka musalamaana se jalate rahoge godee meediyaa face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bhai chamcho ko bura lagega asa na bolo.,non-sarcastic
bhej raha hu buldozer tod de...,sarcastic
Mai to fan nhi tha....bt abse fan hogya....Jay shree Munawwar heart_exclamation heart_exclamation heart_exclamation,non-sarcastic
in riders ki kutto ki trh GANDDDDD fat ti h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"I already guessed this is going to happen, but why tf did I watched this till end?? smiling_face_with_tear smiling_face_with_tear",sarcastic
Lvish ke time kahan tha ye red_heart da,non-sarcastic
aacha hua me hindu hu triangular_flag fire,non-sarcastic
lagjao sb iske khilaf jese bhi ho,non-sarcastic
koyi yeh german virus ke mooh pe sanitizer laga do,non-sarcastic
अबे चूतिय सरकार बनी कहा है अभी face_with_tears_of_joy face_with_tears_of_joy,sarcastic
humare eendian bhai bahen chutiya nhi hai godi media,sarcastic
baaee ghaaloona daakhavaa naa jaraa relieved_face,non-sarcastic
aama aadamee coman_man ko nyaaya mile vo hai raamaraajya | hara hara mahaadeva,non-sarcastic
TMC face_with_tears_of_joy teri maa ki chut,sarcastic
"hilaa tara narkaata suddhaa jaagaa naahee milanaara,,,shoorpanakhaa aahe hee saalee",non-sarcastic
Muslim ki maa ki c...t face_with_tears_of_joy,sarcastic
Pelengi yaha bhi pelengi waha bhi face_with_tears_of_joy are madam pata nahi kya pelne ke liye lund chahiye hota hai wo kaha se laogi face_with_tears_of_joy,sarcastic
Now no one is supporting these poor ladies.,non-sarcastic
ಕಹಾ ರಹೇಗ ವಾತೋ ಶ್ರೀರಾಮ್ ರಹೇಗ ಬಾಪ್ ಯೋಗಿ ಬಿ ಹೈ,non-sarcastic
are haraamajado sarakaara banane kee baata huee thee....,sarcastic
JAI SHREE RAM red_heart smiling_face_with_heart-eyes ~ab Kya kronge radi bacchiyo,non-sarcastic
sab se bada wala tu hai,non-sarcastic
Gravity ki maka bho# esi koi chiz hi nhi hoti face_with_tears_of_joy,non-sarcastic
Teri maa enraged_face India cross_mark India,non-sarcastic
Khalistani cowards come to indian and face the INDIANS,non-sarcastic
nantan diyu dar ki ma ki chu**,sarcastic
They are not khalistani i forgot the real name i heard it on a podcast.....the real khalistani are the one who sacrifice their lives and family for wahe guru ji and their religion...jai wahe guru ji.,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nunavvar bhai se masti nahin dogri bolate hain,non-sarcastic
skull moai fire cross_mark cross_mark_button cross_mark_button,non-sarcastic
sudheer chaudhari ko danka kam kar le yah bjp tere ko kuchh nahin dene wali to oonka chamcha bana baitha hai,sarcastic
ha hijdo dekh lo mi bhi up ki hu,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
aare yr ₹ mange ka tarika thoda kaleshi hai,non-sarcastic
bhavano hicha no. ghya aani tya awad chi gand zhavli na call karun tshi hichi pn zhaun taku,non-sarcastic
too tujhaa navaraa sodun dusarya sanga aahe amhi kaaya bolato kaa kadee,non-sarcastic
Allah hu Akbar or muh me lo 10 bar face_with_tears_of_joy,sarcastic
ये सब बिंदिया पहनने वाली मुस्लिम महिला है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
मराठी audience on fire face_with_tears_of_joy face_with_tears_of_joy fire,non-sarcastic
yadgandi bai aa hicha navrani aas kel aasl nhanun hi aashi diste bc narshil kide padun,sarcastic
dar ki man ki chut moai fire skull check_mark_button,non-sarcastic
Yahi to aata hai chutiyon ko rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy,sarcastic
na ko bhi chod dal abse clown_face,non-sarcastic
बिच मे खाना बी खालेते face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
enraged_face iske paer ke side me mandir dikh raha hai video achaa creat karo madam aap enraged_face enraged_face,non-sarcastic
Mountain dew darr ki maa ki ch*t face_with_tears_of_joy face_with_tears_of_joy raising_hands,non-sarcastic
hi t i zhavdi randi ch hy,non-sarcastic
Gravity be like Mai kon hu loudly_crying_face loudly_crying_face,non-sarcastic
"tuzi ai geli asel,jangalat rama barobar.aighale",non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic
pakistan pakistan ki enraged_face ma ki chut bsdk ka,sarcastic
Loda daal diya rathi ke face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Oo Bhai iska Allah kha h waa bhnchod such m salo Allah ki den oo face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
dasa saala maunee baabaa the sarakaara men aura goree chamadee videshee vo chalaa rahee thee . aise 10 10 saala jodakara 70 saala chale gaye .,non-sarcastic
galatee se bhee pune ke logon se mata milaanaa pulisa aane se pahale tujhe aspataala bheja denge,non-sarcastic
Woman is getting exposed in front of other Men customers.... face_with_open_mouth face_with_open_mouth face_with_open_mouth One tatto will give happiness/satisfaction for how many days??,sarcastic
nehru ki gand mari thi isme,non-sarcastic
"ees neech ki itni himmt jo hmare rashtriya dhwaj par per rkhe ,iske liye hmare desh ke jawan jan de dete h enraged_face enraged_face enraged_face .",non-sarcastic
babri masjid ke tum sapne dekho banega to aabhi hindu rashtra jay shree ram folded_hands triangular_flag,sarcastic
Ham hindu h hame garbh h lekin ham unke sath nhi jo Biff bechne vali compnyo se 200c chandaa liaa h crying_face crying_face crying_face face_with_tears_of_joy,non-sarcastic
I am a Sikh from Punjab India . I really want my state to get its due rights and powers but this is very wrong and I don’t appreciate this act at all folded_hands_light_skin_tone,non-sarcastic
तु कंटेंट क्रियटर आहेना. तर जाऊन ये एकदा चौकीत कंटेंट क्रियेटर काय आहे. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy गेल्या गेल्या समजल face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
randi kiti lavde ghetle tujhya puchhi var lath marli tr 100 lavde padtil khali chinal sali,sarcastic
pehan deya lodeya saleya galti biker di sardar nu kyon akhan kddi janna agr oh side nhi krda te teri bond fattni si,sarcastic
