Transliterated_Comment,sarcasm_label
bas yahi diffrence hai congress aur bjp me agar kisine ghotala kiya hai to jail jata tha ab ghotala karne par bjp me jate hai face_with_tears_of_joy,non-sarcastic
Maiya chudane chali gyi tera face_with_tears_of_joy,sarcastic
ek hi chiz se jawab duga...ek naya dhaka aur do ek aur gairkanuni majid bhi todh do ....... jai shri ram orange_heart orange_heart,sarcastic
Pappu ne lalipop de diya rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy hug diya godi ka dalla,sarcastic
aacha rahta ap news channel khol laite....kyuki channel pai to pahle wali bat rahi nhi.so jo kar rahe kam sai kam wo khul kai kar paoge ap.,sarcastic
hichyaa bhokaata bhoorkee chatanee taakalee paahije,non-sarcastic
aabhi jo jo hindu logon ne ram nandir ke leke kiye the hungama jbhi to koi news nein dikhaya nahin hai aab yah to khushi wali khabar hai dongri ka to atankwadi batate musalmanon se kya tumko nafrat hai musalmanon se kya nafrat hai aaisi dikhana tha na abhi jo hindu logon ne nira road mein kiya idhar kiya jab bhi nahin bataya ap logon ne nuslim logon ka pahle bataenge face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth,sarcastic
Bhai bhen ka pyar cross_mark bench*d check_mark_button,sarcastic
maajalelee kutree shepataachyaa aalyaa padateela ga tulaa cha****,sarcastic
pais yevdhe nela na tynla paise dyache,non-sarcastic
tumhen man chodte hue bahan ke laoge,sarcastic
Chutiya kaat diya in logo k face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nai khud up ka hu par aaaj mai khud bol rha ki up wale sale hijade hai,sarcastic
#Dhruvratheechorhai famous kr do is hashtag ko guys,non-sarcastic
Waha beta waha face_with_rolling_eyes face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Paison ke chakkr me vote dene ka nuksan face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"aayodhya walo ne to apni aukat dikha di , jo sale ram ke sage nhi hue to bjp ke kya honge pensive_face",sarcastic
