Transliterated_Comment,sarcasm_label
Star Plus kse Khol diye hm loudly_crying_face,non-sarcastic
nandir ban chuka dekh kar ao jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Eat 5 star do nothing +dar ke aage Jeet hai clapping_hands thumbs_up face_with_tears_of_joy,sarcastic
ek lakh chahie..ijjat pese ki nhi,sarcastic
ila dalindar la rastyavar jalun taka lagte,non-sarcastic
Ab iski fat rhi hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ruk jao nai v tati kar k ata hu... face_with_tears_of_joy,non-sarcastic
Bhole baba daniya bad tera jo tune mujhe hindu dharam pe janam diya smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes m tera bahut aavari hu bolo jai bhole nath ki jai hindu smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes hindu bhaiyo jai shree ram ji smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts,sarcastic
Abe sarkar bani kab he godi media face_with_tears_of_joy,sarcastic
pahan ke laude aur do teen bande ko ki sala dimag nahin hai kya bahut sari tirange ko sirf ped ke niche daba kar rakha hai madrachod aur nasoom se ladki sala uthane ke liye gaya usko asan nanik ke madhyam se pel denge na bhosdi ke teri hath mein a jaega bhosdi ke,sarcastic
Proud of be Hindu triangular_flag heart_exclamation,non-sarcastic
ese log jo dharam per ungli uthate hai unka khilaf case khud sarkar lade esa kanoon hona chiye,non-sarcastic
5sater cross_mark dew cross_mark dar ki ma ki chut check_mark_button,non-sarcastic
bolne de bechare ko dukh hua h ___ face_with_tears_of_joy,sarcastic
Phele apne Bhai se halala kr ke aao face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
dekhye sarkar ne axan lena chahiye in par rahul gandhi par bhi in k netao par bhi enraged_face enraged_face enraged_face,sarcastic
ee support bjp for safe future,non-sarcastic
dhruv tu jitna janta h beta utna to m bhul gya lodu,sarcastic
Sirf muslim mahila ko lolipop diya he face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye theek nhi kar rahi hai,non-sarcastic
"ये पेलने की बात कर के खुद को cool बन रही है,, मैं होता तो बोला दिया होता आओ पहले पेला पाली कर लेते हैं, मजा आया तो थाने चलूँगा नही तो नही rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing",sarcastic
Ajj instgram uninstall Karn ja raha hun face_with_tears_of_joy beaming_face_with_smiling_eyes,non-sarcastic
tumhara hakk kaha se be tum to khud sanatan se hi nikli ho bolo jai shree ram,non-sarcastic
German shepherd bahar Beth k India ki history bhi dhang se ni padh pa raha face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Or gand मरवाओ वोट दे के face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
In search of engineering colleges rolling_on_the_floor_laughing moai,sarcastic
not way you lying language is bad,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing jay shree ram,non-sarcastic
jay shri ram wala like triangular_flag triangular_flag triangular_flag,non-sarcastic
Heart touching cross_mark kidney touching check_mark_button,non-sarcastic
bhai up se hu bjp supporter but kya karu,non-sarcastic
kau kaun chahta hai ki druv rathi ki class sudhanshu ji ko lani chahiye skull skull skull,non-sarcastic
Fekuuu aheee salaaa papuu rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
tum baije media bas land suhrate raho,sarcastic
jab patha tha ke aise ilaqa weise ilaqa tho jab bigboss me aye the munawwar thabhi mana kardhena tha jhantu ke thumjeise log pade huwe gadhe aqqal se peidhal kameene logo,sarcastic
jay shree ram yogi ji love you yogi ji,non-sarcastic
Dar ke aage har he face_with_tears_of_joy,non-sarcastic
We are ready to face orthodox Muslims terrorist?,non-sarcastic
"dhruv rathi ko bakwas marne ke liye nilne wale fund abh poore ho gaye hai, abh naye kam per nayi funding",non-sarcastic
dhruv rathi cross_mark kajriwal/soros ka kutta check_mark_button,sarcastic
jai shree ram jai bjp ki,non-sarcastic
bhen k l*de tum jese samne wale ki galti nikalte ho or apni bari m kya hua,sarcastic
Jai shree ram triangular_flag triangular_flag folded_hands India red_heart red_heart smiling_face_with_horns smiling_face_with_horns,non-sarcastic
face_with_tears_of_joy smiling_face_with_sunglasses smiling_face_with_heart-eyes rolling_on_the_floor_laughing clapping_hands fire raising_hands red_heart,non-sarcastic
"kya jahil com hai yar ,,,,,",non-sarcastic
jisakee jitanee socha hai jahaan taka,non-sarcastic
Mountain dew cross_mark_button Dil pr chot check_mark_button,non-sarcastic
thik hua tum logo ke sath sahi hua,sarcastic
