Transliterated_Comment,sarcasm_label
tum logo ko halala ka farm mil gaya lelo 1 lakh ghanta milega,sarcastic
we are chutiya .. proved here,sarcastic
How can waqf board claim a 1500 year old temple if Islam itself is 1400 years old,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
hi tr ahech andhali randechi andhare,non-sarcastic
भक्त cross_mark जली गेंड check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Or jita lo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
sahi bat h ki hum hindu h bhai sala,non-sarcastic
No more waqf board and if they have it . Even we should have such board committee which should claim Waqf board holding land as ours and supreme court should not interfere in those matter board members should be sanatanis hindus no Muslim member on board .,sarcastic
"tutega hi jab tumharema , behen , beti , aur biwi ek barabar hai face_with_tears_of_joy",sarcastic
jali jali godi media ki jali fire,sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
face_with_steam_from_nose angry_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
waqf ka idea akhir sabse pahle aya kiske dimag me tha,non-sarcastic
godi media desh ka gaddar media hai,non-sarcastic
pappu kaha tak pura kare vada janta itne bhikmaigi hai..jara sa bada hua nhi pahuch gai,sarcastic
aur baat rahi iski to paise ke lalach me jo ye keh rahe haina ki ye paison ka scam tha to mai batawun ki aisa hi offer karnataka tha jo bola gaya tha ki congress aaya to 2000 denge to congress hi aaya aur 2000 rupess continuesly mil v rahe hain. ok face_with_tears_of_joy,non-sarcastic
do nothing dar ki ma ki skull,non-sarcastic
gravity gai tel lagane bc ....,sarcastic
soo bro don't be cross our limit,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Maja AAYA rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
hum hi nhi the paisa tabhi naraz hai face_with_tears_of_joy,non-sarcastic
Heart Touching Video cross_mark Kidney Touching Video check_mark_button,sarcastic
ये महंगा पड़ेगा enraged_face enraged_face enraged_face,non-sarcastic
Yah sab chutiya public hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"Do nothing rolling_on_the_floor_laughing , mountain due darki mak8 chut face_with_tears_of_joy check_mark_button",non-sarcastic
Bhai iski I'd PE report mar do I'd gyi to ye zinda rahegi face_with_tears_of_joy,sarcastic
"Haan bhai Dhruv rathee kya chutiyapa faila rahe ho, bhejo bhai Dhruv Rathee or unke chamcho ko",sarcastic
aaaur do congress ko lalchi log,sarcastic
fine lagao....in ko dekh kr log v aaisa krnege......aur hadsa hoga,non-sarcastic
hum bhi 40 hazar mandir tode jane ki dastan bolte rhenge aur na sirf bat marte dum tk krenge blki marne se pehle wapis bhi lenge aur jo zameene leli humse pakistan banladesh afghan sb wapis layenge,non-sarcastic
gad narni ke log hai ye,sarcastic
Inko to thenga thumbs_up milega ...or do Congress ko vote enraged_face enraged_face,sarcastic
red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
thodi si sharm hai to kar lo abhi congress jiti hai aur agale mahine apka apna paisa mil jaega matlab se vote mat dalo itne din do-do hajar rupaye jo diye use waqt koi nahin chala chala kar nahin kaha abhi aallah bol kar abhi aur usmein bhi nahin hua ap log pahunch gaye apna paisa vasul karne ke liye agale mahine per jaega rahul hai vah dhokha nahin dega nodi nahin hai jo dhokha dega,sarcastic
aaadha kam to media hi aise lape laga ke dushmani failati hai,sarcastic
Saari Gaaliyan apne naam karvane ka theka rakha he enlogo ne face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
nountain dew = dar ki ma ki cheww check_mark_button,sarcastic
Kon aahe he jaat Kay aahe hechi face_with_tears_of_joy marathi boli ki hai nahi he marathi aahe …. Jay heshoba ne he boltey watay hecha affair kontay Muslim barobar ashnar face_with_tears_of_joy,non-sarcastic
Kaha hai dikhao face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Dhruv nikl lo USA vrna 4 june ke baad rele jaoge face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
dena chahiye paise congress party ko nahi to fir vote nahi milegi,sarcastic
bahen agr muglo ne use kiya hota to sayd tere bap ke bap nhi paida hote grinning_squinting_face grinning_squinting_face,sarcastic
Kya mst mal he face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy tabhi to me sochu ye phate condom ke natije ese kyu hote he face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Up fire fire fire fire ram bhakt he....... BJP ke dalal nhi he,sarcastic
agara apane gaanva men hotee to,non-sarcastic
Heart touching cross_mark gooti touching check_mark_button,non-sarcastic
aaese log bhgwan g ko kya mu dikhaynge,non-sarcastic
My anxiety watching him not holding anything for support chart_increasing chart_increasing chart_increasing chart_increasing chart_increasing chart_increasing chart_increasing,non-sarcastic
"Jay shree ram, triangular_flag triangular_flag triangular_flag",non-sarcastic
index_pointing_up saudi_aarabia green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart green_heart,non-sarcastic
ab bolna is pr kya hua,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
ye us din night me galti ki iske ma bap ne bina condom ke le liya isi vajah se aj isko ye sab krte dekhna pad rha hai hm sabhi ko,non-sarcastic
Dear ke aage jit hye face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_open_mouth face_with_open_mouth face_with_open_mouth cross_mark cross_mark,non-sarcastic
Asli hindu wahi hai jo Ayodhya me samajhwadi ko jitaya na ki andh bhakt ban ke vot diya raam ke naam pe face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tum kyu dukhi ho shiv shankar saja de dega apne ap,non-sarcastic
Le le paisa lalchi clapping_hands clapping_hands crying_face crying_face,sarcastic
Tujhe v munawar tunnel tak chorega lala face_with_tears_of_joy,non-sarcastic
Mamta Banerjee nhi woh mumtaj baano h .... enraged_face enraged_face enraged_face enraged_face ..... president rule should be imposed in entire Bengal,sarcastic
enraged_face enraged_face aatankavaada saportara kongresa enraged_face enraged_face,non-sarcastic
T Raja ka khauf to hai na face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Babri chodo ab to Gyan... jo bhi hai wo jne wala hai Har Har Mahadev folded_hands red_heart,non-sarcastic
nujhe to rona a raha hai ab bas kar bhenji varna main komma main chalah jauga,non-sarcastic
वो पागल है आपका चैनल महत्व दे रहा है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Pawar fo Jay shree ram raising_hands smiling_face_with_halo triangular_flag crossed_swords,non-sarcastic
छक्के बाबर के औलादे rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
aba pappoo ko jaakara aapa loga kantaapa maaro chataachata chataachata,sarcastic
"hi,wlc to khula hawa train uthna bethna paisa but marna apna risk mein skull skull moai moai",non-sarcastic
pahle guarantee card bantane per karyvahi hone chahie,non-sarcastic
hilaa boraateechyaa kaatyaavara naagadee paalatee paadoona,non-sarcastic
rahul gandhi pn bane to 1l dene kavada kiya tha enraged_face,non-sarcastic
sahi bole lala.. razak mode ON. face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Sudhir Chaudhary ki gaand jal gyi face_with_tears_of_joy,non-sarcastic
Mcc teri bhenki chut sale enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
itne bache paida kar dete hai aur uske baad mangni sabko bheek hi hai clown_face,non-sarcastic
bacche bta kitne hai vrna muh toh denge tera. nulle bkl,sarcastic
sab nuslim aaya hai hindu kaha hai..kuch to gad bad hai daya,sarcastic
aapna bhi batawo apna bhi pol kholo,non-sarcastic
madam se condum jyada use kre hai,sarcastic
Student of dhruv University..... Facts check krte rhe,sarcastic
sartan se juda sar tan se juda,non-sarcastic
Chutiya bnaya tumko. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
jai shree ram ka sath do sb ek din ye sb mare jayenge,sarcastic
ye dushmana nahee chutiyaa hai aura ejenta hai,non-sarcastic
bhaarata me bevakoopho kee kamee nahee he,non-sarcastic
nountain dew dar ki ma ki chut,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
aatankawadi ka dusre name owaisi badwa sala,sarcastic
check_mark_button check_mark_button moai moai skull skull skull skull check_mark_button cross_mark cross_mark_button cross_mark_button,non-sarcastic
oop or ayodhya valo garv se kho tum dogle hoo,sarcastic
nai bhi apni aulado se bolunga..1947 me bharat k do tukde kisne kiye the .. nuslim league k 100% vote,non-sarcastic
Chud gayi chud gayi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Bhag Teri man ki chut Katwa madarchod face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Mountain dew+5star cross_mark desi peg check_mark_button,sarcastic
sarkar bani kaha bhai congress ki,sarcastic
