Transliterated_Comment,sarcasm_label
eendia eendia eendia eendia eendia jai hind,non-sarcastic
"Moment ""Aur ab suniye"" fire fire fire fire fire",non-sarcastic
tihaa.da me kitane dina kaate toone... apanee bataa face_with_tears_of_joy,sarcastic
Police police_car_light Aplya संरक्षणासाठी Ahe yavar atta Vishwas ठेवायचा की नाही HA Atta Ek Question red_question_mark आहे आत्ता.!,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
अब मन्दिर के आगे मेडिकल स्टोर भी खुलेगा rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Itna madarchodh koi kayse ho sakta hai ?? enraged_face enraged_face,non-sarcastic
graivitee kee maa.n kee choota pahalee bachchaa bachaanaa hai,non-sarcastic
हा व्हिडिओ शेअर करा असं शेअर करा की सगळ्या महाराष्ट्रात वायरलं झाला पाहिजे enraged_face enraged_face enraged_face enraged_face face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth angry_face_with_horns angry_face_with_horns angry_face_with_horns angry_face_with_horns angry_face_with_horns angry_face_with_horns Jai shree Ram bow_and_arrow triangular_flag red_heart fire smiling_face_with_horns red_heart fire smiling_face_with_horns red_heart fire smiling_face_with_horns red_heart,sarcastic
Hindu he sale chutiya hay enraged_face enraged_face enraged_face enraged_face enraged_face,sarcastic
proud to be sanatan triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
sala bike wala charity bike balaa,sarcastic
lga hi diya h to bolo apne gand me ghusa le,sarcastic
hamari pahoch pure world ke kone kone main hai grinning_face_with_smiling_eyes,non-sarcastic
chaachaa neharoo kee maadara ....... hai enraged_face enraged_face enraged_face,sarcastic
Ban Boycott hagrudin ovc MC fire cross_mark thumbs_down stop_sign,non-sarcastic
gravity nhi hoti asa kuch nhi hota bol jau gravity ko aga,sarcastic
ye to laure pe jhul rha h skull,sarcastic
this is wrong m a sikh indian sikh dont do plz,non-sarcastic
Jali nah eske bhi jali nah face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Congress nikal le pfta pfta face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"are chaatukaaritaa, kaangresa kee sarakaara naheen modee kee sarakaara banee hai, modee eka baara phira gathabandhana se sarakaara banaa rahe hai | itanaa to bataa honaa chaahie bevakoopha , jindagee bhara chaatane kaa hee iraadaa hai kee kucha apanee bhee akla lagaaoge, face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
sudhirrr tu bhi phirrr haryana paiddaa hua tha jahan abhi b gangs hein chapri log hein jidhrrr bht hi famous gangster hein haryana ke bhii tu bhi usi haryana se hai haina tu bhi usi jagah se ata hai tu kyu apni image clean bta rha hai ya kar rha hai links toh tere honge hi phr unke sth b nallaa anchor godi media chor salay,non-sarcastic
This is success of Bollywood and slow poison for भारतीय जनता,sarcastic
Mountendew dar ki maki chutt face_with_tears_of_joy,non-sarcastic
"Iss saal ye act bhi htt jayega article 370 ki tarha , modi h toh mumkin , jai shree ram white_flower",sarcastic
eski baha enraged_face n ki donon taanga uthaayaa khooba lenge,non-sarcastic
Gravity naam ki koi chiz hi nhi hoti face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Us din agar iska bap condom pahan leta to ye paida nhi hota iska bap bhi apsos kar rha hoga face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Gravity ki tho maa cho* di gayi hai yaha parr face_with_tears_of_joy,non-sarcastic
salee wo bichare uncle ji ki koi galti nhi hai uprese tu sorry ke wajse mujori kr raha hai ye video police department me jane chaye aur aise logo kadi saja honi chaye,non-sarcastic
eendia is tirenge ki izzat nhi krte ho hindustan se dafa ho jao gaddaro chamcho,non-sarcastic
enraged_face enraged_face hindu virodhee kongresa enraged_face enraged_face,non-sarcastic
"tabhee to muslima ko saporta karane vaalee paartiyon se sahaaraa lenaa pa.da rahaa hai,kahaan gayaa tere paapaa kaa hindutva,itanaa hee sanaatanee hain tere paapaa to bola muslima ko saporta karane vaalee paartiyon se doora rahen, abe andhabhakton beejepee vaale, sarakaara banaane ke lie kitanaa bhee gira sakate hain aba to samajha jaa| face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
Mountain due dar ki maki ch face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
wait bolega jarur bhai dhruv rathi,non-sarcastic
Ag chinal tu 14 vrsh budhwar pethet hoti,non-sarcastic
Gravity is paid actor clown_face handshake,non-sarcastic
1 laakh rupay paytm pay praapt hue face_with_tears_of_joy grinning_face_with_sweat,non-sarcastic
eendia check_mark_button we are eendian...... *punjabi guys cross_mark,non-sarcastic
eat 5 star do nothing + mountain due dar ka aaaga jet ha,non-sarcastic
Tum sb ko bhi wahi daal Dena chiye face_with_steam_from_nose,non-sarcastic
cross_mark_button moai skull fire check_mark_button rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
basa hindoo muslima ke alaavaa beejepee ke paasa hai kyaa,sarcastic
hichaa janma kasaa ani konaachyaa potaatoona jhaalaa asela. ani haa hee raanda 7 mahinyaatacha jaga paahaayalaa aalee asela he 100 takke.,non-sarcastic
Rahul Gandhi said that if his party came to power in centre so they apply mahalakshmi scheme in the account of Ladies.,non-sarcastic
"central govt kaha hai, feer kyon nahi jarwaye, iss mudde ko bjp ko itna uthaba chahiye ki mamta banerjee backfoot par a jaye lekin bjp woh nahi karegi",non-sarcastic
That’s why Pakistan suffering a lot,non-sarcastic
Bus aise hi gravity ki maa chodo tum log cross_mark loudly_crying_face,non-sarcastic
yaa gaanda tu.davaaya binaa naheen maanoge,non-sarcastic
bhai dekho 2 logo ko narne wala aur ye,non-sarcastic
aary inn log ko kch ni milta h to hindu musalman leke uth jaty h smirking_face,sarcastic
Kya chutiya anchor hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gravity kaha hai cross_mark gravity gayi ma chud..e aisi koi cheez hi nhi hoti check_mark_button,sarcastic
loudly_crying_face enraged_face enraged_face enraged_face enraged_face loudly_crying_face,non-sarcastic
mulaata udhva chan naalaayaka aahe hyaa baaee tara maadarachota aahe,sarcastic
Maa chod diye skull rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
tore maai ke chodu rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
bc hichyaa aaeelaa raavana jhavalaaya mhanoona baapaachyaa baajoone prabhoo shree raamaalaa naava thevateya rolling_on_the_floor_laughing,non-sarcastic
