Transliterated_Comment,sarcasm_label
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face India India India India India red_heart red_heart red_heart red_heart,non-sarcastic
Chutiya aurat. Why tf would she even try this even if its a jk? Education is so important,sarcastic
Heart' teachings cross_mark kidney teaching video he sala rula Diya bhii face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
lawrence bishnoi isliye inki m cho*ta hai moai,sarcastic
Yaha koi Hindu nhi dikh rhe hai dekh lo face_with_tears_of_joy face_with_tears_of_joy,sarcastic
too karodapatee kaa betaa hai midala klaasa kaa naheen,sarcastic
"अरे ही उंडगी गावदानी बाई आहे, हिचं काही ऐकू नको face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
hamaaraa sanbhidhaana| bhee kahataa hai kee agara koee apanaa la.daaee khuda nahee la.da paa rahaa hai to usakaa tarapha se koee bola sakataa hai inako kaanoona sikhaaee jaaya enraged_face enraged_face enraged_face enraged_face,sarcastic
tujyaa aaeechaa bhokaalaa video banavalaaka madarachoda aaeejhavadyaa 2 janaanchaa jeeva gelaaya jhatoo,sarcastic
Gravity ka naam suna hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
"tu randee aahesa,tulaa kaaya kalanaara raamaraaja.tujha vichaara bhangaree aaheta rande",non-sarcastic
Congress ke chamche dhyan se dekhe enraged_face,sarcastic
Inki gaand only Lawrence bhai faad sakte hai,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy enraged_face enraged_face enraged_face,non-sarcastic
na chudao mc mulle chiii enraged_face,non-sarcastic
Papa g mar kutte ko face_with_open_mouth face_with_open_mouth,non-sarcastic
comment krne se pehle ye dekho ki tumhe bhi ram nam ka prachar karne ka updesh dete rehna hamesha,sarcastic
sala sabse bada dogla h ye,non-sarcastic
crying_face crying_face crying_face crying_face it's so sad to watch.,non-sarcastic
ee love my eendia eendia eendia eendia eendia,non-sarcastic
congress ki sarkar ho nai ai didi,sarcastic
jay hind eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia jay bharat person,sarcastic
Apne aokat cross_mark cross_mark cross_mark enraged_face enraged_face p hi aa Gaye cross_mark enraged_face cross_mark enraged_face,sarcastic
Mujhe to es umedwar ko chodna hai,non-sarcastic
bro mazak bat nahi hai..independence pe een logo ki population 6% ke as pas thi aj lagbhag 36% hai…age ane wale 20 salon mai jaise hi 51% hogi waise hi ye eendia ko nuslim country ghoshit krdenge,non-sarcastic
अबे कांग्रेस को खुद भीख चाहिए और तुमलोग पैसे लेने गए खटाखट फटाफट face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ye ghalat information he cross_mark Islam me cousins k saath shadi lar sakte he sake bhai behno k saath nai Instagram per adhi or ghalat information phelana band karo proud peacock to be Muslim star_and_crescent star-struck,non-sarcastic
aabay yr ye kya hai kyu peda hua hai ye gandu,sarcastic
tu konta chngla kam kel nahie re tula addal ghadyala havi konihi boltana vichr karanr,non-sarcastic
flag ki respect krni chahe eesrael flag k ilawa...,non-sarcastic
apanee aulad se ye bhi kehna ki kashi aur mathura me joh majhid bani voh bhi tutane wali hai face_with_tears_of_joy,sarcastic
He is right in congress Raj hm ajad thori thae Modi ji ke raj mae hue hae.. sayad yhi kehna chahte hae dhruv ji,non-sarcastic
जरूर तेरे पिछवाड़े में कीड़े होंगे face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
He is most educated then dhruv,non-sarcastic
hindu hai andhbhakt nhi triangular_flag triangular_flag,sarcastic
Shik log hate q felare crying_face,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
jinko apna chehra dikhane mein sharm a raha ho to apna jay shri ram,sarcastic
"yh fake hy, This is not Islam... cross_mark Islam ma halal or haram risty clearly batain hain..",non-sarcastic
Bheek mangne k liye sabse pehle muslim hi gye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Another Reason to vote for BJP face_savoring_food,sarcastic
इस पर कोई कुछ बोलेगा क्या face_with_tears_of_joy,non-sarcastic
likhi g waheguru do nin da sma kad k te pao lahnat !!!!,non-sarcastic
ye to kisi bhut ka land lagta he face_with_tears_of_joy,non-sarcastic
Abi Rahul ni aaya hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
datt teri ma ki chu.. ..,non-sarcastic
cross_mark loudly_crying_face cross_mark loudly_crying_face cross_mark loudly_crying_face,non-sarcastic
eendia barbad aise hi hoga ..pakka aise jehadi eendia me hai,sarcastic
raahula baabaa juta bola kara vota liyaa he paisaa kucha ghantaa naheen milegaa face_with_tears_of_joy,non-sarcastic
uncle ji ke bohut nuksan ho gaye crying_face,non-sarcastic
mujhe to milaa aura mere pa.dosee ko nahee face_with_open_mouth red_heart,non-sarcastic
enraged_face enraged_face India enraged_face India enraged_face India cross_mark cross_mark crying_face crying_face,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face face_screaming_in_fear,non-sarcastic
Wow super chutiye Dalal media face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
gelliyy nhila he eenka bap dekiya thaa.kiya.,non-sarcastic
hamaare bhagwan ke bare me gandi post krti h,sarcastic
tuz kiti da zl hamne tumko dekha he sng n adhi,non-sarcastic
kauna hai ye haraamajaade jo bhaarata ke jhande para kha.de sooara kee aulaada,sarcastic
Gali dene aaya tha pr yahan to pehle se hi londo ne morcha smbhala hua hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
bhosdi ka madarchod chapei bike rider,non-sarcastic
ab bol na bhai tere ek tarfa video dekh ke pakk gya hu dhang se mehnat kr,non-sarcastic
Black and black wali mulgi pan smiling_face_with_heart-eyes,non-sarcastic
Dîçk riders only ride for money not for loyalty,non-sarcastic
beta tujhko 10 janam lena padega.eendia ka google h sudhanshu g,sarcastic
dam hai to bhurka hatake bol,sarcastic
eessi liye yeh dehatiyo ko puree duniya wale nafrat karte hai,non-sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Dar ki maa ki chut rolling_on_the_floor_laughing,non-sarcastic
Sudhanshu Trivedi = history book of India face_with_tears_of_joy fire fire raising_hands,sarcastic
aanankwadi chota chetaen bhi to tha uska bhi bta,sarcastic
Aur log bolte hai ki BJP dictatorship hai,non-sarcastic
