Transliterated_Comment,sarcasm_label
gira hua dhram k h insan,non-sarcastic
Dar ki maa ki face_with_tears_of_joy check_mark_button,non-sarcastic
bhai mene like vhi kar diya tha us reel ko,non-sarcastic
Do nothing + dar ka aga jet ha cross_mark_button =der ke ma ke chud face_with_tears_of_joy check_mark_button,non-sarcastic
jo party power me hai vo paise degi na ya opposition paise dega? face_with_tears_of_joy,sarcastic
bhench**d gali ka sahi jaga mil gai,non-sarcastic
ab बोल ना मादरचो द enraged_face enraged_face enraged_face enraged_face enraged_face,sarcastic
aab do 1 lakh bap ke ghar se lake dono milkar sehjade aur nawabjade,non-sarcastic
nadam ap toh full prachar me lagi ho,sarcastic
eeske layak ho zindgi bhar lete raho moh me khata khat khata khat,sarcastic
haq chhinna hamara kam nhi wo tumara kam h mulliyo,non-sarcastic
hichyaa aaeechaa daanaa...... shivee batana -------->>>>,non-sarcastic
Todo wo mndir ko inligal banaya gya hai tod dale ab ham ? face_with_tears_of_joy,sarcastic
बेवकूफ और दो वोट congres को crying_face,sarcastic
Secular Country!! rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
tera bap jay siyaram triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
jeenhone bjp ko vote nhee deeyaa ve saabhee heendoo heejde haaee ye,sarcastic
Ye tatti shepherd khud WhatsApp University ka student lag raha hai... face_with_tears_of_joy,non-sarcastic
hijde he up wale gulami karne layak hai,sarcastic
hhaha galt ky hai es me tum logo ap e bahi se sadi krti to ho us ne sahi bola,sarcastic
Tujhe kyun phat rahii sale face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Le lo khata khat 8500 face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Lagta hai train mein jo uncle juice bechate the mountain dew ki botal mein daru bech Di galti se,non-sarcastic
een lok ko block kar do bhaio jai sree ram,non-sarcastic
suerte que el motero se paró y todavía critican rosquilludo,non-sarcastic
B** C** gali yahi se banaa face_with_tears_of_joy,non-sarcastic
dekh tera druv rathi tujse chutiya banaya tujse,non-sarcastic
naa laalacha dene vaalo ko kucha milaa naa laalacha karane vaalo ko raama kaa nyaaya,non-sarcastic
Baat election se just pahle hi kyu face_with_tears_of_joy face_with_tears_of_joy chudanchu ji face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Seating cm nhi the ye us samay face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"Me up se hu aur bjp ko hi har bar vote deta h , pr ye wo yadav clown_face hai wo khud ko hindu nhi samajh te , iski wajah se hume yogi ji jese itne achche bnde ko khona pda enraged_face",non-sarcastic
"hindu ek ho jao sare bhaiyo , dekh to liya hi akhir kon kya kaisa h , our ham logo ko kya karna h folded_hands folded_hands folded_hands",non-sarcastic
जावा की पाकिस्तान मध्ये मग face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Hun rahul gandhi da fad lo rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Apna Amma ko chodo maderchodo Miya enraged_face smiling_face_with_horns,non-sarcastic
ब्लॅक black_heart वरच कडक दिसते पोरगी....आहे का कोण smiling_face_with_heart-eyes,non-sarcastic
Mot ki maa ki c**t face_with_tears_of_joy,non-sarcastic
लालच बुरी बला है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy जय श्री राम face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy हर हर मोदी कांग्रेसियों आप का वोट कूड़ा में गया face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hilaa budhavaara petha madhye nyoo sodaavaa asan kunaakunaalaa vaatatanya te laaeeka karaa enraged_face,sarcastic
Google fail hai inke age face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
100 no p call kro ase insan k liye,sarcastic
aab congress paarty kaa khaataa khaat khaataa khaat khaataa khaat lo naajaa sy,sarcastic
hilaa taanoo taanoo maarala paahije enraged_face enraged_face,non-sarcastic
bhn k lunn moot dega ek pdega to yhi khandan pura face_with_tears_of_joy,sarcastic
iit ne sabse badiya acting ki face_savoring_food,non-sarcastic
Shri raam red_heart wale like karo smiling_face_with_heart-eyes,non-sarcastic
ये हिन्दुओ मे होने वाली नियोग प्रथा की बात कर रहा है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"""tere ko nai l pe rakhega"" got real",non-sarcastic
1400 yr's old claiming 1500 yrs old temple face_with_tears_of_joy,sarcastic
Garv se kaho up vale gaddar hai crying_face,sarcastic
Aise logo ko to desh bahar fek dena chaiye fire fire fire,sarcastic
durva rathi ab kaha uski ma chhhhhhudddwwww raha h,non-sarcastic
Kidney touching video grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic
Alla hu akbar cross_mark face dikhao ek bar check_mark_button,non-sarcastic
Yeh le mera moot kha dhand rathee,sarcastic
mohhamad and allah mi ma ki choot,non-sarcastic
1 lak rupay vetan tu dega to etna padhneki jarurat hi nahi thi kisi ko pappu bhai kya masum logo ko bevkhuf bna rha hay,sarcastic
Modi is prime minister of our country India not Youtubers cross_mark,non-sarcastic
Jai Shree Ram triangular_flag triangular_flag triangular_flag folded_hands folded_hands,non-sarcastic
bhai bjp google hai. sala in sab ka ma khod ke rakh dega face_with_tears_of_joy,sarcastic
