Transliterated_Comment,sarcasm_label
Democratic country hai. VANISH THIS ACT.,non-sarcastic
"jaldi giregi , eeske bap ne sahi jagah laga ya hota to aj itni badi galti paeda na hoti",sarcastic
Faas gye Rahul Gandhi too face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
In guj. Me babri padi vad ma face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Mountain dew dar ki man ki chut face_with_tears_of_joy,non-sarcastic
Why Modi is talking about this,non-sarcastic
mo m me and my story check check_mark_button,non-sarcastic
oye rathi thoda research karke bola kar,non-sarcastic
Riyal Indian serials clown_face clown_face clown_face clown_face,non-sarcastic
ha toh sarkar banwa do na... nitish uncle ko bhej do eendeeaa me!,sarcastic
do nothing x dar ke aaage jeet skull,non-sarcastic
Sala koi v bike leke aajkal blogger bana jata he face_with_tears_of_joy face_with_tears_of_joy Chapri Chutiya Biker,sarcastic
"After article 370, next is the Waqf board!",sarcastic
Up wale ab kahenga Dogle hai humlog kahenga face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
garva se kaho u.p ke hindu hija.daa ha,sarcastic
Sanjay raut chi atom hi Sushma face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy kay boltat doghanan samjat ny bc,sarcastic
ye krne k liye mahi bhai n kaha tha raising_hands !!,non-sarcastic
teri ma behn di lan saleya enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Gyan pelna aata h face_with_tears_of_joy Rathi ko pata kuch na hota face_with_tears_of_joy,sarcastic
isakaa baapa agara usakaa istamaala karataa to aaja yaha paidaa nhi hoti,sarcastic
Kiya tari mar Kiya face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
"Everything should be under government aise toh har koi Apne Apne Dharm ke liye alag se banalega sikhoga Gurudwara board , budha ka burhboard, hindboard, Christan board v banjayega aise toh BC ye country fir to doosre desho ke organisation me bikjayegi aur vhi isko chalayege",non-sarcastic
didi ap ne kya ukhad liya?,sarcastic
