Transliterated_Comment,sarcasm_label
"ayodhyaa to basa jhaankee hai, kaashee mathuraa baakee hai usake baada kaashee mathuraa jhaankee hai hindooraashtra baakee hai",non-sarcastic
tujhyaa aaeechee gaanda...tujhyaa jibhelaa kaahee haada bolataanaa...bc,non-sarcastic
trivedee jee be like :-le moota diyaa tere naॉleja aura ejukeshana para face_with_tears_of_joy,sarcastic
aab to smjho congress mia firoz khan ka party hai bss muslmano ka,sarcastic
Dar ke Aage Jeet hai Mountain Dew cross_mark kabhi kuch Na kar ke Dekho face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire,non-sarcastic
Tension mt lo ye log itne pdhe likhe nhi h face_with_tears_of_joy,sarcastic
sir apko to chut aur chuche dekhne ko milte honge,sarcastic
Temple board should also be released whose leader will be lord shiva,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
ya randela pan disel tithe public place madhe tudava meli pahije jagevar lakshat theva mitrano,non-sarcastic
toone bhee vahee se j~naana liyaa hai face_with_tears_of_joy,non-sarcastic
iska bap mohamad hoga bangladesh ba|,non-sarcastic
ye sale congress ke chode bharat kabhi hindu desh nhi banane nhi denge,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
bhai ispe to video banao ab kya hua,non-sarcastic
aab pakd lo rahul ka or jhul jao dallo moai,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth,non-sarcastic
dar ki ma ki chu* skull,non-sarcastic
Go to kerala and .. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy cross_mark,sarcastic
bro be like dar ki ma ki choot,non-sarcastic
Mountain dew cross_mark Dar Ki Man Ki Chut,non-sarcastic
face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
pura pakistan kaha se ahgaye flushed_face,sarcastic
band karo vakt board ko .....,sarcastic
Malik ko thodi kaate german shepherd upside-down_face upside-down_face AAP aur esko.funding to yhi se aati hai,sarcastic
Hamare desh ne kya tumari maa ch enraged_face face_with_symbols_on_mouth dh Dali hai kya bc,sarcastic
hum log bhi bolte rahenge ram mandir tod kar babri masjid banai gayi thi phir modi ne ram mandir phir se banwaya,sarcastic
dalabhadree tu maranaara kadhee kaaya maahita....||,non-sarcastic
Pov - it only happens in India serial disguised_face,sarcastic
slightly_smiling_face glasses pinching_hand = skull skull skull skull,non-sarcastic
Rahul chor gaya musliyo ko pasa chahiye bangan mila ga face_with_tears_of_joy face_with_tears_of_joy,sarcastic
apni Pant khol ke rakh... 15 laat padegi face_with_tears_of_joy face_with_tears_of_joy,sarcastic
babar kon tumhara bap tha kya.shree ram se duniya hain clapping_hands clapping_hands clapping_hands,sarcastic
