Transliterated_Comment,sarcasm_label
Yogi Ji future PM wale like karein red_heart,non-sarcastic
"hama kahaan kaha rahe hai tumhaaree baabaree masjida mara gaee, basa ukhaa.da ke phenka dee gaee| face_with_tears_of_joy",non-sarcastic
cross_mark cross_mark cross_mark cross_mark check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button fire fire fire,non-sarcastic
cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark,non-sarcastic
Ishko bolte hai anpdh rolling_on_the_floor_laughing rolling_on_the_floor_laughing cross_mark cross_mark,non-sarcastic
vo bat alag hai ki vahi pr aasia ka sabse bada masjid ban rha hai per inko problem mandir se hai fir ya victim card leke. aaajata hai,sarcastic
oottar pradesh harne ki wajah hai - oopp paper leak - ooppsc ro aaro paper leak - har sal pet ka exam dene ke bad koi vacancy nahi - local politician ki tanashahi - and bar bar ek hi candidate ko ticket dena,non-sarcastic
Ye sb ek woman ne achh ni kiya crying_face crying_face crying_face crying_face ye kya jane shiv Koon unki kya importance h,non-sarcastic
bhai ye mujhe kya kya dekhna pad raha hai loudly_crying_face,non-sarcastic
Kal ka londa face_with_tears_of_joy face_with_tears_of_joy shayad isi ko bolte hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aalbert newton gak punya harga diri d india,non-sarcastic
IT cell ki sulag rahi hai...... Payment nahi milegi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aajj tumchya ai bapala laj vatun kilas ali asel tumchya aslya dhandyani,sarcastic
Ha jao bat rha form face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jai shree ram fire fire fire,non-sarcastic
face_with_tears_of_joy Only BJP orange_heart triangular_flag trident_emblem,non-sarcastic
Tummar yahi kaam hai bas aur iske aage mat bado ---------- face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"ye lo khataa khata, khataa khata,",non-sarcastic
nauntain dew dar ke age jit h check_mark_button,sarcastic
aareh uncle jitne bhi h ruk jao ab,non-sarcastic
to phira paakistaana ko alaga kyon kiyaa thaa| triangular_flag triangular_flag triangular_flag,non-sarcastic
ye to mere frd h rolling_on_the_floor_laughing rolling_on_the_floor_laughing jhul rhe h,non-sarcastic
Khalistan is not good for Hindustani face_holding_back_tears pleading_face,non-sarcastic
bro har hindu ko mat kho triangular_flag,non-sarcastic
