Transliterated_Comment,sarcasm_label
Waqf ko fuck karega ab modi face_with_tears_of_joy,non-sarcastic
Jai shree Ram folded_hands folded_hands folded_hands,non-sarcastic
"tum logto ye bhi nahi keh sakte ke ispe ram jee ki kirpa rahi hogi isliye jitgaya , bolo",sarcastic
ਤੇਰੀ ਮਾਂ ਦੀ ਸਾਲਾਂ ਰਾਈਡਰ enraged_face,non-sarcastic
Life me bas itna confidence chahiye skull,non-sarcastic
Sardar ji :- Iski m di face_with_tears_of_joy,non-sarcastic
agara ye bhaarata yaa modee yaa hindoo para naa bole to isakee dukaana nahee chalegee,non-sarcastic
यो.... विडिओ कस बनवत आहे पण face_with_rolling_eyes,non-sarcastic
"Gand me gusa lo babri mashid, chutiyo face_with_tears_of_joy",sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
rathi tu kabhi bhaarata aa teraa svaagata karanaa hai skull,non-sarcastic
mylord point to be noted :- bade bhaiya maachudane gae rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
That’s is truly wrong raising_hands_light_skin_tone Brave lady raised_fist saluting_face,non-sarcastic
bhen kaey lodo sab kuch wo hi bole ga tum kya ma chuda rahe ho,sarcastic
baabaree gaee aba j~naanavaapee jaaegee tho.daa sabra kara lo bahanon eedagaa bhee jaaegee face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Attankwadi sala. Murder or issme fark Nehi dikhta sale. face_with_steam_from_nose,non-sarcastic
Jai shree ram fire fire fire fire fire,non-sarcastic
congress ka sarkar hota to mil jata na,sarcastic
sarkar abhi tak bani nahi hai chutiye,non-sarcastic
Me to kehti ho ek baar dhurv ko inke samne leke aao face_with_tears_of_joy,non-sarcastic
Unknown person in bkl ko dhund rahe hai,non-sarcastic
Mujhe bahut shrm aa rahi h bolte hue ki m up se hu pensive_face pensive_face pensive_face pensive_face pensive_face pensive_face isliye bahi Maine up hi chod Diya ab m uk m rehta hu triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
sikh kabhi apne ma ki chunar nahi kuchal sakta,non-sarcastic
accha hua tu harami jail me he enraged_face,sarcastic
Inhi logo ki wajah se me gaali Dena shikh rha hu face_with_tears_of_joy face_with_tears_of_joy grinning_face_with_sweat,non-sarcastic
Mountain dew darr ki mkc face_with_tears_of_joy,non-sarcastic
jinakaa baapa aneka hote hain vaha aisee harakaten karate hain,non-sarcastic
