Transliterated_Comment,sarcasm_label
I want see a debate between sudhanshu ji and dhruv face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gali gali me shor hai up wale chor hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
How our mom imagine when we say we are going in trip skull moai,non-sarcastic
"jarmanasheparda kee maa.n kaa bho..... , jarmanasheparda agara too eka baapa kaa hai to kabhee hamaare sudhaanshujee se bahasa kara dalle",non-sarcastic
Mountain dew dar ki making chut rolling_on_the_floor_laughing moai,sarcastic
Now Hinduism’s are silencing coz they're not muslim.hindu's knownjust how to make fun and troll muslim nothing else. crying_face and respect country India,non-sarcastic
aabhi modi ko send kr rha hu…,sarcastic
isakee ulatee ginatee shuroo ho gayee hai...,sarcastic
20 rupaye jaasta naahee hota kaa tichyaasaathee,sarcastic
What a background score face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
desh ke partition ke bad muslim ko bharat ke nahi rehena chaiye tha,sarcastic
Kidney touching video check_mark_button rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Iss video ko dekh ke flushed_face mere kidney me heart atack ho gya exploding_head,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy सीदे से बोलो ना ग*** जल गई तुम्हारी,sarcastic
Le hag diya rathi ke upper rolling_on_the_floor_laughing,non-sarcastic
Sikhism ke followers cross_mark terrorism ke followers check_mark_button,non-sarcastic
nag prophet nuhammad la manar kay?. hindu asnyat garv balga,non-sarcastic
ALLAH HU AKBAR green_heart crossed_swords Palestinian_Territories,non-sarcastic
shakal dekh be apni .. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy chaaaaaa. Maaaaaaaa rrrrrrrrr,sarcastic
"badi sankhya me,????? nushkil se 5 log he, shayad paise de ke bulaya hoga",sarcastic
kash uss rat iske bap ne bhi condom pehen liya hota,sarcastic
Double khopdi wala suar enraged_face enraged_face,non-sarcastic
Koi line me Lage na Lage lekin ye 40 bachhe paida karne wali machine Zarur mil jayegi line me lagi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Double sided story sunane walo me dam nahi ki apni baat la sake. face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hichyaa aaeechee puchee paadalee raanda puchi vaatata phirate,non-sarcastic
bhaaee loga main to samajha naheen paa rahaa hoon kauna se chamache ke paasa bhejoon veediyo,non-sarcastic
Election commission ko iss Desh se subse phele decommission karna chahiye... What congress has done is completely against democracy.. but no one cares about this... enraged_face,non-sarcastic
vakpha borda ko baina karanaa chaahie bhaarata sarakaara ko vakpha borda kaanoona rada karanaa chaahie triangular_flag triangular_flag triangular_flag,non-sarcastic
Jay shree raam ji red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
dhandaa karanaaree too.... raama naava gheoo pana nako triangular_flag,sarcastic
I m bigest fan red_heart red_heart,non-sarcastic
Rahul Gandhi ne chutiya banya tumko face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
