Transliterated_Comment,sarcasm_label
Jay Shri Ram red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
or madad kro congress ka all r fool,sarcastic
hee raan** mhanoona pana thevanyaachyaa laayakeechee naahee.. taree yaa uddhava ne pakshaata thevala aahe..,sarcastic
Jai shree ram red_heart red_heart red_heart,non-sarcastic
gusse me sahi bol diya check_mark_button,non-sarcastic
Jai shree Ram red_heart triangular_flag folded_hands,non-sarcastic
Proud to be hindu triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark,non-sarcastic
kahanaa kyaa chaahate ho ki .dongree ke loga aatankavaada hai loga,non-sarcastic
grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face,non-sarcastic
behen ki loudi kaha dekh rahi thi ase bhi kya editing he bhai log,sarcastic
sikh ese ni hote ye koi our he,non-sarcastic
"पंचर पुत्रम कभी न मित्रम , जब मित्रं तब दगा दगी face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
ldki hai to kuch bhi karege kuch paisa de do bhai rat ko tumko phone karege,sarcastic
Khata khat khata khat le le vo log jinhone congress ko vote diya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aare babri nasjid se pahle kya tha vahan tumhare babar aakbar to sirf nandir todkar nasjid banate the tum mullon ka kam hai todna aur hamara sanatani ka kam hai jodna jo jahan per tha vah vahin per a gaya hai,sarcastic
nehru ke sare banaye huye act badla jaye,non-sarcastic
hichyaa virodhaata ekahee shabda na bolataa bijepeene hilaa sanpavalee face_with_tears_of_joy,non-sarcastic
"face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy आदत हो गई ,,,खुजली वाल को ,,जेल जाने की ,,, जैसे करतूत ,,,वैसा भोग ,, face_with_tears_of_joy",sarcastic
face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
All women are Muslim are you notice that,non-sarcastic
eeski list abhi mein mere se peeche hai...,non-sarcastic
budhvar pethet kontya building madhy ahes te sang,non-sarcastic
bhai ye pura home work krke aate h... fire fire,non-sarcastic
ya youtuber adha adura gyan leka,non-sarcastic
Kya bolu me cross_mark loudly_crying_face face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
W. T . F BOARD enraged_face WAQUAF BOARD KI MA KI CHUTH.,non-sarcastic
She has right to speak abuse language…. But men don’t….. What if men does same behaviour… #high,non-sarcastic
Ye gaali kyu denge Maulana ko ye log inhi ko to follow karte hain Allah ko thodi na karte hain ye mulla ke followers hain aur mulla Jo Jo bolega inke liye sab sahi hain face_with_tears_of_joy rolling_on_the_floor_laughing,sarcastic
"abee jh jasii Teri sakal h, lodu face_with_tears_of_joy",sarcastic
bahuta aphasosa hotaa hai jaba aise loga bacha jaate hain galatee se,non-sarcastic
Ek bar bolo jai Shree raam raising_hands red_heart,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia check_mark_button check_mark_button check_mark_button check_mark_button,non-sarcastic
Ye hai muslim ki pachan bheek maag na face_with_tears_of_joy,non-sarcastic
Nehru ki maa ki chut BC saala star_and_crescent onverted star_and_crescent hutiya,sarcastic
Papuu ke ghar pe chalu hai distribution face_with_tears_of_joy,non-sarcastic
sapport karaayacha sodoona kaaya vichaara maandataayata,non-sarcastic
Sharm aani chahiye up valo really bahut dukh huaa crying_face,non-sarcastic
secularism wala keeda jiska abhi bhi jinda he samajh jay,non-sarcastic
yaalaa naa**daa karoona baanboone haanalaa paahije,sarcastic
Jan shree ram red_heart red_heart red_heart red_heart,non-sarcastic
tuma logon ke saatha aisaa hee honaa chaahie bheekha maangane vaalon jaba taka apanaa khuda kaa dimaaga naheen chalaaoge taba taka pooree jindagee aise hee dhokhe khaaoge dhakke khaaoge,non-sarcastic
ichchaapyaaree lekhaka ke khilaapha kaarravaaee honee chaahie,non-sarcastic
Or yahudio ko marne wale unke hak ki baat kar rHe h ab.... face_with_tears_of_joy,sarcastic
eensurance hi to kyu etna bawal kar rahe ho,non-sarcastic
een jhahil logo ko kon samjhayega,sarcastic
"bhai india me ake kar dharna , caneda me bethe dharna karne se kya hoga face_with_tears_of_joy , idhr ao gand pel denge tumari",sarcastic
bhua tu saheb ahe tai nako bolu ashyanna clapping_hands folded_hands,non-sarcastic
Spiderman: ones upon a time in lungi,non-sarcastic
Wo madarchod Jarman ka kutta or aam Aadmi party ka kutta hai crying_face crying_face crying_face,non-sarcastic
Hmme grav hai hindu hone ka check_mark_button check_mark_button clapping_hands triangular_flag,non-sarcastic
chutiye ayi hai toh kya hua teri gand kyu jalri ?,sarcastic
eensallah kya behen chod majhab hei,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing crying_face face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ghar basa nhi bhikari pahle pahuch gye,non-sarcastic
I was so excited to see him falling crying_face,non-sarcastic
lekin character to suor ki tarah. grinning_face grinning_face,sarcastic
Ye dekho paise Wale Andhbhakt face_with_tears_of_joy,non-sarcastic
1 Lakh Salary face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aaalu milenge khata khat khata khat potato potato potato potato potato potato potato potato potato potato potato grinning_face grinning_face grinning_face grinning_face,non-sarcastic
waha sab kuch mil jaega......viswas gati he musalman,non-sarcastic
too raajaneeti madhye yenyaasaathee kitee janaanchyaa khaalee jhopalee hotee va cheenaala enraged_face enraged_face enraged_face,non-sarcastic
durv rathi maushmi aandha hai thumbs_up,non-sarcastic
Heart touching video cross_mark fefda touching video check_mark_button,non-sarcastic
Do bhai khata khat khata khat face_with_tears_of_joy,non-sarcastic
सरकार अपनी है उसके साथ खुदा है जहां नहीं खुदा है वहां कल खुदेगा face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nodi ji ne bhi bola tha 15l ayenge or 2 bar u ki sarkar a ke bhi chli gyi pr tune apni channel pe ye sawal nhi pucha or na logo se interview liya godi media enraged_face,non-sarcastic
"raathee jee kitanaa ghoosa liye ho,,,isa taaeepa kaa vidiyo banaane ke lie,,,eka nan kaa phenkoo hai re too,,,khuda kaa puraanaa vidiyo dekha le",sarcastic
Mountain dew dar ki maa ch***t rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
5star + mountain dew = desi pauwa check_mark_button,non-sarcastic
aab log khe rahe he bjp jinda bad kyu bhai ? congress chahiye tha na? hahhaha acha hua,sarcastic
agara 303 se 242 pe aanaa naitika haara hai to 60 saala saasana ke baada bhee 40 seeta pe chale jaanaa to dooba marane ke samaana hai smirking_face,sarcastic
