Transliterated_Comment,sarcasm_label
nilega sab ko milega 1lakh to kam hai sab ko 1cr milega face_with_tears_of_joy,sarcastic
Isme kya hua! Jab koi terrorist Marta hai tab bhi toh ye Mulle road pe aa jate hai face_with_tears_of_joy ye toh fir b comedian dala hai,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eesmai sab muslim mahilaye hai ye bechari garib mahilaye hai or ye papu unke bhawan ho ke sath khilwad kar raha hai,non-sarcastic
Jab ye Banda apne desh ka nhi kyo itni tension leta hai sj nhi aaati face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Do nathing dar ki mkc face_with_tears_of_joy,non-sarcastic
જોવો પપૂ ના ટેણીયાવ rolling_on_the_floor_laughing rolling_on_the_floor_laughing #papuunateniya,non-sarcastic
nodi ji ki raj nein pathar kankad sar katna vah sab band ho chuka check_mark_button,sarcastic
Terrorist spotted.. face_with_tears_of_joy Bolte rehna Tu bhi jail jayega aur tere bete bhi face_with_tears_of_joy,non-sarcastic
aho tuhmee prabhoo raamachandra baddala bolataaya thodee taree laaja thevaa enraged_face enraged_face enraged_face,sarcastic
lagta hai kuch jyada hee women empowerment ho gaya hai,non-sarcastic
India India Indian maaf nahi krte enraged_face enraged_face,sarcastic
India TV serial side effect rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
Cal Teri bhen ki cut mule sale face_with_tears_of_joy,non-sarcastic
nusalman nam me hi itni barkat h . ke social media or rajniti ki roji roti isi pr chal rhi h ... kon kon sahmat h like kren..,sarcastic
jaya shree raama folded_hands folded_hands folded_hands,non-sarcastic
Ye to flash ki maa nikli face_with_tears_of_joy rolling_on_the_floor_laughing,sarcastic
dhruv rathi.......ap ke paltu german shepherd bhokna bandh kar chup hoja,non-sarcastic
Om modi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy vale like kare,sarcastic
Rap to tera high class tha bhai ab ekdum se middle class ban gaya… Enjoy the meheman nawaji by Police now…,sarcastic
hee j~naanaachyaa paara andhaaraata budaalee aahe..aj~naana maanasaalaa khaadyaata ghaalatan he khara aahe. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Teri bhi jali na face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tilaa bolaayacha tara samora jaaoona bolaa tu saaga uddhava thaakare laa hilaa pakshaata nako gheoo june video paathaoona kaaya daakhavaayacha tujhyaa dama aahe tara tu bola samora jaaoona,sarcastic
