Transliterated_Comment,sarcasm_label
lagta h bap ne kafi ma behen kiya h,sarcastic
आता पोलीस डांग मारतील कशाला नको तिथं नाक घालायचं face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Beheno rahul gandhi se acha to aap log masjid ke aaghe betho koi bhi paisa dega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
desh ka respect nhi kar raha hai to flag ka khak karega,non-sarcastic
अब धरो कांदा ला rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
enraged_face enraged_face enraged_face wtf is this woqf,non-sarcastic
"Ish post pe chamche nazar aa rhe kya baat h, madam se sach bol diya kya face_with_tears_of_joy",sarcastic
ab sale dog hai tu sch mai,sarcastic
Dar ke aage ye insaan hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Aur do congress ko vote face_with_hand_over_mouth,sarcastic
He is himself the general knowledge face_with_tears_of_joy,non-sarcastic
hindu mey dogle hai jiske liye ajj itna problem ho raha hai,non-sarcastic
"aagr ek gali ladka de de,,to bc viral ho jayegi video",sarcastic
Mil Gaya khata khat khata khat rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Godi media chu**button check_mark_button here backhand_index_pointing_right,sarcastic
big boss ko bhi nam de do big boss jihad ka,sarcastic
"isee laayaka ho|aura do pappoo ko vota, jisane teena talaaqa khatama karavaayaa,ghara dilavaayaa ,paancha laakha kaa ilaaja muphta karavaayaa|unhe bhoola ke pappoo ko vota diyaa |ye kaba samajhenge kee pappoo manoranjana karate hue achche lagataa hai desha sanbhaalane ke lie modee jee hai|",sarcastic
baabaa jee ne maanaa hai ki isa desha men courts manage ho sakatee hain | pahale yaa baada men phaisalaa binaa court kee marjee se naheen ho sakataa hai | isase yaha prateeta hotaa hai ki court isa manage ho gae |,sarcastic
2024 k election k bad ye b khtm hona chaiye ek desh ek kanoon hona chaiye supreme court se upar koi ni hona chaiye,non-sarcastic
hataane khuttaa ghusavalaa .tetara vaatacha bagoona hote.,non-sarcastic
sab ke sab chin liya jaye .....jai shree ram triangular_flag,non-sarcastic
bhaaee sabako mata bolo dosta dukha hotaa hai bhaaee meraa vota beejepee ko thaa mene jo loga vota dene nahee le jaa sakate unako bhee le jaake vota dilavaayaa phira bhee beejepee nahee jeetee bhaaee main aura kyaa kara sakataa hu,non-sarcastic
isako aise hee condom pasanda hai|,sarcastic
enki ma chud mere des ke eendia ko per o,non-sarcastic
In dono ko hi is brick k niche aa jana chahiye tha,non-sarcastic
aabe tu chal aabe tu chal,non-sarcastic
eka ra.ndee aahe 500 500 500 kisee ko jaanaa hai jaa sakataa hai,sarcastic
Tere baap kon hee pata hee kay tuje grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic
He eat 1000+ dhruv rathe daily saluting_face skull face_with_tears_of_joy,non-sarcastic
