Transliterated_Comment,sarcasm_label
Kash hum vi uss Sadi me paida huye hote pleading_face,non-sarcastic
Evdhe bolun pn he jivant kshi ky face_with_open_mouth,non-sarcastic
Jai shree ram fire fire fire fire fire,non-sarcastic
jailo aur anpadh tumhen nahin pata kiski sarkar bani hai ki nahin rahul ji dekhte to bat hai na,sarcastic
BJP ne 10 saal mai ise hataya kyu nhi smiling_face_with_tear,sarcastic
me bhi lene gya tha mujhe nhi mila face_with_tears_of_joy,non-sarcastic
Chutiya banaya fata fat fata fat rolling_on_the_floor_laughing,sarcastic
Hamare pass bhejo ham pel de enko 23 sal se bhukha hu face_with_tears_of_joy face_with_tears_of_joy,sarcastic
हैकर है हैकर है भाई rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
jinki khud ki unboxing kaba nhi hui unn hijdo ko kya pta bhagwan kya hai triangular_flag folded_hands jai shiv shambhu jai shree ram triangular_flag,sarcastic
sanaatana dharma satayuga se hai tretaayuga se hai dvaaparayuga se hai kalayuga men bhee rahegaa ora kalayuga khatma hone ke baada bhee rahegaa kyoo ki sanaatana dharma hee satya hai triangular_flag jaya shree raama red_heart,non-sarcastic
fokat ke paise lene ke liye kitni jaldi gai public vote diya kya congress ko,sarcastic
Dar Ki Maa Ka bhang Bhosda fire rolling_on_the_floor_laughing,non-sarcastic
डोक्यावर पडलेल्या मुली face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
5 STAR:-EAT 5 STAR DO NOTHING cross_mark_button MOUNTAIN DEW:-MOUNTAIN DEW DAR KE AAGE JEET HAI cross_mark_button EAT 5 STAR DO NOTHING KYUNKI DAR KE AAGE JEET HAI check_mark_button,non-sarcastic
Best example of DO NOTHING &DAR KE AGE JEET HAI face_with_tears_of_joy,sarcastic
Eat 5 STAR DO NATHING check_mark_button moai,sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
aaur jeetaw pappu ko rolling_on_the_floor_laughing khatkhat khatakhat khatakhat,sarcastic
Jal ne wale jal te rahe ....munawar is the best,non-sarcastic
nountain dew dar ki ma ki chut,non-sarcastic
Le jao gaddi khtakhat khtakht face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tyach sathi tumhala motya kelyat ai bapane kahi change vichar gya,non-sarcastic
saley amresh puri a jayegi uthkar modi ke tattey jat jake,sarcastic
Doll had done very good job face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
oosi comdam se uska ref karo,non-sarcastic
Ldai to desh ke ander ho rhi h aur inka aim clear h ab aap sbhi caste ko kyu nhi chhod dete hindu h kya itna kaafi nhi crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
zg v rcn vc v hm vyfnt vg v,non-sarcastic
lagta sab atanki yaha se niklte hai.,non-sarcastic
Mar madarchod ko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
nam bdnam kra diye oop ka crying_face,non-sarcastic
rahul ji ki sarkar ban gayi h paisa milega or jarur milega fire fire,sarcastic
Bhai meri kidney me kuch ho raha hai rolling_on_the_floor_laughing,non-sarcastic
pta ho ya na ho ladkio ki to disrespect krte h hai na na h apne relations ki koi kadar,non-sarcastic
किती थोर विचारसरणी आहे. तोंड उघडताच कळते . face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aabe nusalman ki jat madrachod apni man chod le vaise bhi tum log kutte ki jat hote ho,non-sarcastic
You don't know how to slap?,non-sarcastic
ye hal hai hamare yaha ka,non-sarcastic
buffbod ko radd kar dena chahiye,non-sarcastic
kitee lokaanchee paidaasa aahe too randee che,non-sarcastic
randi rand bazar madhoona paloona aalee aahe hi raanda,non-sarcastic
अब करेंगे वो राहुल गांधी जिंदा बाद check_mark_button check_mark_button,non-sarcastic
Kahan gaya woh khata khatkhata khatta khat face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
